SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240609120017,39.158477783203125,54.26035690307617,34120.23828125,390.4091114086595,-0.06731180846691132,0.13053372502326965,16.092008590698242,0.8483526706695557,39.195823669433594,39.205326080322266,39.28158187866211,39.36038589477539,53.99614715576172,53.91117858886719,53.883811950683594,53.662025451660156,34202.59765625,34150.82421875,34333.81640625,34386.4375,389.92816162109375,390.2286071777344,393.5498046875,395.0732116699219,0.18266941606998444,-0.9278069734573364,0.05088622868061066,0.820529580116272,40.00182342529297,55.84930419921875,45105.98046875,629.412841796875,-1.947213945641124e-09,0.15958628058433533,0.15003247559070587,0.9133514165878296,9440.60546875,251.14138793945312,40.02314376831055,40.083126068115234,40.1351203918457,40.17133331298828,55.757568359375,55.7451171875,55.53583908081055,55.52962875366211,44842.1171875,45000.15625,44804.56640625,45130.58203125,630.353759765625,627.0990600585938,625.4338989257812,634.7743530273438,0.1856645941734314,-0.9274215698242188,0.05555493384599686,0.8186650276184082,38.323673248291016,52.28173828125,25758.45703125,212.4056396484375,-0.23498262465000153,-0.2904200553894043,-8758.341796875,-193.63223266601562,38.385807037353516,38.40858840942383,38.457000732421875,38.46837615966797,52.296180725097656,52.32262420654297,52.189632415771484,52.009674072265625,25804.77734375,25879.802734375,25861.408203125,25756.70703125,216.35382080078125,217.29269409179688,219.30027770996094,223.64805603027344,0.17957383394241333,-0.9288685321807861,0.0476410798728466,0.8195487260818481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240609121017,38.738319396972656,56.23480224609375,35427.98828125,420.459730259546,-0.05185301601886749,0.06432636082172394,-2.3405840396881104,0.25578582286834717,38.758934020996094,38.803932189941406,38.81534957885742,38.8940315246582,56.06031036376953,55.99461364746094,55.96146011352539,55.83680725097656,35386.375,35447.3203125,35498.8125,35516.5546875,420.6524963378906,420.6047058105469,422.77001953125,424.35943603515625,0.2245328724384308,-0.9348624348640442,0.7759750485420227,0.3884916305541992,39.57383346557617,57.84659194946289,46000.5859375,650.9815063476562,1.549665284983348e-09,0.14038750529289246,0.15887898206710815,0.88885098695755,9189.15234375,245.79576110839844,39.588253021240234,39.65302276611328,39.66307067871094,39.70431137084961,57.8560791015625,57.85284423828125,57.71422576904297,57.756919860839844,45922.77734375,45899.4296875,45812.078125,46211.5234375,650.2855224609375,646.5755004882812,646.18505859375,657.8932495117188,0.22824537754058838,-0.9328566789627075,0.7769482731819153,0.38438546657562256,37.916664123535156,54.231239318847656,27094.318359375,242.36801147460938,-0.2505526542663574,-0.4384904205799103,-8527.0,-176.89976501464844,37.970272064208984,37.97981643676758,38.03544235229492,38.02548599243164,54.299217224121094,54.217369079589844,54.1957893371582,54.16478729248047,26914.048828125,27159.787109375,27053.498046875,26964.384765625,245.34837341308594,246.22779846191406,244.54783630371094,247.64193725585938,0.22553622722625732,-0.9342940449714661,0.7747116088867188,0.3848644495010376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240609122017,38.922603607177734,55.966705322265625,35460.69921875,403.184624743983,-0.05263086035847664,0.05487530678510666,-6.379484176635742,0.682065486907959,38.96663284301758,39.00408935546875,39.00711441040039,39.08749771118164,55.661643981933594,55.62434005737305,55.62726974487305,55.49912643432617,35429.3125,35483.25,35417.9296875,35481.16796875,402.9673156738281,401.85662841796875,403.0977783203125,403.166015625,0.19127696752548218,-0.9377500414848328,0.7530418038368225,-0.5043620467185974,39.73948287963867,57.4937858581543,45439.16796875,618.841552734375,8.984670785139315e-10,0.13385099172592163,0.1465015709400177,0.8718090057373047,8669.3564453125,231.83819580078125,39.774078369140625,39.833255767822266,39.84234619140625,39.879066467285156,57.48048400878906,57.50852966308594,57.35797119140625,57.323184967041016,45398.4375,45379.41015625,45266.8203125,45668.265625,615.2640991210938,615.354736328125,614.0453491210938,621.8297729492188,0.19605261087417603,-0.936202347278595,0.754145085811615,-0.5100855231285095,38.123165130615234,53.86382293701172,27427.154296875,237.47898864746094,-0.25362086296081543,-0.5788204669952393,-8474.6142578125,-181.8188018798828,38.188358306884766,38.187870025634766,38.248992919921875,38.25157165527344,53.87894058227539,53.883697509765625,53.786624908447266,53.74932861328125,27039.83203125,27397.7109375,27332.580078125,27256.548828125,239.7933349609375,240.47911071777344,234.93035888671875,239.37088012695312,0.1957945078611374,-0.937871515750885,0.7518223524093628,-0.5097701549530029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240609123017,39.10367965698242,54.73103332519531,34752.49609375,386.1876560971325,-0.05599655956029892,0.04210732504725456,-80.36134338378906,0.1259007453918457,39.1278076171875,39.17562484741211,39.196895599365234,39.26327133178711,54.42182540893555,54.427730560302734,54.41612243652344,54.31997299194336,34776.44140625,34828.3125,34828.40625,34974.21875,386.6686096191406,385.17254638671875,387.6640930175781,388.5821228027344,0.16732023656368256,-0.9371877908706665,-0.07194232195615768,-0.8987484574317932,39.92491912841797,56.338932037353516,44330.6953125,592.3655395507812,2.4378721263929037e-10,0.12759320437908173,0.1366923302412033,0.8498150110244751,8209.0888671875,218.6698760986328,39.93172836303711,40.008949279785156,40.0194091796875,40.067508697509766,56.23866653442383,56.212554931640625,56.094024658203125,56.14052200317383,44267.87109375,44247.99609375,44144.51953125,44491.32421875,587.0589599609375,591.9286499023438,590.1244506835938,596.509765625,0.16687603294849396,-0.9354746341705322,-0.06939463317394257,-0.9075998663902283,38.3176383972168,52.70391845703125,26963.86328125,228.51373291015625,-0.2577130198478699,-0.74046790599823,-8990.5810546875,-210.43447875976562,38.399993896484375,38.36796569824219,38.442901611328125,38.44697570800781,52.667903900146484,52.71732711791992,52.66305923461914,52.55118179321289,26720.109375,27001.966796875,27166.330078125,27030.091796875,233.24127197265625,232.49407958984375,229.8078155517578,234.07823181152344,0.16919392347335815,-0.9374362826347351,-0.07493825256824493,-0.9070580005645752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240609124017,39.05223083496094,53.949703216552734,32440.939453125,362.29757196409713,-0.06331940740346909,0.07598370313644409,-33.92914581298828,-0.19142667949199677,39.09727096557617,39.14292907714844,39.17658996582031,39.272926330566406,53.63255310058594,53.616783142089844,53.65864944458008,53.43559646606445,32449.240234375,32436.634765625,32605.8203125,32701.90234375,363.8746337890625,360.1656188964844,365.53240966796875,368.5094909667969,0.15300530195236206,-0.9377734065055847,-0.8483814597129822,-0.40682023763656616,39.905635833740234,55.549251556396484,42069.90625,579.0305786132812,-3.279424731772451e-09,0.14149722456932068,0.13400274515151978,0.8774235248565674,8310.0517578125,222.67376708984375,39.89894104003906,39.99380874633789,40.010162353515625,40.040870666503906,55.46944808959961,55.510868072509766,55.30315017700195,55.29375076293945,42031.05859375,41979.42578125,41999.6015625,42357.8203125,570.6143188476562,577.1797485351562,577.7037353515625,585.2942504882812,0.1530509889125824,-0.9373598098754883,-0.8411831259727478,-0.41542720794677734,38.28046798706055,51.95879364013672,24805.4296875,205.5220947265625,-0.24629966914653778,-0.6687670350074768,-9051.4697265625,-219.43910217285156,38.353248596191406,38.348731994628906,38.41908645629883,38.434017181396484,51.96961212158203,51.98012161254883,51.845096588134766,51.688446044921875,24649.037109375,24977.875,25049.50390625,24947.2109375,210.2399444580078,209.09507751464844,209.9143524169922,213.68133544921875,0.15487147867679596,-0.9380241632461548,-0.8474493622779846,-0.4157130718231201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240609125017,38.62263870239258,54.43333053588867,29550.72265625,327.66961080127163,-0.07459834218025208,0.11940859258174896,-0.6816960573196411,0.19749794900417328,38.68585205078125,38.71854019165039,38.80024719238281,38.87975311279297,54.027557373046875,54.032020568847656,54.06863021850586,53.76670455932617,29626.720703125,29453.54296875,29776.076171875,29802.037109375,328.4903259277344,325.11944580078125,329.1766662597656,333.2991943359375,0.14163953065872192,-0.9388063549995422,-0.8138912916183472,0.4926269054412842,39.451629638671875,56.03456115722656,38653.609375,533.3585205078125,-3.162995199090801e-09,0.1432274878025055,0.12288343906402588,0.8716627955436707,7828.52734375,210.90374755859375,39.42936706542969,39.55751419067383,39.580238342285156,39.615875244140625,55.88796615600586,55.82621383666992,55.566104888916016,55.5064697265625,38578.609375,38524.0390625,38426.8203125,38975.5703125,528.0973510742188,532.475341796875,532.6525268554688,538.0520629882812,0.14679384231567383,-0.9386131167411804,-0.80342698097229,0.48702549934387207,37.833438873291016,52.54095458984375,22651.931640625,180.63352966308594,-0.23808957636356354,-0.4441128671169281,-8103.04150390625,-197.05056762695312,37.957454681396484,37.98230743408203,38.02665328979492,38.070865631103516,52.55116653442383,52.44544219970703,52.264732360839844,52.119346618652344,22619.9140625,22705.8984375,22812.908203125,22723.064453125,185.6197967529297,187.28370666503906,187.97235107421875,193.3009796142578,0.14451740682125092,-0.9388573169708252,-0.8096253871917725,0.4877394437789917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240609130017,37.50271224975586,56.78949737548828,25785.51171875,267.2660668778437,-0.08101224899291992,0.11187022924423218,-58.011043548583984,-0.2014324963092804,37.57322692871094,37.60856628417969,37.69625473022461,37.76993942260742,56.37781524658203,56.347686767578125,56.346885681152344,55.99122619628906,25903.9296875,25696.923828125,25955.853515625,25996.98828125,267.6322937011719,267.8252258300781,269.8224182128906,273.1725158691406,-0.08894331753253937,-0.9314344525337219,0.04238287732005119,0.8238526582717896,38.241432189941406,58.28715133666992,33904.203125,446.62640380859375,-1.2808243354811566e-10,0.12156819552183151,0.10656873881816864,0.8247367143630981,6878.73681640625,178.67755126953125,38.24182891845703,38.370765686035156,38.42500305175781,38.47051239013672,58.12750244140625,58.008338928222656,57.707096099853516,57.71669387817383,33673.140625,33790.48828125,33585.26953125,33899.33984375,446.5880126953125,447.302001953125,440.90478515625,446.1548156738281,-0.08180258423089981,-0.9315474629402161,0.050524067133665085,0.821183443069458,36.771270751953125,54.892539978027344,19979.3515625,146.76882934570312,-0.25236445665359497,-0.4005031883716583,-6879.53857421875,-159.78565979003906,36.89316940307617,36.93999099731445,36.97615051269531,37.01994323730469,54.841609954833984,54.95710754394531,54.70303726196289,54.50303649902344,19991.232421875,19935.8828125,20119.2421875,20073.078125,149.2528076171875,151.1809844970703,151.9075469970703,160.47483825683594,-0.090442955493927,-0.9328349232673645,0.044821664690971375,0.8220868110656738,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240609131017,36.8010139465332,58.9422721862793,24246.9140625,231.54961449750778,-0.07407921552658081,0.11036606132984161,32.076416015625,2.087390899658203,36.85558319091797,36.93841552734375,36.9821662902832,37.0561637878418,58.69255828857422,58.5942497253418,58.52265930175781,58.33063507080078,24243.59765625,23937.14453125,24140.564453125,24147.177734375,229.0109405517578,227.92462158203125,227.40109252929688,232.24180603027344,-0.05542057380080223,-0.9326264262199402,0.7789188027381897,0.41407763957977295,37.51798629760742,60.340152740478516,31725.4609375,395.07171630859375,2.081435468426207e-09,0.11425616592168808,0.10359283536672592,0.810133159160614,6455.75537109375,162.30230712890625,37.5645637512207,37.66101837158203,37.68487548828125,37.74753952026367,60.33790969848633,60.240848541259766,60.028175354003906,60.01459503173828,31598.38671875,31540.701171875,31437.650390625,31810.83203125,392.3414306640625,390.65765380859375,388.7621765136719,394.01763916015625,-0.05200115218758583,-0.9315614104270935,0.7803972363471985,0.4093329906463623,36.09299087524414,57.06871795654297,18914.9921875,127.61199188232422,-0.25065600872039795,-0.3436568081378937,-5967.44384765625,-127.66939544677734,36.1978874206543,36.24317932128906,36.30443572998047,36.323543548583984,57.00284194946289,56.98051071166992,56.85078811645508,56.80824279785156,18603.53125,18703.4765625,18725.2734375,18765.22265625,123.640380859375,124.99888610839844,126.05863189697266,132.0113983154297,-0.05263692885637283,-0.9315271377563477,0.7783315777778625,0.4117095470428467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20240609132017,36.37229919433594,59.62129211425781,23878.5625,197.5064487994602,-0.06970402598381042,0.08851931989192963,25.968074798583984,2.8543131351470947,36.4560661315918,36.52888107299805,36.556976318359375,36.63393783569336,59.290775299072266,59.17806625366211,59.122535705566406,59.013858795166016,23814.013671875,23592.734375,23626.427734375,23616.962890625,194.5482940673828,191.1664276123047,189.89529418945312,191.9799041748047,-0.09834686666727066,-0.9427614212036133,0.7595983743667603,-0.4696289896965027,37.0447998046875,60.81816864013672,29986.912109375,323.9674987792969,1.7451355915909517e-09,0.09526848047971725,0.08665243536233902,0.7410947680473328,5205.09375,125.91920471191406,37.10853958129883,37.182884216308594,37.208091735839844,37.267765045166016,60.80586624145508,60.82184982299805,60.611961364746094,60.51252746582031,29835.9921875,29765.611328125,29592.96484375,29850.802734375,318.63739013671875,318.1422119140625,315.1018981933594,315.231689453125,-0.09441390633583069,-0.9414220452308655,0.7611303329467773,-0.4740128517150879,35.73904037475586,57.735984802246094,19300.728515625,120.23974609375,-0.24397824704647064,-0.4864450991153717,-5304.9873046875,-116.17726135253906,35.83489990234375,35.87854766845703,35.948158264160156,35.95437240600586,57.60268020629883,57.623538970947266,57.44356918334961,57.42877960205078,18792.005859375,19058.2265625,19061.146484375,19146.82421875,114.74178314208984,116.27503967285156,115.31844329833984,121.6385269165039,-0.09197325259447098,-0.9418430924415588,0.7588768601417542,-0.4707214832305908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240609133017,36.15446090698242,59.272605895996094,23493.962890625,173.82084384149144,-0.06810407340526581,0.05704786255955696,-43.5825080871582,2.2752461433410645,36.21361541748047,36.288978576660156,36.332393646240234,36.39499282836914,59.00687026977539,58.93353271484375,58.8697624206543,58.824493408203125,23422.921875,23296.08984375,23327.001953125,23374.603515625,171.8570556640625,167.48629760742188,167.1669464111328,168.8416290283203,-0.11293292790651321,-0.9432153105735779,-0.03576412796974182,-0.8830429315567017,36.81404113769531,60.54346466064453,28750.4609375,277.634765625,1.7102905758292763e-09,0.08038166165351868,0.07622690498828888,0.684533417224884,4367.53564453125,101.08293151855469,36.84049606323242,36.933189392089844,36.94957733154297,37.03322982788086,60.47106170654297,60.47288131713867,60.29704284667969,60.29044723510742,28594.806640625,28425.873046875,28260.04296875,28398.35546875,271.8018493652344,273.71124267578125,269.3695068359375,268.70892333984375,-0.11447589844465256,-0.94119793176651,-0.031678441911935806,-0.8891594409942627,35.55526351928711,57.54826736450195,19386.68359375,113.13245391845703,-0.24142317473888397,-0.677730143070221,-5480.10986328125,-130.81248474121094,35.65788269042969,35.669219970703125,35.75308609008789,35.75310134887695,57.37823486328125,57.446563720703125,57.330299377441406,57.2492790222168,19043.88671875,19213.3828125,19372.064453125,19436.3125,109.48773956298828,109.61073303222656,110.9490737915039,117.32083892822266,-0.10871997475624084,-0.9427595734596252,-0.03853666037321091,-0.8881441950798035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20240609134017,35.81049728393555,58.92823791503906,21501.43359375,149.33419947833096,-0.07485466450452805,0.09477587789297104,28.623809814453125,2.4630379676818848,35.88580322265625,35.95397186279297,36.008522033691406,36.1077880859375,58.71988296508789,58.5971565246582,58.58717346191406,58.43339920043945,21386.80859375,21261.330078125,21421.4609375,21433.671875,147.86805725097656,141.85006713867188,143.81089782714844,146.51251220703125,-0.1319044977426529,-0.9408983588218689,-0.8262019157409668,-0.42916518449783325,36.47404861450195,60.162052154541016,26209.4296875,248.85519409179688,-1.6348877807104145e-09,0.08911655843257904,0.06694243103265762,0.681149959564209,4014.403076171875,91.47838592529297,36.493282318115234,36.59612274169922,36.613372802734375,36.690242767333984,60.12380599975586,60.198570251464844,59.91398620605469,59.88750076293945,26105.654296875,25843.470703125,25789.00390625,25946.822265625,239.90415954589844,241.60487365722656,239.42152404785156,240.22174072265625,-0.13289323449134827,-0.9401069283485413,-0.818880021572113,-0.43561744689941406,35.243980407714844,57.33760452270508,17887.384765625,97.71208953857422,-0.21952413022518158,-0.538152277469635,-5052.2548828125,-127.08678436279297,35.330345153808594,35.36729431152344,35.45762634277344,35.462100982666016,57.210941314697266,57.242881774902344,57.06964874267578,56.91618347167969,17609.974609375,17838.94140625,17878.19921875,18010.171875,93.36148071289062,93.15946960449219,98.24346160888672,103.79435729980469,-0.12726236879825592,-0.9405897855758667,-0.8267661929130554,-0.4362446665763855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20240609135017,35.28396987915039,59.47099304199219,18921.55859375,115.14060733322435,-0.0869331806898117,0.16425518691539764,115.7192153930664,3.9562556743621826,35.37236785888672,35.429359436035156,35.5341682434082,35.616233825683594,59.23187255859375,59.101837158203125,59.077171325683594,58.83708190917969,18824.9296875,18581.3828125,18851.095703125,18835.625,111.5297622680664,106.46748352050781,106.18907165527344,109.57530975341797,-0.14626310765743256,-0.9270404577255249,-0.8112220168113708,0.4751075506210327,35.893062591552734,60.68211364746094,22411.3671875,187.93328857421875,-2.108592411786958e-09,0.09255030751228333,0.048065345734357834,0.6530553698539734,3103.114990234375,66.92826843261719,35.905799865722656,36.03057861328125,36.05744934082031,36.146446228027344,60.582672119140625,60.5713005065918,60.20417404174805,60.1455192565918,22288.67578125,22061.240234375,21817.7109375,22149.0703125,181.83009338378906,180.3346405029297,177.22433471679688,175.65548706054688,-0.14353406429290771,-0.9264907836914062,-0.802137553691864,0.4699465036392212,34.72200393676758,58.046016693115234,16338.8173828125,80.45709991455078,-0.19224366545677185,-0.15837238729000092,-3573.3974609375,-95.85414123535156,34.85829162597656,34.926734924316406,34.99826431274414,35.03008270263672,57.91398620605469,57.853885650634766,57.644859313964844,57.45047378540039,16171.96875,16189.8154296875,16288.7158203125,16429.890625,75.96422576904297,78.5866470336914,83.38753509521484,90.95479583740234,-0.14137820899486542,-0.9265667796134949,-0.8094083666801453,0.47087180614471436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20240609140017,34.10624313354492,61.816856384277344,15732.0859375,69.80061210523832,-0.08795123547315598,0.1907493770122528,118.56735229492188,4.512388706207275,34.18657684326172,34.25230407714844,34.35377502441406,34.420955657958984,61.59358596801758,61.453006744384766,61.40412139892578,61.09834289550781,15661.23828125,15374.40234375,15610.9462890625,15656.9189453125,64.49128723144531,63.330535888671875,60.74782180786133,63.03800582885742,-0.36911946535110474,-0.8663740158081055,0.013864956796169281,0.8177505731582642,34.605018615722656,62.94926071166992,17835.830078125,106.37498474121094,-6.535145757879945e-10,0.08188106119632721,0.03368072211742401,0.5940223932266235,1985.4576416015625,30.030559539794922,34.64424133300781,34.74470901489258,34.81806182861328,34.908138275146484,62.83738708496094,62.81118392944336,62.40385818481445,62.400638580322266,17641.5859375,17680.677734375,17281.431640625,17348.875,105.43667602539062,101.6663818359375,92.63609313964844,89.9832763671875,-0.36732086539268494,-0.8665483593940735,0.02037382312119007,0.8150628805160522,33.62386703491211,60.41446304321289,14269.505859375,59.2877311706543,-0.17490525543689728,0.10167626291513443,-1962.064697265625,-56.15928649902344,33.749515533447266,33.82729721069336,33.889984130859375,33.91469192504883,60.245609283447266,60.4045524597168,60.11305236816406,59.872764587402344,14150.7939453125,13996.2734375,14287.8056640625,14412.455078125,53.52863311767578,56.267066955566406,60.882747650146484,72.01593017578125,-0.3709232807159424,-0.8675299286842346,0.013979144394397736,0.816036581993103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20240609141017,33.289398193359375,64.92240142822266,14086.291015625,63.285023299394766,-0.08268052339553833,0.18319852650165558,161.16668701171875,5.482222557067871,33.37688064575195,33.4912109375,33.5588264465332,33.62520980834961,64.71591186523438,64.54803466796875,64.46202850341797,64.32280731201172,13913.8857421875,13615.4609375,13765.6318359375,13810.21875,56.63884735107422,54.919776916503906,51.44609832763672,55.00547409057617,-0.34784549474716187,-0.8542717099189758,0.7714606523513794,0.4226776361465454,33.736839294433594,65.9092788696289,14854.955078125,71.10975646972656,1.9195169898011955e-09,0.06843304634094238,0.02372392639517784,0.5574639439582825,975.1135864257812,3.91107177734375,33.80310821533203,33.897003173828125,33.948089599609375,34.03008270263672,65.93912506103516,65.89054107666016,65.56947326660156,65.5135498046875,14743.9931640625,14662.232421875,14333.822265625,14416.509765625,68.29582214355469,64.35958862304688,55.74616241455078,52.72111892700195,-0.3482963442802429,-0.8546717762947083,0.7730554342269897,0.41861915588378906,32.8945426940918,63.50474166870117,13385.349609375,65.45880126953125,-0.18183663487434387,0.15262286365032196,-965.943603515625,-30.603132247924805,33.01173400878906,33.08504867553711,33.176544189453125,33.18898391723633,63.41582107543945,63.391170501708984,63.16384506225586,63.10115051269531,13027.2646484375,13175.0908203125,13293.9638671875,13431.7666015625,57.043479919433594,60.76432800292969,66.18175506591797,74.70115661621094,-0.3478579521179199,-0.8543670773506165,0.7710193395614624,0.4208261966705322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20240609142017,32.6234016418457,67.30843353271484,13156.310546875,47.18875366611488,-0.07574401795864105,0.15283021330833435,120.25502014160156,4.959728240966797,32.73973846435547,32.851722717285156,32.89683151245117,32.97606658935547,67.03308868408203,66.89213562011719,66.82063293457031,66.75379943847656,13021.6357421875,12745.7080078125,12753.8154296875,12788.4013671875,41.4804801940918,37.907649993896484,34.75526809692383,37.29758834838867,-0.38829469680786133,-0.8668321967124939,0.7598429322242737,-0.4472682476043701,33.04255294799805,68.19664001464844,13411.9052734375,44.511077880859375,1.8926442635347485e-09,0.05782885104417801,0.01906716264784336,0.5272271037101746,528.7260131835938,-5.883546352386475,33.127227783203125,33.20684814453125,33.26181411743164,33.321807861328125,68.23751068115234,68.22001647949219,67.9676742553711,67.83897399902344,13329.7412109375,13244.140625,12930.400390625,13000.806640625,39.13656997680664,38.57329559326172,30.41126251220703,23.48662567138672,-0.38787126541137695,-0.8675072193145752,0.7616852521896362,-0.45196032524108887,32.28385925292969,65.83553314208984,12609.447265625,56.8975715637207,-0.1869632452726364,-0.043553467839956284,-1051.7333984375,-34.273380279541016,32.392948150634766,32.47153091430664,32.560951232910156,32.57455062866211,65.71392822265625,65.74413299560547,65.49132537841797,65.43340301513672,12135.826171875,12513.671875,12529.703125,12673.9072265625,47.902122497558594,52.61009979248047,55.521671295166016,63.54691696166992,-0.3849922716617584,-0.8671996593475342,0.7595570087432861,-0.4502726197242737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20240609143017,32.146728515625,68.37525177001953,12446.4619140625,30.839197797359617,-0.072657011449337,0.10942532867193222,33.406558990478516,3.531405448913574,32.226802825927734,32.34206008911133,32.40462112426758,32.47087478637695,68.20466613769531,68.10504150390625,68.02294921875,68.01044464111328,12346.8095703125,12179.0556640625,12154.5146484375,12216.73046875,27.072620391845703,23.118396759033203,20.967763900756836,24.0535945892334,-0.39394327998161316,-0.8731788396835327,-0.007840685546398163,-0.8647830486297607,32.5636100769043,69.39968872070312,12782.2265625,29.774503707885742,1.940449578796688e-09,0.04902571439743042,0.018548276275396347,0.5057638883590698,474.1944580078125,-6.438117504119873,32.61555099487305,32.72011947631836,32.75740432739258,32.85480499267578,69.38080596923828,69.32970428466797,69.16317749023438,69.13067626953125,12703.728515625,12467.439453125,12221.32421875,12271.73828125,25.928627014160156,27.271312713623047,18.7601318359375,12.989192962646484,-0.39705032110214233,-0.8730124235153198,-0.0025501244235783815,-0.8735367059707642,31.81418800354004,67.02322387695312,11836.1123046875,43.387176513671875,-0.1940636932849884,-0.3172212243080139,-1832.0848388671875,-57.34029769897461,31.926233291625977,31.975759506225586,32.071048736572266,32.085845947265625,66.9051284790039,66.95899200439453,66.8117904663086,66.68773651123047,11571.677734375,11857.001953125,11952.6298828125,12042.4921875,37.05060958862305,39.70358657836914,43.66099548339844,51.59821701049805,-0.3911934196949005,-0.8739739656448364,-0.00864263903349638,-0.8746271729469299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
