SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240524153003,35.60369110107422,61.663169860839844,22018.978515625,36.469322204589844,63.58429718017578,33449.1015625,462.69268798828125,34.47734832763672,58.761356353759766,14007.7431640625,0.019999999552965164,35.42543411254883,35.17866516113281,60.955223083496094,60.7603645324707,22887.671875,23282.693359375,211.42918395996094,244.89053344726562,36.274253845214844,36.5134391784668,63.463623046875,63.8597297668457,32500.037109375,33243.9296875,485.1978454589844,467.9774475097656,34.531219482421875,34.731868743896484,58.8779296875,58.72748565673828,13714.5185546875,13479.611328125,7.396068096160889,8.596508026123047,36.155242919921875,36.75376510620117,34.81672668457031,59.22869110107422,62.81686782836914,57.46444320678711,25461.15625,37182.5859375,16119.7333984375,284.3312072753906,594.7156372070312,27.47686004638672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,199.13277837357938
20240524154003,35.341182708740234,62.52960968017578,20885.3984375,36.182044982910156,64.51293182373047,31784.482421875,429.31219482421875,34.152103424072266,59.73090362548828,12872.0654296875,0.019999999552965164,35.229915618896484,34.853633880615234,61.73646545410156,61.81851577758789,21575.43359375,22059.419921875,187.59571838378906,222.5001678466797,36.04243087768555,36.21250915527344,64.03337097167969,64.64814758300781,30973.25390625,31609.69921875,455.7022705078125,435.9770202636719,34.30759048461914,34.60532760620117,59.884376525878906,59.714534759521484,12737.9287109375,12217.6337890625,0.0,0.0,36.00938034057617,36.63106918334961,34.65205764770508,59.72040557861328,63.74567413330078,58.00807189941406,24370.802734375,35806.578125,14725.0029296875,260.9815979003906,559.6672973632812,14.92154598236084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,174.93245906551786
20240524155003,34.960540771484375,63.07115936279297,19510.6875,35.82939529418945,65.03028106689453,29727.751953125,384.43798828125,33.8890380859375,60.47922134399414,11786.919921875,0.019999999552965164,34.91352844238281,34.56067657470703,62.30010223388672,62.37190246582031,20056.29296875,20341.0859375,163.77560424804688,195.60353088378906,35.69473648071289,35.821815490722656,64.4950180053711,65.23050689697266,28669.423828125,29396.697265625,423.3346862792969,393.5219421386719,34.00934982299805,34.33840560913086,60.537498474121094,60.192161560058594,11313.0732421875,11196.810546875,0.0,0.0,35.850379943847656,36.370548248291016,34.535404205322266,60.05739212036133,63.89260482788086,58.200252532958984,23293.78125,34341.66796875,14238.9658203125,241.81898498535156,519.859619140625,15.477388381958008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,155.37155430836242
20240524160003,34.74681091308594,64.16095733642578,18047.8203125,35.57568359375,66.01898193359375,28154.591796875,349.4496154785156,33.65890884399414,61.55401611328125,10126.439453125,0.019999999552965164,34.66902542114258,34.309288024902344,63.27962112426758,63.40461349487305,18599.150390625,19017.029296875,130.98329162597656,170.11309814453125,35.53557586669922,35.47981262207031,65.50143432617188,66.17156982421875,26952.203125,27475.765625,388.1719970703125,353.84820556640625,33.7100830078125,34.14375686645508,61.66950225830078,61.19697570800781,10311.556640625,9503.552734375,0.0,0.0,35.75155258178711,36.14406967163086,34.40312194824219,61.001041412353516,64.7095718383789,58.99359130859375,22197.796875,33303.9921875,13560.6142578125,221.12612915039062,497.73541259765625,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,121.2260524480011
20240524161003,33.954532623291016,66.62629699707031,15240.3818359375,34.80662155151367,68.18877410888672,24662.568359375,264.7994689941406,32.95012283325195,63.72726058959961,7816.40869140625,0.019999999552965164,33.805789947509766,33.569698333740234,65.46504211425781,65.94287872314453,15620.7783203125,16241.3046875,64.57098388671875,100.27523040771484,34.62189865112305,34.7183723449707,67.64563751220703,68.44747161865234,23619.150390625,24076.349609375,286.7218322753906,267.0079650878906,33.0804328918457,33.399879455566406,64.05659484863281,63.66162872314453,7948.1416015625,7388.5908203125,0.0,0.0,35.09780502319336,35.40271759033203,33.76308822631836,63.21855926513672,66.70377349853516,60.973968505859375,20161.6015625,30120.892578125,11902.41796875,170.8876495361328,422.52685546875,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,56.22347697155078
20240524162003,33.37236785888672,68.27059936523438,12342.541015625,34.14983367919922,69.74952697753906,21679.0703125,173.20123291015625,32.39508819580078,65.4990005493164,5789.74169921875,0.019999999552965164,33.1772575378418,32.98997116088867,67.13043975830078,67.68274688720703,12830.638671875,13364.2744140625,0.07000000029802322,30.650970458984375,33.93300247192383,34.13623809814453,69.36711120605469,70.07682037353516,20351.228515625,20510.45703125,197.10235595703125,171.98971557617188,32.44931411743164,32.865943908691406,65.75794982910156,65.4878158569336,5799.0185546875,5137.0927734375,0.0,0.0,34.57973861694336,34.77809524536133,33.307273864746094,64.4018325805664,67.96126556396484,62.343082427978516,17929.05078125,27208.958984375,10827.7802734375,112.8221206665039,347.2244873046875,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
20240524163003,32.78126525878906,70.6188735961914,9687.9931640625,33.461936950683594,71.81312561035156,18282.640625,74.01404571533203,31.76011848449707,68.04248809814453,4625.23828125,0.019999999552965164,32.4566764831543,32.274600982666016,69.44679260253906,70.17108917236328,10460.5595703125,10671.2841796875,0.07000000029802322,0.07999999821186066,33.1949348449707,33.52143859863281,71.80348205566406,72.50630187988281,16889.76953125,16987.927734375,99.68281555175781,67.41991424560547,31.887802124023438,32.14896011352539,68.16510009765625,67.9942626953125,4439.34033203125,3977.138916015625,0.0,0.0,33.927581787109375,34.068843841552734,32.665435791015625,66.45162200927734,70.00466918945312,64.82138061523438,15773.9013671875,23510.416015625,9630.7255859375,52.01627731323242,253.55010986328125,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
20240524164003,32.07130813598633,73.32008361816406,8882.0615234375,32.76106643676758,74.6077651977539,16959.345703125,19.623136520385742,31.067317962646484,70.88300323486328,4125.26513671875,0.019999999552965164,31.831775665283203,31.59541130065918,72.3271255493164,73.24830627441406,9406.03515625,9487.6923828125,0.07000000029802322,0.07999999821186066,32.51118850708008,32.85226821899414,74.5557632446289,75.36030578613281,15365.7109375,15377.9453125,44.078670501708984,7.626619338989258,31.262065887451172,31.553571701049805,71.16144561767578,71.07220458984375,4180.083984375,3444.647705078125,0.0,0.0,33.082237243652344,33.25044631958008,31.85401725769043,69.38851928710938,73.28376007080078,67.957763671875,13787.607421875,20425.8984375,8096.7431640625,0.2200000137090683,165.825439453125,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
20240524165003,31.262418746948242,75.50383758544922,8618.08984375,32.028629302978516,76.84452819824219,15929.9755859375,0.11999999731779099,30.42445945739746,73.29591369628906,4350.56103515625,0.019999999552965164,31.139602661132812,30.967967987060547,74.85323333740234,75.58379364013672,8791.177734375,8601.84765625,0.07000000029802322,0.07999999821186066,31.7756290435791,32.14026641845703,77.02439880371094,77.79119110107422,13938.248046875,14146.884765625,3.6613011360168457,0.12999999523162842,30.569963455200195,30.853168487548828,73.52559661865234,73.46908569335938,4154.052734375,3604.368408203125,0.0,0.0,32.152610778808594,32.298072814941406,31.05649757385254,72.28588104248047,75.9046859741211,70.87342071533203,12170.556640625,17777.3359375,7690.87744140625,0.2200000137090683,85.42640686035156,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
20240526090003,32.315853118896484,86.14643859863281,19379.306640625,32.862239837646484,89.00894165039062,23018.03515625,60.30813980102539,31.5986270904541,84.3358154296875,15719.755859375,0.019999999552965164,32.19696044921875,31.95458221435547,85.50851440429688,86.60806274414062,19940.18359375,17739.541015625,11.24441146850586,35.394893646240234,32.7559700012207,32.44894027709961,88.39534759521484,88.58900451660156,22469.79296875,22657.021484375,43.013099670410156,71.09521484375,31.663026809692383,31.609777450561523,83.58246612548828,83.45649719238281,15896.1943359375,16064.5673828125,0.0,0.0,31.929513931274414,32.161521911621094,30.86181640625,88.53912353515625,90.65349578857422,85.68818664550781,17310.7109375,22240.138671875,14929.1474609375,27.072093963623047,114.27790832519531,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.919710140104257
20240526091003,32.65764617919922,83.78092193603516,21693.056640625,33.298519134521484,86.78530883789062,25318.509765625,105.2038345336914,31.9621639251709,81.63612365722656,17149.669921875,21.210702896118164,32.46477508544922,32.281497955322266,83.22881317138672,84.47959899902344,21660.068359375,20274.068359375,41.002532958984375,64.22622680664062,33.096370697021484,32.88780212402344,86.02519226074219,86.3134994506836,25546.19140625,25634.359375,79.48249053955078,120.56903076171875,32.10472869873047,31.96487045288086,81.24915313720703,81.29375457763672,17613.771484375,17985.775390625,0.0,0.0,32.00717544555664,32.37150573730469,30.967870712280273,87.35226440429688,89.46009826660156,84.17669677734375,17724.5390625,22765.0390625,15248.427734375,31.09074592590332,117.95726776123047,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56.3399519547263
20240526092003,33.2470703125,80.45781707763672,22922.314453125,33.91281509399414,83.65750885009766,27548.9296875,139.45518493652344,32.47159957885742,78.28592681884766,18102.517578125,34.96785354614258,33.01982116699219,32.850955963134766,80.03019714355469,81.28691101074219,22823.64453125,21922.080078125,59.897071838378906,92.47093200683594,33.72007369995117,33.512691497802734,82.87434387207031,82.98587799072266,28013.951171875,27934.158203125,128.16531372070312,163.1251983642578,32.60725784301758,32.56803512573242,77.87826538085938,77.90345764160156,18692.453125,18903.703125,0.29310816526412964,0.0,32.48711395263672,32.928218841552734,31.531982421875,84.10954284667969,86.57252502441406,80.84788513183594,18442.96484375,24444.310546875,16278.36328125,39.206790924072266,145.7792205810547,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74.06115680404133
20240526093003,33.7849235534668,77.82341003417969,23213.736328125,34.454708099365234,81.03107452392578,28093.23828125,154.06594848632812,32.873504638671875,75.69284057617188,19106.263671875,47.69225311279297,33.47541046142578,33.2627067565918,77.25257873535156,78.80660247802734,23611.67578125,22839.908203125,76.3631820678711,115.94910430908203,34.207969665527344,34.109066009521484,80.27123260498047,80.55877685546875,28913.025390625,28889.869140625,144.33253479003906,178.4283905029297,33.15788269042969,32.95391082763672,75.14007568359375,75.10797882080078,19442.625,20049.375,16.05099105834961,18.331308364868164,33.066551208496094,33.49494552612305,32.03504943847656,81.0798568725586,83.77798461914062,78.10465240478516,19635.58203125,25255.1796875,17158.130859375,50.85173797607422,164.2073211669922,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.80956116091068
20240526094003,34.14097595214844,75.7181396484375,24929.943359375,34.868167877197266,79.33524322509766,30298.189453125,201.302978515625,33.19734573364258,73.48529052734375,20296.083984375,64.04302978515625,33.95624923706055,33.714359283447266,75.20264434814453,77.05067443847656,25233.587890625,24586.224609375,100.22686767578125,143.89285278320312,34.662513732910156,34.56751251220703,78.24974822998047,78.71538543701172,31132.298828125,31175.412109375,188.34927368164062,223.96849060058594,33.597503662109375,33.418792724609375,73.14671325683594,73.24646759033203,20856.541015625,21348.859375,39.36164093017578,38.58828353881836,33.53092575073242,34.034481048583984,32.42591094970703,78.85428619384766,82.2142562866211,75.88985443115234,20938.01171875,26844.708984375,17601.494140625,71.1646957397461,189.76275634765625,11.456587791442871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,105.54971013397443
20240526095003,34.498390197753906,72.82152557373047,26902.404296875,35.357337951660156,76.73213958740234,32528.490234375,247.35797119140625,33.636268615722656,70.71401977539062,22109.478515625,89.69849395751953,34.43822479248047,34.24261474609375,72.50428771972656,74.26996612548828,27206.556640625,26524.220703125,139.83627319335938,180.19741821289062,35.09982681274414,35.026580810546875,75.5983657836914,76.25344848632812,33141.44140625,33463.4765625,241.16357421875,271.42401123046875,34.061378479003906,33.82344436645508,70.277099609375,70.38330078125,22263.904296875,23458.474609375,87.25985717773438,72.16343688964844,34.03887939453125,34.494083404541016,32.8800048828125,76.08979797363281,79.39823913574219,72.96084594726562,22828.9296875,28850.419921875,19338.876953125,106.40126037597656,221.0084228515625,45.72978591918945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148.7425263613889
20240526100003,34.99443054199219,70.10151672363281,28823.97265625,35.91385269165039,74.28377532958984,35302.26953125,308.8392333984375,34.09537887573242,67.8619613647461,23443.869140625,113.14432525634766,34.974830627441406,34.816131591796875,69.83187103271484,71.52080535888672,29366.76953125,28785.732421875,171.26580810546875,221.07412719726562,35.74310302734375,35.527320861816406,73.17623138427734,73.71329498291016,35815.046875,36021.328125,299.9032287597656,322.2273864746094,34.48273849487305,34.303977966308594,67.46748352050781,67.61627197265625,24091.6328125,24835.888671875,114.69786834716797,93.74474334716797,34.56321716308594,34.935020446777344,33.30643081665039,73.67694091796875,76.99443817138672,70.33866119384766,24652.685546875,31360.453125,20777.49609375,143.16014099121094,274.2316589355469,63.377899169921875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,178.83301345326444
20240526101003,35.05012512207031,69.64844512939453,29420.240234375,35.96775817871094,73.55601501464844,36143.6640625,320.852783203125,34.15329360961914,66.78654479980469,23243.4453125,106.50859832763672,35.017547607421875,34.85636520385742,69.0265884399414,70.50298309326172,29755.2578125,29166.322265625,169.47555541992188,210.8776092529297,35.752357482910156,35.73661422729492,72.56391143798828,73.03949737548828,37209.8203125,37371.6796875,302.56787109375,340.781982421875,34.605533599853516,34.2349967956543,66.58738708496094,66.94335174560547,24134.07421875,24810.919921875,98.87071990966797,74.91659545898438,34.6683235168457,35.04845428466797,33.42881774902344,72.9852523803711,76.19677734375,69.51742553710938,25961.541015625,33013.0625,21127.537109375,156.46519470214844,305.9503173828125,55.16608428955078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,181.24683452246586
20240526102003,35.27497863769531,68.39591979980469,28752.513671875,36.09800720214844,72.03306579589844,36308.62109375,318.30316162109375,34.33537673950195,65.32388305664062,22043.021484375,90.39395904541016,35.227054595947266,35.02473831176758,67.69153594970703,68.65494537353516,29049.875,28212.64453125,153.7362518310547,187.8887481689453,35.94761657714844,36.02306365966797,71.24934387207031,71.54403686523438,37369.9140625,37425.28125,308.5002746582031,347.1456298828125,34.65668869018555,34.37982177734375,64.92411804199219,65.44226837158203,22907.03515625,23524.857421875,71.5278549194336,51.68871307373047,35.11337661743164,35.45249938964844,33.88688659667969,70.7011489868164,74.00992584228516,67.27587127685547,26775.71484375,35068.09375,21538.62890625,162.36224365234375,344.77508544921875,52.52497863769531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,167.8495904863035
20240526103003,35.348453521728516,68.06192016601562,26925.2578125,36.062286376953125,71.22960662841797,34389.7421875,287.4009704589844,34.30768966674805,65.0249252319336,20775.853515625,72.86614227294922,35.15199661254883,34.92157745361328,67.13838195800781,67.96453094482422,27451.5390625,26316.7578125,127.9809341430664,155.619873046875,35.91830062866211,36.091224670410156,70.7197265625,71.0858383178711,35570.37890625,35669.24609375,277.9542236328125,316.1642761230469,34.63031768798828,34.26814270019531,64.30036926269531,64.92525482177734,21219.900390625,22267.083984375,36.56658172607422,27.235523223876953,35.46626281738281,35.758724212646484,34.14134979248047,69.07335662841797,72.30877685546875,65.9966049194336,27085.62109375,35460.63671875,21397.9140625,155.25326538085938,355.4835205078125,60.0271110534668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,140.48389368625442
20240526104003,35.2087287902832,68.23959350585938,26617.748046875,35.886905670166016,71.37684631347656,34190.8515625,284.196044921875,34.15202713012695,65.18915557861328,20000.111328125,62.30911636352539,35.04593276977539,34.80452346801758,67.35750579833984,68.22587585449219,26832.357421875,25598.583984375,111.8740234375,131.54913330078125,35.83137130737305,35.96486282348633,70.75348663330078,71.2536849975586,35116.76171875,35207.8984375,273.6964111328125,312.9364929199219,34.4853515625,34.24169158935547,64.52000427246094,65.29454803466797,20371.412109375,21522.201171875,16.342771530151367,8.162378311157227,35.54746627807617,35.90655517578125,34.18010330200195,68.48817443847656,72.11302947998047,65.43716430664062,26991.49609375,35828.39453125,20700.927734375,145.1558837890625,354.8791809082031,51.838966369628906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,129.14847858693253
20240526105003,35.093772888183594,67.55415344238281,26754.744140625,35.83485794067383,70.63977813720703,34165.875,276.6078186035156,34.165531158447266,64.73980712890625,20159.390625,64.03595733642578,34.95744705200195,34.80980682373047,66.85902404785156,67.55049133300781,26822.0859375,25318.125,112.32890319824219,120.9183349609375,35.77061462402344,35.831214904785156,70.07005310058594,70.73999786376953,34546.9375,34775.07421875,278.1367492675781,311.2331848144531,34.39281463623047,34.203941345214844,63.87196731567383,64.6086196899414,19866.388671875,21809.025390625,27.14748191833496,9.492621421813965,35.63383102416992,35.908203125,34.24067306518555,67.5606918334961,70.96399688720703,64.40245819091797,27132.935546875,36085.48828125,21206.310546875,142.63818359375,346.5972900390625,64.2324447631836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,135.89458959875134
20240526110003,35.1312255859375,67.03475189208984,27081.47265625,35.874855041503906,70.03218078613281,35040.65234375,288.99658203125,34.175540924072266,64.17363739013672,20220.8828125,66.66188049316406,34.93090057373047,34.87068557739258,66.35926055908203,66.9442138671875,27270.630859375,25793.1640625,108.84564971923828,121.79784393310547,35.920040130615234,35.75035858154297,69.58660888671875,70.1253890991211,35010.37109375,35005.6015625,291.0509948730469,317.18548583984375,34.3065299987793,34.246883392333984,63.25751876831055,64.02880096435547,20194.58203125,21635.45703125,24.862375259399414,6.042020797729492,35.67583465576172,35.87329864501953,34.23406982421875,67.1407470703125,70.42540740966797,63.850032806396484,27236.990234375,36755.640625,21452.984375,141.9075469970703,356.15557861328125,58.661598205566406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,131.68547122667644
20240526111003,34.844566345214844,68.04806518554688,26624.099609375,35.63951110839844,70.85761260986328,34069.5546875,274.5194091796875,33.97880554199219,65.11055755615234,20064.857421875,65.77009582519531,34.63920593261719,34.598968505859375,67.39883422851562,67.9423599243164,26623.61328125,25727.033203125,99.84506225585938,121.7166519165039,35.58187484741211,35.37870407104492,70.44454193115234,71.08631134033203,33956.6171875,34223.45703125,261.4060974121094,300.6158752441406,34.16135025024414,34.00857162475586,64.32848358154297,65.08863067626953,19958.8515625,21439.263671875,20.512971878051758,4.9119768142700195,35.31932067871094,35.55134201049805,33.97145080566406,68.47515106201172,71.3778076171875,64.85494995117188,26547.697265625,35510.92578125,20622.197265625,136.13565063476562,335.94024658203125,50.32438659667969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,125.03428536964697
20240526112003,34.7108268737793,68.42376708984375,25270.103515625,35.494895935058594,71.24661254882812,32499.9453125,236.93080139160156,33.894161224365234,65.74359130859375,19078.990234375,57.54698181152344,34.578330993652344,34.46940612792969,68.00275421142578,68.29684448242188,25185.63671875,24513.529296875,78.36180114746094,113.36201477050781,35.41102600097656,35.17661666870117,70.9183578491211,71.36659240722656,32114.37890625,32447.0546875,229.91845703125,263.1480407714844,33.97433090209961,33.94850158691406,64.88150787353516,65.44938659667969,19115.501953125,20314.30859375,10.980256080627441,1.2522310018539429,35.31633377075195,35.51400375366211,34.05116653442383,68.30836486816406,71.15457916259766,64.74610900878906,25731.51953125,34759.265625,20398.98828125,127.57947540283203,325.4852600097656,48.348270416259766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,103.82284946815764
20240526113003,34.463008880615234,69.86126708984375,22724.095703125,35.21659469604492,72.52406311035156,29045.646484375,169.78839111328125,33.62392044067383,67.49695587158203,17688.13671875,42.78704833984375,34.31731414794922,34.116310119628906,69.46517181396484,69.77644348144531,22785.951171875,22076.84765625,46.68727493286133,92.88801574707031,35.03817367553711,34.894447326660156,72.40365600585938,72.81578063964844,28678.546875,29120.642578125,163.1912384033203,190.35662841796875,33.76008605957031,33.613983154296875,66.52247619628906,66.87734985351562,17815.578125,18986.6171875,0.0,0.0,35.30535125732422,35.4524040222168,34.011810302734375,68.74699401855469,71.44509887695312,65.60641479492188,24749.26953125,32848.40625,19800.2734375,109.85725402832031,295.0702819824219,52.908668518066406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,68.38647446738952
20240526114003,33.98125457763672,72.09754943847656,21264.76171875,34.74614715576172,74.96973419189453,26910.359375,121.8364028930664,33.171634674072266,69.87430572509766,16307.5439453125,27.136966705322266,33.998931884765625,33.70358657836914,71.86875915527344,72.32207489013672,20989.662109375,20221.03125,18.123191833496094,68.67738342285156,34.52511978149414,34.4283561706543,74.63700103759766,75.07294464111328,26304.26953125,26755.185546875,113.3558349609375,139.0424041748047,33.37853240966797,33.30434036254883,69.1690673828125,69.40040588378906,16852.849609375,17719.546875,0.0,0.0,35.05183410644531,35.229007720947266,33.75702667236328,70.19918060302734,73.2633285522461,67.22703552246094,23458.431640625,30936.59765625,18602.5546875,85.52359008789062,251.8209686279297,39.49435806274414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,41.8372259978446
