SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240515133004,31.431251525878906,62.854156494140625,22339.587890625,31.91866111755371,66.1863021850586,26211.15625,124.96456909179688,31.134010314941406,60.25414276123047,19024.4453125,37.40629196166992,31.848926544189453,31.42894172668457,63.39065933227539,63.97120666503906,23290.607421875,19450.91796875,53.01195526123047,103.47443389892578,31.90184211730957,31.65936851501465,64.9936752319336,65.04077911376953,25156.94140625,23844.5625,52.7472038269043,110.86100769042969,31.23779296875,31.385549545288086,61.754451751708984,61.10455322265625,21927.505859375,19892.060546875,29.95734405517578,33.50811767578125,31.272911071777344,32.05874252319336,30.61570930480957,64.50965881347656,65.17282104492188,61.24546813964844,22723.060546875,26519.986328125,20260.869140625,41.66111755371094,57.395042419433594,6.372403621673584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
20240515134004,30.92888641357422,65.1017074584961,20247.6875,31.385412216186523,68.25389099121094,23493.1875,76.75212097167969,30.573055267333984,62.477108001708984,17087.95703125,5.580390453338623,31.33501625061035,30.895605087280273,65.47052764892578,65.99815368652344,21116.876953125,16933.314453125,15.929361343383789,67.38410186767578,31.317974090576172,31.153121948242188,67.02873229980469,67.16936492919922,22370.6640625,21303.478515625,0.05999999865889549,54.52340316772461,30.72585678100586,30.90399932861328,63.85574722290039,63.2520751953125,20062.92578125,18089.390625,0.0,0.0,30.849506378173828,31.58981704711914,30.237659454345703,66.19048309326172,66.7780532836914,62.97829055786133,20559.203125,23909.814453125,18560.8984375,6.99080228805542,11.044798851013184,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
20240515135004,30.353191375732422,68.18144989013672,17632.44140625,30.737131118774414,71.21441650390625,20045.310546875,16.15056800842285,29.89073371887207,65.53085327148438,15008.2607421875,0.029999999329447746,30.731048583984375,30.289657592773438,68.39178466796875,68.72116088867188,18524.10546875,13941.9892578125,0.04000000283122063,32.17440414428711,30.605676651000977,30.4019775390625,69.86128234863281,69.97364044189453,19122.6171875,17727.947265625,0.05999999865889549,0.0,30.07900047302246,30.262435913085938,66.71456146240234,66.32267761230469,17686.072265625,15851.7216796875,0.0,0.0,30.336091995239258,31.109716415405273,29.823972702026367,67.97959899902344,68.53704833984375,64.9408187866211,18310.91015625,21211.55078125,16891.611328125,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
20240515140004,29.70701789855957,71.2336196899414,15688.6181640625,30.056615829467773,74.00796508789062,17527.833984375,0.05000000074505806,29.24405288696289,68.66952514648438,13493.9658203125,0.029999999329447746,30.0666561126709,29.614511489868164,71.4505615234375,71.62779235839844,16294.4677734375,11696.73046875,0.04000000283122063,0.0,29.864192962646484,29.707599639892578,72.8603286743164,73.0728988647461,16232.830078125,14971.6865234375,0.05999999865889549,0.0,29.451200485229492,29.57951545715332,69.90916442871094,69.49231719970703,16079.5517578125,14098.74609375,0.0,0.0,29.698564529418945,30.493623733520508,29.23365020751953,70.63421630859375,71.09825897216797,67.65001678466797,16010.166015625,18172.951171875,15138.5048828125,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
20240515141004,29.164424896240234,73.13380432128906,15965.4111328125,29.656417846679688,75.69466400146484,17657.37890625,0.05000000074505806,28.888526916503906,70.69695281982422,13560.40234375,0.029999999329447746,29.66695213317871,29.167856216430664,73.35485076904297,73.62588500976562,16310.8193359375,11951.6298828125,0.04000000283122063,0.0,29.42082405090332,29.37592315673828,74.83147430419922,74.98212432861328,16645.6875,15246.4150390625,0.05999999865889549,0.0,29.065174102783203,29.21636962890625,71.96943664550781,71.34928131103516,16074.0234375,14074.333984375,0.0,0.0,29.10323715209961,29.879674911499023,28.591344833374023,73.44501495361328,73.96102142333984,70.60202026367188,14403.5791015625,16347.8447265625,13852.64453125,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
20240515142004,28.56572151184082,74.36852264404297,14644.4833984375,29.192970275878906,76.84723663330078,16164.4873046875,0.05000000074505806,28.36610984802246,72.18629455566406,12356.4443359375,0.029999999329447746,29.11195945739746,28.70176124572754,74.82886505126953,75.00707244873047,14820.0673828125,10719.751953125,0.04000000283122063,0.0,28.973087310791016,28.871030807495117,76.14684295654297,76.11139678955078,15490.564453125,14015.8232421875,0.05999999865889549,0.0,28.586971282958984,28.817447662353516,73.43856048583984,72.67964935302734,14782.662109375,12915.408203125,0.0,0.0,28.588111877441406,29.386022567749023,28.139366149902344,74.67615509033203,75.39122772216797,72.1572265625,12898.8017578125,14399.62109375,12562.09765625,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
20240515143004,28.11903953552246,76.14862823486328,13352.376953125,28.867496490478516,78.4908218383789,14405.9296875,0.05000000074505806,28.12163734436035,74.0427474975586,11592.2236328125,0.029999999329447746,28.739809036254883,28.36392593383789,76.6375732421875,76.86376953125,13620.0703125,9396.8076171875,0.04000000283122063,0.0,28.596343994140625,28.54638671875,77.89448547363281,77.83638000488281,14045.548828125,12530.8564453125,0.05999999865889549,0.0,28.263370513916016,28.43512725830078,75.48320007324219,74.34892272949219,13480.4169921875,11624.9296875,0.0,0.0,28.25737762451172,29.05052375793457,27.837478637695312,76.42840576171875,77.20767974853516,73.86528015136719,11760.1435546875,12746.0087890625,11341.8857421875,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
20240515144004,27.77804183959961,77.72012329101562,12656.9228515625,28.57393455505371,79.81307220458984,13905.9052734375,0.05000000074505806,27.848648071289062,75.49884033203125,10662.4091796875,0.029999999329447746,28.4221248626709,28.05706214904785,78.05059051513672,78.23017120361328,12813.6748046875,8761.966796875,0.04000000283122063,0.0,28.301326751708984,28.244935989379883,79.30361938476562,79.22472381591797,13351.5078125,11833.6630859375,0.05999999865889549,0.0,27.91348648071289,28.115821838378906,76.98743438720703,75.8273696899414,12776.7001953125,11040.3486328125,0.0,0.0,27.90810775756836,28.647958755493164,27.50286865234375,78.08621978759766,78.8495864868164,75.65453338623047,10860.74609375,11723.1220703125,10313.611328125,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
20240515145004,27.470083236694336,79.5364761352539,11424.3388671875,28.277551651000977,81.4984130859375,12617.4619140625,0.05000000074505806,27.528228759765625,77.21768188476562,9642.048828125,0.029999999329447746,28.116575241088867,27.79619598388672,79.7856216430664,79.7741928100586,11597.1376953125,7579.1279296875,0.04000000283122063,0.0,27.997793197631836,27.818540573120117,80.92398071289062,80.78923797607422,12163.2783203125,10167.3330078125,0.05999999865889549,0.0,27.540985107421875,27.745635986328125,78.72052764892578,77.67839813232422,11675.1025390625,10066.021484375,0.0,0.0,27.57278823852539,28.327728271484375,27.255741119384766,79.33634185791016,80.1865234375,77.13240814208984,9938.0654296875,10701.7548828125,9564.130859375,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
20240515150004,27.032045364379883,81.37926483154297,10320.537109375,27.85231590270996,83.05620574951172,11453.7822265625,0.05000000074505806,27.152963638305664,79.07052612304688,8758.29296875,0.029999999329447746,27.668195724487305,27.37581443786621,81.60798645019531,81.44966125488281,10232.54296875,6432.21826171875,0.04000000283122063,0.0,27.562166213989258,27.370689392089844,82.71698760986328,82.63738250732422,10553.3857421875,8571.880859375,0.05999999865889549,0.0,27.102724075317383,27.242542266845703,80.7554931640625,79.64527893066406,10859.802734375,8998.1025390625,0.0,0.0,27.096752166748047,27.84889030456543,26.796701431274414,81.20068359375,82.06510162353516,79.19713592529297,8548.7333984375,8914.9462890625,8391.451171875,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
20240515151004,26.900983810424805,82.88719177246094,10937.1689453125,27.64695930480957,84.55135345458984,12039.181640625,0.05000000074505806,27.057497024536133,80.41260528564453,9033.166015625,0.029999999329447746,27.567649841308594,27.11711883544922,82.94637298583984,83.00054168701172,10556.8818359375,7163.21337890625,0.04000000283122063,0.0,27.386667251586914,27.29080581665039,84.1670150756836,84.23139190673828,11258.8837890625,9185.240234375,0.05999999865889549,0.0,26.95035743713379,27.04863739013672,82.35204315185547,81.171630859375,11304.6591796875,9501.0810546875,0.0,0.0,26.711746215820312,27.468381881713867,26.441669464111328,83.68773651123047,84.54441833496094,81.62959289550781,8002.248046875,8356.1787109375,8079.083984375,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
20240515152004,26.458332061767578,84.2504653930664,8797.8994140625,27.067615509033203,85.97748565673828,9549.9892578125,0.05000000074505806,26.592317581176758,81.76648712158203,7335.94873046875,0.029999999329447746,27.025917053222656,26.624422073364258,84.35084533691406,84.3995590209961,8495.607421875,5310.34521484375,0.04000000283122063,0.0,26.980390548706055,26.832643508911133,85.39654541015625,85.48487091064453,9250.5791015625,7213.4609375,0.05999999865889549,0.0,26.517148971557617,26.64402961730957,83.76233673095703,82.55345916748047,9470.7802734375,7788.15771484375,0.0,0.0,26.304641723632812,27.06865692138672,26.172121047973633,84.60026550292969,85.63274383544922,82.76811981201172,6862.72900390625,6937.6953125,7123.2216796875,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
20240515153004,26.04489517211914,86.14146423339844,6639.0263671875,26.562978744506836,87.82936096191406,6642.0478515625,0.05000000074505806,26.314189910888672,83.6260757446289,5944.77734375,0.029999999329447746,26.574495315551758,26.198806762695312,86.09262084960938,86.24373626708984,6620.1201171875,3196.69384765625,0.04000000283122063,0.0,26.553375244140625,26.482398986816406,87.08393859863281,87.25782012939453,6915.57861328125,4920.40966796875,0.05999999865889549,0.0,26.17609405517578,26.22040557861328,85.71251678466797,84.21762084960938,7434.322265625,5867.94482421875,0.0,0.0,26.049970626831055,26.787111282348633,25.98041534423828,85.86688995361328,86.9188232421875,83.95282745361328,5914.9501953125,5706.0029296875,6140.533203125,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
20240515154004,25.60053253173828,88.07254028320312,4778.90283203125,25.98529624938965,89.58004760742188,4688.22119140625,0.05000000074505806,25.927204132080078,85.38015747070312,4195.755859375,0.029999999329447746,26.063066482543945,25.733522415161133,87.69860076904297,87.84539031982422,4862.0771484375,1460.68408203125,0.04000000283122063,0.0,26.106163024902344,26.056135177612305,88.72247314453125,88.9018783569336,5076.26904296875,3204.27197265625,0.05999999865889549,0.0,25.7054443359375,25.79233741760254,87.38785552978516,85.91204071044922,5686.20947265625,4333.56640625,0.0,0.0,25.712934494018555,26.36107635498047,25.665084838867188,87.18889617919922,88.22538757324219,85.38356018066406,4861.71826171875,4748.59033203125,4953.92822265625,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
20240515155004,25.14012908935547,90.31462860107422,2664.106689453125,25.428909301757812,91.68710327148438,2241.671875,0.05000000074505806,25.45206642150879,87.53278350830078,2537.003662109375,0.029999999329447746,25.573835372924805,25.299144744873047,89.73542785644531,89.6444091796875,2923.04443359375,25.829999923706055,0.04000000283122063,0.0,25.602794647216797,25.45471954345703,90.60216522216797,90.72380065917969,3105.962890625,673.1817016601562,0.05999999865889549,0.0,25.206758499145508,25.298654556274414,89.33130645751953,88.0305404663086,3735.539794921875,2654.824462890625,0.0,0.0,25.35426139831543,26.00946617126465,25.40050506591797,88.18269348144531,89.26727294921875,86.55549621582031,3832.972900390625,3702.47412109375,4073.1220703125,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
20240515160004,24.485185623168945,92.87434387207031,515.2348022460938,24.7097225189209,93.9698715209961,291.6700134277344,0.05000000074505806,24.8579158782959,90.13133239746094,823.6898803710938,0.029999999329447746,24.866132736206055,24.67296028137207,92.17604064941406,91.94466400146484,504.01177978515625,25.829999923706055,0.04000000283122063,0.0,24.913944244384766,24.771909713745117,93.0130615234375,93.1220932006836,439.4820861816406,28.329999923706055,0.05999999865889549,0.0,24.590009689331055,24.617794036865234,91.91677856445312,90.5761489868164,1972.0277099609375,738.5283813476562,0.0,0.0,24.802982330322266,25.452165603637695,24.868013381958008,90.07070922851562,91.16310119628906,88.6323471069336,2101.3173828125,1465.74755859375,2560.127685546875,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0
20240515161004,23.886781692504883,95.12936401367188,243.8300018310547,24.19031524658203,96.2931137084961,291.6700134277344,0.05000000074505806,24.321043014526367,92.49148559570312,197.5,0.029999999329447746,24.305835723876953,24.16061019897461,94.43034362792969,94.32536315917969,254.75,25.829999923706055,0.04000000283122063,0.0,24.30223274230957,24.155397415161133,95.49932861328125,95.47274780273438,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,24.0496768951416,24.12965965270996,94.20082092285156,92.86671447753906,605.15380859375,23.329999923706055,0.0,0.0,24.205625534057617,24.799240112304688,24.19407844543457,92.9040298461914,93.95934295654297,91.61742401123047,212.02000427246094,272.9200134277344,400.3621520996094,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
20240515162004,23.262712478637695,96.95890045166016,243.8300018310547,23.579349517822266,98.34492492675781,291.6700134277344,0.05000000074505806,23.60142707824707,94.47154235839844,197.5,0.029999999329447746,23.563634872436523,23.56280517578125,96.51985168457031,96.34349822998047,254.75,25.829999923706055,0.04000000283122063,0.0,23.642379760742188,23.389633178710938,97.61912536621094,97.4029312133789,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,23.375043869018555,23.613618850708008,96.09781646728516,94.99174499511719,23.329999923706055,23.329999923706055,0.0,0.0,23.573835372924805,24.13193130493164,23.56517791748047,94.77510070800781,95.89080047607422,93.82791900634766,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
20240515163004,23.02090835571289,98.46949768066406,243.8300018310547,23.362716674804688,99.99650573730469,291.6700134277344,0.05000000074505806,23.36548614501953,96.08283996582031,197.5,0.029999999329447746,23.247976303100586,23.28457260131836,98.14104461669922,98.04712677001953,254.75,25.829999923706055,0.04000000283122063,0.0,23.28055763244629,23.08070182800293,99.41853332519531,99.17205047607422,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,23.07133674621582,23.347139358520508,97.79512023925781,96.63198852539062,23.329999923706055,23.329999923706055,0.0,0.0,23.18796730041504,23.694015502929688,23.125993728637695,96.9495620727539,97.94206237792969,95.90425109863281,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2102722643217021
20240515164004,22.947521209716797,99.32250213623047,243.8300018310547,23.256912231445312,100.88265228271484,291.6700134277344,0.05000000074505806,23.256357192993164,96.84640502929688,197.5,0.029999999329447746,23.092416763305664,23.126672744750977,98.99771118164062,98.88787078857422,254.75,25.829999923706055,0.04000000283122063,0.0,23.130332946777344,22.968399047851562,100.48628997802734,100.2627944946289,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,22.8328857421875,23.26051902770996,98.60688018798828,97.69802856445312,23.329999923706055,23.329999923706055,0.0,0.0,22.83074188232422,23.247325897216797,22.719440460205078,98.83856201171875,99.7010269165039,97.8202896118164,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0491907082308671
20240515165004,22.8155517578125,100.57247161865234,243.8300018310547,23.09998893737793,102.18628692626953,291.6700134277344,0.05000000074505806,23.054359436035156,98.06304168701172,197.5,0.029999999329447746,22.92321014404297,22.949308395385742,100.37521362304688,100.00579833984375,254.75,25.829999923706055,0.04000000283122063,0.0,22.91120147705078,22.65798568725586,101.8049545288086,101.61090087890625,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,22.5372314453125,23.041078567504883,99.77650451660156,99.26493835449219,23.329999923706055,23.329999923706055,0.0,0.0,22.46967315673828,22.906185150146484,22.405447006225586,100.17845916748047,101.0690689086914,99.30851745605469,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.940572239052301
20240629090004,47.17866134643555,34.80375671386719,79240.625,47.75115966796875,35.66603088378906,85276.5546875,1145.850341796875,46.441322326660156,32.900672912597656,72581.9375,948.879638671875,46.86901092529297,47.16195297241211,34.62625503540039,35.154178619384766,79765.0234375,78753.71875,1058.351318359375,1033.0372314453125,47.38450241088867,47.83686065673828,36.40105438232422,37.0061149597168,84175.671875,84984.9296875,1152.6038818359375,1144.945556640625,46.11610794067383,46.01436233520508,32.718650817871094,33.455718994140625,73745.4765625,71619.015625,957.1939086914062,945.4959106445312,45.20793914794922,45.320068359375,44.02302169799805,39.8589973449707,42.05378723144531,38.527976989746094,72249.859375,75531.65625,68380.5859375,952.6148071289062,979.9780883789062,877.2583618164062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1056.402141919813
20240629091004,47.41532897949219,34.411460876464844,81682.3203125,47.97818374633789,35.01059341430664,88113.0078125,1185.119140625,46.684722900390625,32.50318145751953,73771.9140625,936.6710815429688,47.13628005981445,47.37040328979492,34.121089935302734,34.876060485839844,82263.9140625,81203.8984375,1078.14111328125,1055.207275390625,47.6944465637207,48.11478042602539,35.74079513549805,36.37190246582031,87568.7109375,88001.0,1188.78857421875,1184.6414794921875,46.37562561035156,46.331573486328125,32.22112274169922,32.85258483886719,74810.53125,72543.7109375,940.2160034179688,936.9876708984375,45.68963623046875,45.94621658325195,44.496768951416016,38.8887825012207,40.99538803100586,37.448726654052734,74809.9375,79215.4765625,70023.2421875,977.2667846679688,1027.3367919921875,887.932373046875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1074.831767461129
20240629092004,47.98955154418945,32.75950622558594,83565.7109375,48.61855697631836,33.51730728149414,90565.6484375,1218.2510986328125,47.16234588623047,31.06060218811035,74196.53125,920.0542602539062,47.72041320800781,47.92581558227539,32.68785858154297,33.29963684082031,84282.6484375,83057.640625,1085.6138916015625,1065.9718017578125,48.34040451049805,48.77920913696289,34.22157669067383,34.433380126953125,90637.9609375,90802.2890625,1226.554931640625,1218.5350341796875,47.022586822509766,46.94768524169922,30.591535568237305,31.32375717163086,75474.2265625,73292.8984375,926.4413452148438,923.8666381835938,46.44113540649414,46.84833908081055,45.35866928100586,36.6171875,38.652923583984375,35.234046936035156,77494.2890625,82731.9296875,71586.65625,1005.4898681640625,1080.9381103515625,897.1651611328125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1076.1541519885768
20240629093004,48.55698776245117,31.661579132080078,86018.28125,49.1751594543457,32.329681396484375,93695.796875,1249.923583984375,47.80976486206055,29.788320541381836,75779.0625,904.7893676757812,48.30173873901367,48.431758880615234,31.539751052856445,32.20222473144531,87314.046875,85850.0859375,1096.609130859375,1080.460205078125,48.88364791870117,49.44709777832031,33.018096923828125,33.06482696533203,94526.8984375,94229.890625,1259.45458984375,1244.7244873046875,47.63191223144531,47.4724006652832,29.37074089050293,30.05020523071289,76667.6015625,74583.3046875,911.9821166992188,913.7742919921875,47.209686279296875,47.753570556640625,46.156166076660156,35.03599166870117,36.835960388183594,33.243858337402344,80821.8828125,87055.03125,73452.2890625,1031.9583740234375,1125.3253173828125,898.8406372070312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1074.5763102442845
20240629094004,49.089378356933594,30.348556518554688,90045.5703125,49.79845428466797,30.917112350463867,98835.046875,1301.8648681640625,48.387290954589844,28.428974151611328,77801.234375,895.6355590820312,48.836490631103516,49.016780853271484,30.077342987060547,30.677017211914062,91091.15625,89734.453125,1121.5889892578125,1102.96533203125,49.5670166015625,50.128475189208984,31.672895431518555,31.49168586730957,99969.3671875,99304.75,1311.5050048828125,1298.40771484375,48.204856872558594,48.09629440307617,27.88661003112793,28.655221939086914,78890.28125,76914.6875,898.4869995117188,903.1517944335938,47.836181640625,48.47137451171875,46.76363754272461,33.488521575927734,35.264732360839844,31.708160400390625,84496.84375,92509.46875,75172.6875,1050.1400146484375,1180.2039794921875,885.9708251953125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1107.518004576714
