SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240706132005,52.08507537841797,17.79901123046875,101582.9609375,1470.1073433533315,-0.1047637090086937,-0.07134974002838135,-856.28857421875,-9.279278755187988,52.11764907836914,52.20050811767578,52.56439971923828,52.46992492675781,17.740781784057617,17.728633880615234,17.298654556274414,16.995546340942383,102946.1171875,103969.7265625,102076.984375,102449.390625,1487.3673095703125,1469.5252685546875,1486.5516357421875,1503.89501953125,-0.27084335684776306,-1.0008044242858887,0.7691495418548584,-0.3177453279495239,53.04750442504883,19.20669174194336,114496.3828125,1764.546875,1.4569587707519531,0.06592234969139099,0.4677446782588959,0.6097485423088074,17542.5078125,425.8255615234375,53.36892318725586,53.141292572021484,53.72051239013672,53.2425651550293,18.653118133544922,18.177244186401367,18.405778884887695,17.740909576416016,116257.7734375,117517.3203125,116636.9765625,116807.1328125,1767.7364501953125,1783.3922119140625,1776.0255126953125,1802.917724609375,-0.26791322231292725,-1.0019187927246094,0.7502572536468506,-0.3341515064239502,51.27605056762695,16.61492347717285,84108.484375,1088.8094482421875,-0.8920214176177979,-0.7340847849845886,-22124.412109375,-476.2549133300781,51.561214447021484,51.426231384277344,51.4370231628418,51.37809371948242,15.944979667663574,16.386518478393555,15.882379531860352,14.961082458496094,86846.71875,85102.0078125,87424.5625,86332.296875,1111.551513671875,1131.82421875,1103.275390625,1145.0335693359375,-0.2585535943508148,-1.0046613216400146,0.7608793377876282,-0.3064706325531006,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240706133005,51.27131271362305,18.775001525878906,95895.0234375,1372.7449089783863,-0.10606018453836441,-0.08911367505788803,-836.5267944335938,-8.665021896362305,51.43932342529297,51.58707809448242,51.97967529296875,51.858036041259766,18.42766761779785,18.495683670043945,17.944013595581055,17.69854164123535,97276.703125,97893.0390625,96164.8203125,96606.0859375,1387.8798828125,1366.2392578125,1380.0223388671875,1399.51806640625,-0.2744399607181549,-0.981860339641571,0.1005595475435257,-0.818139374256134,52.531394958496094,20.087482452392578,109269.4765625,1676.9229736328125,1.4557762145996094,0.05231807380914688,0.4208613634109497,0.35877445340156555,17507.61328125,427.4098815917969,52.72684860229492,52.563880920410156,53.058895111083984,52.666419982910156,19.013103485107422,18.552520751953125,19.05837631225586,18.131418228149414,110971.9140625,112503.578125,111642.7578125,112171.390625,1675.1942138671875,1694.9359130859375,1692.55712890625,1716.3846435546875,-0.2721882462501526,-0.9822893142700195,0.09147260338068008,-0.831573486328125,50.64087677001953,16.9627628326416,78404.140625,991.90771484375,-0.9674054980278015,-0.9386522769927979,-22226.25,-492.62091064453125,50.783782958984375,50.80696105957031,50.769775390625,50.793033599853516,16.760860443115234,16.882551193237305,16.525049209594727,15.144906997680664,80528.7421875,79109.3203125,81798.1953125,80282.9375,1018.0531005859375,1032.11376953125,1006.9314575195312,1043.8397216796875,-0.26756560802459717,-0.9810855984687805,0.09258128702640533,-0.8071622848510742,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20240706134005,50.889591217041016,18.508712768554688,92920.6484375,1322.271306059146,-0.10622411966323853,-0.17428788542747498,-866.1441650390625,-9.25294017791748,51.211578369140625,51.387393951416016,51.752235412597656,51.68555450439453,18.153722763061523,18.561079025268555,17.790996551513672,17.770599365234375,94337.15625,94544.4375,93094.140625,93849.65625,1334.93994140625,1316.28076171875,1329.3248291015625,1348.6705322265625,-0.2693072557449341,-0.9634292125701904,-0.6618106961250305,-0.4765279293060303,52.35176467895508,20.109085083007812,107406.3828125,1637.52001953125,1.4627865552902222,0.042978547513484955,0.41105222702026367,0.3240565359592438,18423.70703125,443.86309814453125,52.44111251831055,52.32947540283203,52.83321762084961,52.376956939697266,18.769468307495117,18.69577980041504,19.041147232055664,18.290786743164062,109038.71875,110544.7421875,109951.7421875,111108.859375,1651.7835693359375,1669.1517333984375,1669.7752685546875,1694.7601318359375,-0.26956886053085327,-0.9602042436599731,-0.6632218956947327,-0.49340152740478516,50.33527755737305,16.943376541137695,74982.890625,932.5618896484375,-1.0358681678771973,-1.0331761837005615,-23090.95703125,-515.2191772460938,50.511173248291016,50.467166900634766,50.49395751953125,50.439788818359375,16.70430564880371,16.670730590820312,16.17765998840332,14.863718032836914,77084.6875,76085.71875,78364.8671875,77066.8046875,961.2385864257812,972.3331909179688,951.0254516601562,981.7460327148438,-0.2642095983028412,-0.9645493626594543,-0.6654005646705627,-0.4724956750869751,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20240706135005,50.68225860595703,18.710355758666992,88444.3359375,1238.8498761062242,-0.09359413385391235,-0.03360384330153465,-759.2875366210938,-8.902402877807617,51.05417251586914,51.17423629760742,51.654319763183594,51.5321044921875,18.352506637573242,18.974111557006836,18.033077239990234,17.905378341674805,89410.765625,90012.375,88445.453125,89449.484375,1252.4559326171875,1235.3260498046875,1255.202880859375,1268.4462890625,-0.3130400478839874,-0.9427391290664673,-0.7442053556442261,0.31978464126586914,52.223609924316406,20.526853561401367,102775.71875,1550.2191162109375,1.4466620683670044,0.046865347772836685,0.4174552857875824,0.5758646130561829,18028.8671875,431.2580261230469,52.275211334228516,52.03134536743164,52.59885787963867,52.26226806640625,19.411090850830078,18.875146865844727,19.142276763916016,18.850278854370117,104083.953125,105576.7109375,104664.671875,106024.6171875,1554.60498046875,1576.0394287109375,1589.456298828125,1613.8931884765625,-0.30666014552116394,-0.9351425170898438,-0.7474822402000427,0.3053334951400757,50.114322662353516,17.420103073120117,71107.734375,868.819091796875,-0.8485012650489807,-0.7558825612068176,-21556.7734375,-480.1855163574219,50.35660171508789,50.20581817626953,50.25456619262695,50.34280014038086,16.867738723754883,16.822437286376953,16.393808364868164,15.112593650817871,72930.734375,72071.59375,73812.890625,72867.3671875,897.391845703125,898.84716796875,883.6946411132812,918.2079467773438,-0.30454468727111816,-0.9370377063751221,-0.7502835988998413,0.3077661991119385,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20240706140005,50.14431381225586,19.144121170043945,83872.890625,1160.7969824621105,-0.0925302654504776,0.006460251286625862,-674.6102294921875,-7.8046064376831055,50.53761672973633,50.73117446899414,51.125640869140625,51.026580810546875,19.204790115356445,19.59027671813965,18.676156997680664,18.393796920776367,84823.71875,85246.8359375,83957.2890625,84827.6875,1171.7625732421875,1159.171630859375,1180.940673828125,1186.975341796875,-0.49017614126205444,-0.9364513158798218,-0.05019472911953926,0.8010977506637573,51.57631301879883,21.074810028076172,97813.5625,1458.4842529296875,1.4406306743621826,0.03435502201318741,0.40030303597450256,0.715192437171936,18036.884765625,423.2441711425781,51.7310905456543,51.554969787597656,51.99213790893555,51.70366287231445,20.537044525146484,19.696308135986328,19.915258407592773,19.698135375976562,99520.6796875,101283.0,99840.6171875,101194.53125,1481.2569580078125,1487.3636474609375,1501.2408447265625,1524.3870849609375,-0.4870634973049164,-0.9277567267417908,-0.06605655699968338,0.7872943878173828,49.65637969970703,17.991329193115234,66923.8828125,804.6149291992188,-0.7645506262779236,-0.576484203338623,-20523.8984375,-464.5008544921875,49.86368179321289,49.65624237060547,49.79410171508789,49.87006378173828,17.39353370666504,17.653627395629883,17.28556251525879,15.988971710205078,68642.3515625,67744.4140625,69470.5390625,68929.3359375,826.9125366210938,832.4022827148438,819.3973999023438,854.9462280273438,-0.4780403971672058,-0.9327448010444641,-0.06652580201625824,0.800320029258728,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20240706141005,49.52114486694336,20.314598083496094,76727.6640625,1041.9131638488059,-0.11243654787540436,-0.05879639461636543,-699.8482666015625,-8.554730415344238,49.83525085449219,50.136112213134766,50.47681427001953,50.38672637939453,20.521648406982422,20.40885353088379,19.95023536682129,19.785123825073242,77526.3359375,79037.875,77305.359375,78421.0390625,1056.6622314453125,1050.8912353515625,1066.4073486328125,1065.1839599609375,-0.4879016876220703,-0.9072321653366089,0.6940737962722778,0.46138548851013184,50.84675979614258,22.223045349121094,91316.6953125,1335.7362060546875,1.4261218309402466,0.027589919045567513,0.39917969703674316,0.7574880719184875,17967.958984375,408.6597900390625,51.131370544433594,50.86509323120117,51.283023834228516,51.00673294067383,21.794965744018555,21.053300857543945,21.357131958007812,20.78839683532715,92721.8828125,94559.8984375,92947.859375,93897.421875,1366.54150390625,1370.2244873046875,1381.837646484375,1404.70263671875,-0.4736165404319763,-0.897249698638916,0.6781918406486511,0.4360717535018921,48.975250244140625,19.314828872680664,60820.8515625,710.1121215820312,-0.7909224629402161,-0.6668038368225098,-19876.501953125,-452.74420166015625,49.12641906738281,48.88459777832031,49.05275344848633,49.18313217163086,18.479541778564453,19.24873924255371,18.309162139892578,17.28421974182129,62570.22265625,61722.73046875,63127.3515625,62461.94140625,723.7568359375,733.7785034179688,714.0685424804688,756.803466796875,-0.47921547293663025,-0.906298041343689,0.6792454719543457,0.45745551586151123,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20240706142005,49.05462646484375,21.604616165161133,72201.6640625,968.6550610691713,-0.15244221687316895,-0.08746982365846634,-948.591796875,-9.842413902282715,49.282527923583984,49.61363220214844,50.00136184692383,49.76962661743164,21.948957443237305,21.408287048339844,20.91912078857422,20.65336036682129,73301.7421875,74382.1328125,73172.328125,73902.65625,982.367431640625,975.5647583007812,989.215576171875,989.095703125,-0.5201346278190613,-0.8876018524169922,0.7744258046150208,-0.3343997001647949,50.375572204589844,23.4221134185791,86436.953125,1260.36376953125,1.4111582040786743,0.036603547632694244,0.3670857548713684,0.9884409308433533,17258.7109375,396.65576171875,50.633514404296875,50.4089241027832,50.682823181152344,50.450382232666016,23.169593811035156,22.02323341369629,22.46222496032715,21.786373138427734,88149.6953125,89788.328125,88602.5234375,89238.375,1291.055908203125,1295.5894775390625,1304.5150146484375,1326.7110595703125,-0.5005646347999573,-0.8795536160469055,0.7635314464569092,-0.36302638053894043,48.4352912902832,20.339344024658203,56856.1328125,648.599609375,-0.9590016007423401,-0.9357601404190063,-20204.345703125,-463.38323974609375,48.66421127319336,48.43865203857422,48.55059814453125,48.70107650756836,19.51585578918457,20.06936264038086,19.143159866333008,18.181291580200195,58508.6953125,57578.35546875,59027.1640625,58788.03125,671.3958129882812,670.2467041015625,650.907958984375,692.7792358398438,-0.5113241076469421,-0.8861544132232666,0.7604079842567444,-0.3466563820838928,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20240706143005,47.96941375732422,23.614927291870117,65825.6171875,864.0921054819125,-0.15879841148853302,-0.1623087227344513,-940.2508544921875,-9.233704566955566,48.27246856689453,48.5548095703125,48.973602294921875,48.71952819824219,23.541959762573242,23.147708892822266,22.54374122619629,22.46100425720215,66643.1171875,67338.484375,66379.1796875,66963.625,874.39697265625,867.9347534179688,874.9353637695312,875.3556518554688,-0.5216184258460999,-0.8739874362945557,0.08753859996795654,-0.8239141702651978,49.39695358276367,25.137264251708984,78826.15625,1135.93310546875,1.3890607357025146,0.027176905423402786,0.3277740180492401,0.8701062202453613,15406.7236328125,358.51959228515625,49.535091400146484,49.42756271362305,49.576385498046875,49.39617156982422,24.630657196044922,23.504283905029297,24.229944229125977,23.277681350708008,80214.578125,82061.2109375,80838.5390625,81714.9921875,1155.05322265625,1163.58251953125,1172.1973876953125,1188.6884765625,-0.5066263675689697,-0.8641989231109619,0.08482227474451065,-0.8407759666442871,47.39978790283203,21.880155563354492,51711.140625,576.9407958984375,-1.0483272075653076,-1.2058422565460205,-18970.978515625,-432.0550537109375,47.54485321044922,47.49676513671875,47.5247802734375,47.68685531616211,21.485776901245117,21.668731689453125,20.875932693481445,19.66849136352539,52745.6015625,51988.34765625,53691.60546875,53122.90625,597.90576171875,593.4163818359375,578.426513671875,611.8346557617188,-0.5209774374961853,-0.8716381192207336,0.07861407101154327,-0.8282648324966431,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20240706144005,47.32536315917969,24.304113388061523,61839.42578125,802.588377837017,-0.15997815132141113,-0.25340545177459717,-952.9900512695312,-9.447704315185547,47.71946334838867,47.94987487792969,48.31834411621094,48.14948272705078,24.12120819091797,24.017654418945312,23.175479888916016,23.507244110107422,62654.2109375,62814.3671875,62094.16015625,62724.53125,809.2259521484375,807.9949340820312,811.1976928710938,812.3966064453125,-0.5242053270339966,-0.8567858934402466,-0.6822823286056519,-0.44391965866088867,48.7824821472168,25.952299118041992,74479.0390625,1055.8707275390625,1.3729336261749268,0.024791905656456947,0.3219926357269287,0.8498594164848328,14538.4033203125,335.0279235839844,48.83073425292969,48.759029388427734,48.95371627807617,48.68808364868164,25.41877555847168,24.504732131958008,25.17123794555664,24.275604248046875,75514.4140625,77191.4375,76216.2109375,77461.1796875,1082.1058349609375,1090.39111328125,1097.27099609375,1110.058349609375,-0.5137584209442139,-0.8445342779159546,-0.6802005171775818,-0.459367036819458,46.75960159301758,22.879323959350586,48372.01171875,538.9146118164062,-1.121302843093872,-1.2971978187561035,-18304.703125,-410.0124206542969,46.954532623291016,46.87118911743164,46.9434814453125,46.947269439697266,22.494625091552734,22.416736602783203,21.525638580322266,20.49484634399414,49437.58203125,49031.83203125,50328.48828125,50017.48046875,558.318603515625,552.6629638671875,541.080810546875,566.4295043945312,-0.5279838442802429,-0.858468234539032,-0.6836261749267578,-0.44990062713623047,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20240706145005,46.91583251953125,25.432790756225586,56744.6484375,712.9394194585955,-0.12560854852199554,-0.04312707111239433,-741.4348754882812,-7.238728046417236,47.28007888793945,47.43415451049805,47.870540618896484,47.64561462402344,25.094846725463867,25.193870544433594,24.211238861083984,24.526527404785156,56904.73828125,57424.2265625,56549.1171875,57230.40234375,719.3302612304688,716.313720703125,727.2338256835938,723.3789672851562,-0.5492137670516968,-0.8280715346336365,-0.74323570728302,0.376340389251709,48.33384704589844,27.09444236755371,67868.96875,939.0657348632812,1.3465893268585205,0.03438189625740051,0.32087576389312744,1.1310425996780396,12679.8251953125,289.4100036621094,48.35663604736328,48.13642120361328,48.394859313964844,48.240230560302734,26.804824829101562,25.45536231994629,26.104978561401367,25.568878173828125,68292.328125,69897.0703125,68654.875,69922.5625,945.949462890625,957.919189453125,973.403076171875,982.2177734375,-0.5390312671661377,-0.812559962272644,-0.7449386715888977,0.3671281337738037,46.278709411621094,24.31275177001953,44736.50390625,493.2047424316406,-0.8416893482208252,-0.9123907089233398,-14890.412109375,-331.19927978515625,46.56113052368164,46.39414596557617,46.45225143432617,46.5640869140625,23.610715866088867,23.39699935913086,22.664993286132812,21.736228942871094,45462.58984375,45159.41796875,45871.42578125,46166.4140625,511.1239929199219,496.708740234375,489.80206298828125,517.745361328125,-0.552772045135498,-0.8237476348876953,-0.744224488735199,0.3592418432235718,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20240706150005,46.31876754760742,26.59930992126465,52489.25,645.7724767652403,-0.0934877023100853,0.08404664695262909,-514.4866943359375,-3.676100254058838,46.64708709716797,46.846778869628906,47.14698028564453,46.94639205932617,26.574556350708008,26.500429153442383,25.52101707458496,25.758258819580078,52406.96875,52606.5,52061.11328125,52482.6484375,647.49462890625,644.4215087890625,660.3944091796875,649.9781494140625,-0.6869548559188843,-0.8079471588134766,-0.026035310700535774,0.8350569009780884,47.548316955566406,28.215383529663086,61975.16796875,835.2784423828125,1.3318331241607666,0.022319363430142403,0.30300551652908325,1.2478357553482056,11489.3935546875,253.31851196289062,47.646968841552734,47.5111083984375,47.6165657043457,47.52143859863281,28.33885383605957,26.84663200378418,27.59628677368164,27.00732421875,62501.44921875,64425.484375,62639.703125,63955.92578125,852.8927612304688,850.2208251953125,860.8339233398438,866.2950439453125,-0.6863511204719543,-0.7941387891769409,-0.04331125319004059,0.8294265270233154,45.72209167480469,25.66620445251465,41727.5234375,451.97467041015625,-0.6612681746482849,-0.5963482856750488,-12246.3427734375,-276.7872009277344,45.98720932006836,45.792938232421875,45.89918899536133,45.967124938964844,24.903432846069336,24.824277877807617,24.317245483398438,23.498348236083984,42019.546875,41526.65234375,42371.6796875,43239.4375,467.9212646484375,456.57623291015625,452.31787109375,476.19964599609375,-0.6899390816688538,-0.8071570992469788,-0.03651043772697449,0.8346199989318848,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20240706151005,45.76996994018555,27.222719192504883,48238.3671875,593.0520588104428,-0.09859634935855865,0.038507234305143356,-529.5485229492188,-3.7475857734680176,46.0752067565918,46.335655212402344,46.60798645019531,46.542572021484375,27.469797134399414,27.2060546875,26.630678176879883,26.381366729736328,48776.5234375,48966.08984375,48269.98828125,49034.41015625,596.818115234375,589.4638671875,602.5929565429688,592.7290649414062,-0.6634745001792908,-0.759433388710022,0.7307319641113281,0.4575742483139038,46.98862075805664,29.29828643798828,57885.8046875,771.8802490234375,1.3205384016036987,0.019395343959331512,0.29929500818252563,0.784665584564209,11320.97265625,240.05734252929688,47.1091194152832,46.92777633666992,47.13768005371094,46.92671585083008,28.923627853393555,28.31422233581543,28.411537170410156,27.79920196533203,58594.765625,60351.9375,59085.265625,59757.44921875,793.4808349609375,782.492431640625,793.1054077148438,807.6480102539062,-0.6613955497741699,-0.7487708926200867,0.7104033827781677,0.44668447971343994,45.25010299682617,26.664350509643555,38690.1171875,399.25128173828125,-0.619391679763794,-0.6556161642074585,-11812.8349609375,-262.3836364746094,45.45909881591797,45.31437683105469,45.41421890258789,45.44332504272461,25.642127990722656,25.916860580444336,25.21380043029785,24.23734474182129,39137.94140625,38407.41796875,39216.76171875,39793.234375,412.39703369140625,416.236083984375,398.00146484375,430.8786926269531,-0.6628647446632385,-0.7609813213348389,0.7222890257835388,0.4512678384780884,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20240706152005,45.57823181152344,28.0963191986084,45091.67578125,558.262404786934,-0.1321582794189453,0.024292154237627983,-735.2413940429688,-4.888518333435059,45.761085510253906,46.066959381103516,46.42337417602539,46.283287048339844,28.48109245300293,28.03389549255371,27.406307220458984,26.775339126586914,46393.078125,45752.8359375,45710.01953125,46080.57421875,560.8118286132812,549.7279052734375,559.6151123046875,555.2765502929688,-0.6995537281036377,-0.729231595993042,0.7935196161270142,-0.3516300916671753,46.7870979309082,30.215999603271484,54463.2890625,733.1514892578125,1.3115087747573853,0.03187490254640579,0.2608949840068817,0.7676115036010742,10553.2685546875,232.34934997558594,46.92612838745117,46.74854278564453,46.91408157348633,46.68415832519531,29.70145034790039,29.23153305053711,29.132532119750977,28.457534790039062,55588.26171875,57076.484375,56373.31640625,56818.69140625,748.5308227539062,740.9955444335938,752.9614868164062,769.674072265625,-0.6908040642738342,-0.7226871252059937,0.7833092212677002,-0.36723947525024414,45.0715446472168,27.216684341430664,36277.2265625,364.0730285644531,-0.773371160030365,-0.868546187877655,-12451.6748046875,-276.2502746582031,45.295433044433594,45.218650817871094,45.264007568359375,45.249107360839844,26.323030471801758,26.445850372314453,25.90967559814453,24.623823165893555,36667.640625,35767.4140625,36894.20703125,37456.6875,383.1964111328125,382.039794921875,359.84002685546875,396.0865783691406,-0.6922328472137451,-0.7287222146987915,0.7874273657798767,-0.36720430850982666,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20240706153005,45.008453369140625,29.32600975036621,41097.890625,500.6639726450422,-0.14183826744556427,-0.08687596768140793,-757.9775390625,-5.432844161987305,45.24011993408203,45.525840759277344,45.94386672973633,45.760250091552734,29.397174835205078,29.24509620666504,28.435060501098633,27.808320999145508,42293.93359375,41443.21875,41657.4140625,41781.14453125,501.9695129394531,491.5418395996094,493.7332458496094,493.4789123535156,-0.7064629793167114,-0.7140673995018005,0.08417624980211258,-0.8345626592636108,46.3220329284668,31.330448150634766,49554.04296875,664.7178344726562,1.3001840114593506,0.02498723939061165,0.22382332384586334,0.5588375926017761,9140.8759765625,207.6798095703125,46.41843032836914,46.29485321044922,46.39826965332031,46.185028076171875,30.480981826782227,30.23736572265625,30.253040313720703,29.333181381225586,50684.9140625,52284.85546875,51506.6484375,52255.44140625,669.24267578125,667.132080078125,680.84375,695.4389038085938,-0.699506402015686,-0.7056882977485657,0.08569874614477158,-0.8425061702728271,44.565185546875,27.93153953552246,33093.109375,325.4781188964844,-0.9197890758514404,-1.1386994123458862,-11976.2099609375,-263.0859069824219,44.6916618347168,44.78340148925781,44.73618698120117,44.75688171386719,27.518035888671875,27.51104736328125,27.087417602539062,25.27501106262207,33147.95703125,32427.115234375,33915.9453125,33786.76171875,338.90472412109375,338.5634460449219,319.5905456542969,352.7146301269531,-0.7012192010879517,-0.7111121416091919,0.08350834250450134,-0.842305600643158,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20240706154005,44.657840728759766,29.90424156188965,38342.0546875,464.44930029819733,-0.14372482895851135,-0.20444953441619873,-779.5830078125,-6.595724582672119,45.00181198120117,45.267005920410156,45.583003997802734,45.52790069580078,29.938108444213867,30.10498809814453,29.016782760620117,28.741487503051758,39591.51953125,38515.015625,38783.4140625,38836.15234375,464.4001770019531,460.3630065917969,457.047119140625,461.478759765625,-0.7075375914573669,-0.6865244507789612,-0.699320375919342,-0.438143789768219,46.04320526123047,32.13108444213867,46973.875,622.8531494140625,1.2962666749954224,0.023010488599538803,0.21829870343208313,0.4112244248390198,8791.8486328125,198.79566955566406,46.09537124633789,45.93364334106445,46.13021469116211,45.83857727050781,31.1981143951416,31.161867141723633,31.141773223876953,30.167091369628906,47928.19140625,49216.6015625,48554.921875,49707.4765625,634.7996826171875,634.7994384765625,647.4782104492188,660.327880859375,-0.6991431713104248,-0.6763776540756226,-0.6899946928024292,-0.45168328285217285,44.2641716003418,28.656715393066406,30327.1953125,300.6318359375,-1.0263664722442627,-1.2583569288253784,-12095.427734375,-259.7276306152344,44.39414978027344,44.4690055847168,44.43228530883789,44.33302688598633,28.34243392944336,28.35634422302246,27.690631866455078,25.81416130065918,30677.478515625,30360.302734375,31624.484375,31266.380859375,311.946533203125,312.3880310058594,295.42291259765625,324.1778259277344,-0.7020745277404785,-0.6868967413902283,-0.6934987306594849,-0.449524462223053,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
