SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240508113002,33.75743103027344,59.628814697265625,43125.95703125,536.9637526286552,-0.022515855729579926,0.07418937236070633,-190.17567443847656,1.5888129472732544,33.75310516357422,33.727718353271484,59.96620559692383,59.87273406982422,43123.63671875,43031.984375,531.7166137695312,537.3251342773438,0.3014126121997833,-0.9279679656028748,-0.021583937108516693,-0.9448813199996948,34.75643539428711,62.33331298828125,53971.359375,784.4298706054688,1.1659183502197266,0.05816285312175751,0.5526264905929565,2.1061172485351562,10669.05859375,263.4273376464844,34.762054443359375,34.72011184692383,62.44429016113281,62.78521728515625,53274.48828125,54058.72265625,770.6622924804688,799.0150146484375,0.29393887519836426,-0.9258872270584106,-0.01872340217232704,-0.9549826979637146,32.76140213012695,57.20537185668945,33750.97265625,333.5588073730469,-0.6183093190193176,-2.0892679691314697,-12428.6435546875,-290.9383850097656,32.66569519042969,32.58067321777344,56.83113479614258,57.004295349121094,33869.8359375,33992.0859375,328.1744384765625,333.2268371582031,0.2944960296154022,-0.9274293780326843,-0.019916091114282608,-0.9522061944007874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240508114002,33.372161865234375,60.50603485107422,41886.00390625,518.3261796292542,-0.02541692741215229,0.00715982262045145,-174.0730438232422,1.2231110334396362,33.30878829956055,33.28108215332031,60.864501953125,60.71357345581055,41966.6328125,42102.234375,513.5540161132812,518.6710815429688,0.28711259365081787,-0.9279159903526306,-0.8238658308982849,-0.4741169214248657,34.32828903198242,63.22737121582031,52781.44140625,768.29443359375,1.1688284873962402,0.05284617841243744,0.5313048958778381,1.9893609285354614,10742.0849609375,271.2980651855469,34.31806182861328,34.28109359741211,63.16488265991211,63.64173126220703,52459.80078125,53081.5859375,756.5799560546875,778.7022705078125,0.2829696238040924,-0.9255175590515137,-0.824020266532898,-0.48615652322769165,32.35565948486328,58.072998046875,32609.28515625,319.9091491699219,-0.6273833513259888,-2.1917166709899902,-12502.6494140625,-294.0862731933594,32.27260971069336,32.233428955078125,57.7470817565918,57.963417053222656,32700.228515625,32771.6328125,311.4942321777344,314.54119873046875,0.28163936734199524,-0.9294331073760986,-0.8233965039253235,-0.4821392893791199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240508115002,32.83946228027344,61.36496353149414,40427.015625,491.17786589818945,-0.019083814695477486,0.09927213937044144,-119.18281555175781,1.9780161380767822,32.79022216796875,32.82927703857422,61.421756744384766,61.52625274658203,40307.15625,40288.8203125,480.6570129394531,484.22503662109375,0.26599380373954773,-0.9305343627929688,-0.8148221969604492,0.44000327587127686,33.76703643798828,63.91102600097656,50854.75,726.4271850585938,1.1972904205322266,0.04736749455332756,0.4993770718574524,2.031492233276367,10084.9609375,258.667724609375,33.85677719116211,33.76972961425781,63.86361312866211,64.30391693115234,50150.23046875,50903.86328125,716.1454467773438,732.1591186523438,0.25994908809661865,-0.9313632845878601,-0.8174080848693848,0.4324641227722168,31.961467742919922,59.0071907043457,31657.43359375,308.5903015136719,-0.5830960869789124,-2.1834068298339844,-11332.9287109375,-273.3714904785156,31.83237075805664,31.777042388916016,58.5995979309082,58.8540153503418,31731.80078125,31886.71484375,294.555419921875,299.3734130859375,0.26726219058036804,-0.9321534633636475,-0.815532922744751,0.4363107681274414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240508120002,32.44910430908203,61.903324127197266,39274.22265625,475.7314512462027,-0.016667358577251434,0.18574900925159454,-124.12268829345703,3.4287261962890625,32.45404815673828,32.441253662109375,62.35469055175781,62.329673767089844,39209.3203125,39289.203125,469.1372985839844,472.6935729980469,0.081479512155056,-0.9543495774269104,0.0014790380373597145,0.8871109485626221,33.333316802978516,64.55010223388672,49363.74609375,699.0930786132812,1.1827566623687744,0.04883978143334389,0.4762372374534607,2.111689329147339,9704.6279296875,244.5046844482422,33.39140701293945,33.29851531982422,64.67098999023438,65.07986450195312,48611.4375,49432.09765625,691.3208618164062,706.2745971679688,0.07563381642103195,-0.9516534209251404,-0.0003308934101369232,0.8834679126739502,31.620342254638672,59.91385269165039,31235.65625,307.6604309082031,-0.5507522225379944,-1.9207183122634888,-10377.9345703125,-248.96893310546875,31.429489135742188,31.433326721191406,59.466888427734375,59.64413833618164,31360.60546875,31637.80859375,298.75750732421875,300.929931640625,0.07730906456708908,-0.9535660147666931,5.16486179549247e-05,0.8825345039367676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240508121002,32.26302719116211,62.428688049316406,38964.5234375,467.0392307066449,-0.0020102965645492077,0.13009019196033478,-169.04763793945312,2.6570475101470947,32.265350341796875,32.16586685180664,62.88031005859375,62.715728759765625,38856.86328125,39030.046875,464.7533874511719,469.397705078125,0.08197549730539322,-0.9503554701805115,0.7934253215789795,0.4107341766357422,33.12540817260742,65.05463409423828,49050.76171875,694.5845336914062,1.1884418725967407,0.053468380123376846,0.49392980337142944,2.0768299102783203,9634.275390625,242.26255798339844,33.2060546875,33.12513732910156,65.13982391357422,65.50193786621094,48687.81640625,49322.734375,685.9166870117188,709.5549926757812,0.07967780530452728,-0.9459382891654968,0.7969288229942322,0.40398240089416504,31.421751022338867,60.341304779052734,30855.1875,291.8213195800781,-0.5287538170814514,-1.783055305480957,-10670.7802734375,-256.4067687988281,31.30371856689453,31.171161651611328,60.039791107177734,60.065643310546875,31015.0859375,30877.0546875,293.83172607421875,295.4712219238281,0.08087491244077682,-0.9501526951789856,0.791928231716156,0.4076824188232422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240508122002,32.275634765625,62.91853713989258,39145.63671875,477.0982781744327,-0.013152239844202995,0.05983907729387283,-237.33566284179688,0.2845708131790161,32.277183532714844,32.1225700378418,63.40076446533203,63.10326385498047,39063.4765625,39457.66015625,479.755859375,482.6589660644531,0.06784632802009583,-0.9441176056861877,0.7801770567893982,-0.49954211711883545,33.03355026245117,65.4937515258789,49297.16796875,712.575439453125,1.1865053176879883,0.06467335671186447,0.4906230568885803,1.9307315349578857,9508.626953125,241.49632263183594,33.148128509521484,33.07181930541992,65.57035064697266,65.70514678955078,49065.84375,49529.02734375,701.0150756835938,723.7139282226562,0.06586531549692154,-0.9414439797401428,0.7831740975379944,-0.5065233707427979,31.30742645263672,60.882911682128906,30689.79296875,292.9630126953125,-0.5330532193183899,-1.7995779514312744,-11093.3310546875,-268.9695129394531,31.244722366333008,31.205469131469727,60.519134521484375,60.35658264160156,30862.625,31046.798828125,297.8064270019531,301.5744934082031,0.06822747737169266,-0.9445472955703735,0.7779690027236938,-0.5013415217399597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240508123002,31.997451782226562,63.590576171875,38965.78515625,475.3848767403767,-0.03358796611428261,-0.052821628749370575,-355.3968200683594,-2.381293773651123,32.03474044799805,31.949831008911133,64.05108642578125,63.89012145996094,39167.9765625,39276.16796875,482.2696838378906,485.12701416015625,0.057083625346422195,-0.9529789686203003,-0.017907654866576195,-0.9323717355728149,32.82582092285156,66.07698822021484,49214.515625,711.1364135742188,1.1781326532363892,0.06496719270944595,0.4717303216457367,1.7780207395553589,9655.7861328125,240.2469482421875,32.85490036010742,32.82569885253906,66.22455596923828,66.37181854248047,48925.265625,49476.58203125,694.885009765625,721.907958984375,0.055535074323415756,-0.9514138698577881,-0.011277340352535248,-0.9420090913772583,31.127300262451172,61.29130935668945,30392.458984375,287.98626708984375,-0.5652776956558228,-2.221675395965576,-12045.4384765625,-282.59442138671875,31.006404876708984,30.944692611694336,61.02214050292969,61.06217956542969,30587.095703125,30556.4765625,294.3074951171875,298.6780700683594,0.05471723526716232,-0.9544386267662048,-0.01733158528804779,-0.9405267238616943,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240508124002,31.764719009399414,64.3611831665039,37890.62109375,456.6168543127918,-0.03748355433344841,-0.14772595465183258,-347.9268798828125,-2.193042755126953,31.736698150634766,31.625402450561523,64.91593170166016,64.6184310913086,38053.515625,38430.20703125,466.46649169921875,470.42132568359375,0.04601750150322914,-0.9508500695228577,-0.8207261562347412,-0.4649999737739563,32.54920959472656,66.94252014160156,48174.421875,698.59521484375,1.1777408123016357,0.06076417863368988,0.45880937576293945,1.6430964469909668,9757.365234375,249.55068969726562,32.53861999511719,32.51435470581055,66.93450164794922,67.13455200195312,48288.17578125,48737.2109375,683.9879760742188,704.97216796875,0.047919608652591705,-0.9487961530685425,-0.8155937790870667,-0.4773736596107483,30.82075309753418,61.96924591064453,29379.505859375,271.4158935546875,-0.5716894865036011,-2.360557794570923,-12231.6279296875,-293.2193908691406,30.765552520751953,30.69593048095703,61.82827377319336,61.87329864501953,29473.400390625,29327.96875,276.7018127441406,279.9704284667969,0.04385977238416672,-0.9541824460029602,-0.8209181427955627,-0.47603535652160645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240508125002,31.407724380493164,65.21461486816406,36189.59375,424.81131771194373,-0.02450849860906601,-0.025554858148097992,-274.63201904296875,-0.612699031829834,31.40399932861328,31.316133499145508,65.53423309326172,65.39959716796875,36123.1796875,36398.0390625,429.999267578125,433.7844543457031,0.026328206062316895,-0.9361885190010071,-0.8172555565834045,0.4510153532028198,32.17633819580078,67.66008758544922,46162.61328125,655.9525756835938,1.206677794456482,0.05564194917678833,0.4393453896045685,1.7104527950286865,9259.59375,241.36328125,32.251522064208984,32.180782318115234,67.68209075927734,67.83731842041016,45817.49609375,46510.49609375,644.2880859375,657.9419555664062,0.025309106335043907,-0.9369062185287476,-0.8127604722976685,0.4422729015350342,30.582799911499023,62.872222900390625,28107.947265625,252.08055114746094,-0.5180633664131165,-2.1866228580474854,-11060.6806640625,-275.3020935058594,30.51249122619629,30.375211715698242,62.6684455871582,62.730899810791016,28176.109375,28004.810546875,252.19432067871094,257.23724365234375,0.02898532897233963,-0.9396335482597351,-0.8177011013031006,0.44278621673583984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240508130002,31.213481903076172,65.40022277832031,35043.78125,411.45104764538564,-0.013261805288493633,0.1346941441297531,-254.2861785888672,1.145578145980835,31.2644100189209,31.11289405822754,66.10523223876953,65.82343292236328,35072.98828125,35499.85546875,420.68841552734375,424.4267578125,-0.15063662827014923,-0.9314839839935303,-0.006128347013145685,0.9069637060165405,31.974069595336914,68.00054931640625,45135.37109375,638.5909423828125,1.1913925409317017,0.05804314464330673,0.43225783109664917,1.8260537385940552,9359.634765625,239.33131408691406,32.00516891479492,31.934598922729492,68.1796875,68.30552673339844,44574.7890625,45388.453125,631.38134765625,644.3944091796875,-0.15318021178245544,-0.928541362285614,0.0005558967823162675,0.9013521671295166,30.444210052490234,63.408817291259766,27420.794921875,245.60195922851562,-0.47999271750450134,-1.6889705657958984,-10274.84375,-257.61712646484375,30.298357009887695,30.214025497436523,63.16281509399414,63.18132400512695,27564.150390625,27424.40234375,250.03363037109375,252.37673950195312,-0.1554444432258606,-0.9326869249343872,-0.005698615685105324,0.8971163034439087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240508131002,31.202667236328125,65.60184478759766,33339.87109375,377.96969710407836,-0.010104279033839703,0.10641703754663467,-284.33203125,-0.6111906170845032,31.22368049621582,31.097572326660156,66.09657287597656,65.94324493408203,33421.60546875,33791.23828125,384.9107971191406,386.59991455078125,-0.1483817845582962,-0.9149267673492432,0.7719091176986694,0.41687512397766113,31.99799919128418,68.1642074584961,43204.91796875,596.6890258789062,1.163147211074829,0.0557241216301918,0.4537646174430847,1.8130706548690796,9171.4853515625,228.01918029785156,32.02412033081055,31.954214096069336,68.15434265136719,68.46327209472656,42831.63671875,43503.08984375,594.24609375,613.7115478515625,-0.14804337918758392,-0.9126142859458923,0.7783027291297913,0.4113781452178955,30.488866806030273,63.59013366699219,25794.779296875,216.45428466796875,-0.4940488338470459,-1.7768175601959229,-10364.873046875,-250.75177001953125,30.37066078186035,30.20176124572754,63.30096435546875,63.324928283691406,25952.509765625,25601.78515625,217.2765655517578,220.21771240234375,-0.1473335176706314,-0.9157488346099854,0.7725645899772644,0.41488170623779297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20240508132002,31.20076560974121,66.10542297363281,32065.5625,361.9330889582047,-0.022325020283460617,0.061197273433208466,-295.47369384765625,-2.5034759044647217,31.184389114379883,31.069198608398438,66.47100067138672,66.2853012084961,32121.921875,32623.2421875,367.1061706542969,366.2674560546875,-0.16163018345832825,-0.9151389598846436,0.7687915563583374,-0.48499929904937744,31.843536376953125,68.5086898803711,41101.8125,564.8703002929688,1.1278254985809326,0.06302502006292343,0.44192424416542053,1.7285841703414917,8085.216796875,199.33766174316406,31.922138214111328,31.88924789428711,68.42269134521484,68.68789672851562,40758.30078125,41302.9140625,560.9130859375,574.8920288085938,-0.16075199842453003,-0.9133656620979309,0.7706224322319031,-0.48830676078796387,30.360074996948242,64.10936737060547,24868.59765625,210.46583557128906,-0.5026253461837769,-1.7933293581008911,-9606.583984375,-232.64117431640625,30.31500244140625,30.259294509887695,63.728050231933594,63.634300231933594,24969.734375,25130.578125,210.9315185546875,216.30337524414062,-0.16040349006652832,-0.9144324064254761,0.7661215662956238,-0.4820314049720764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240508133002,30.78736114501953,67.13050842285156,30444.119140625,334.104834805404,-0.0396050289273262,-0.05460936576128006,-328.9334716796875,-3.959043025970459,30.79476547241211,30.797931671142578,67.40546417236328,67.40217590332031,30706.5859375,30793.958984375,339.54461669921875,338.23516845703125,-0.16746637225151062,-0.9318298101425171,-0.021232249215245247,-0.9287307858467102,31.447307586669922,69.30862426757812,38547.265625,512.875732421875,1.0954086780548096,0.061508264392614365,0.40887942910194397,1.5918995141983032,7089.27099609375,169.05477905273438,31.48196792602539,31.475860595703125,69.30899810791016,69.65266418457031,38119.6484375,38686.12890625,502.4435729980469,517.7107543945312,-0.16584043204784393,-0.9297457933425903,-0.018317056819796562,-0.9318339824676514,30.060714721679688,64.8818359375,23943.12890625,197.01544189453125,-0.524131715297699,-2.222182512283325,-9254.4169921875,-214.44085693359375,29.97065544128418,29.897640228271484,64.61993408203125,64.76116943359375,23986.48828125,24056.158203125,200.4381561279297,207.24722290039062,-0.17012108862400055,-0.9305521845817566,-0.023754630237817764,-0.9285068511962891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20240508134002,30.36052131652832,68.44536590576172,28120.029296875,293.79737632239124,-0.03939913958311081,-0.16453854739665985,-284.8377990722656,-3.740985631942749,30.29283905029297,30.292173385620117,68.78242492675781,68.6805648803711,28294.337890625,28601.482421875,301.43115234375,300.5530090332031,-0.18519890308380127,-0.9271050095558167,-0.8207556009292603,-0.47081267833709717,30.935943603515625,70.63176727294922,35334.9921875,457.0074157714844,1.0747969150543213,0.0570170097053051,0.37886208295822144,1.4347964525222778,6149.80322265625,151.03965759277344,30.94910430908203,30.91461753845215,70.4845962524414,70.88088989257812,35337.59765625,35649.0703125,446.8819580078125,455.3882751464844,-0.17987966537475586,-0.9242050647735596,-0.8210187554359436,-0.47469890117645264,29.566526412963867,66.19326782226562,22412.15625,174.1309814453125,-0.5191715359687805,-2.332628011703491,-8288.8603515625,-197.17481994628906,29.564172744750977,29.470844268798828,66.05757904052734,66.18600463867188,22335.736328125,22322.7578125,179.1531524658203,185.92872619628906,-0.187307670712471,-0.9269199371337891,-0.8264086842536926,-0.4701131582260132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20240508135002,29.787782669067383,69.93350219726562,25035.287109375,239.58245729028616,-0.022784952074289322,-0.07850635796785355,-232.50363159179688,-3.068591356277466,29.73332405090332,29.75290870666504,70.01941680908203,70.10887145996094,24913.126953125,25156.078125,242.80201721191406,240.24954223632812,-0.21324288845062256,-0.8906824588775635,-0.817116379737854,0.45097339153289795,30.322669982910156,71.94661712646484,31212.98828125,375.27374267578125,1.0858203172683716,0.05124590918421745,0.3419477641582489,1.4395637512207031,4824.36669921875,120.25985717773438,30.410261154174805,30.326438903808594,71.84771728515625,72.19583129882812,30778.880859375,31228.173828125,366.82135009765625,368.66986083984375,-0.21053467690944672,-0.8909645080566406,-0.8189936280250549,0.45115160942077637,29.112730026245117,67.84469604492188,20272.47265625,145.29345703125,-0.4544433653354645,-2.13628888130188,-6224.7412109375,-159.18930053710938,29.122966766357422,28.941513061523438,67.64057922363281,67.76600646972656,20186.322265625,20134.666015625,146.28060913085938,155.28054809570312,-0.20842398703098297,-0.8905056118965149,-0.8240506649017334,0.45628786087036133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20240508140002,29.27994728088379,71.05929565429688,22431.4609375,206.21410933780274,-0.00871424563229084,0.031005389988422394,-236.5670928955078,-2.326930284500122,29.296306610107422,29.222082138061523,71.5409164428711,71.47412872314453,22408.943359375,22908.966796875,213.90245056152344,210.09136962890625,-0.38310080766677856,-0.8483349084854126,-0.006362529005855322,0.8939762115478516,29.79342269897461,73.17416381835938,28173.90234375,322.0589599609375,1.052690029144287,0.05151224508881569,0.3172234892845154,1.470118522644043,4155.087890625,96.56502532958984,29.825485229492188,29.75242042541504,73.20665740966797,73.57623291015625,27492.650390625,28006.443359375,318.35357666015625,320.4692077636719,-0.3816080093383789,-0.845509946346283,-0.0074098133482038975,0.8959498405456543,28.6988582611084,69.41497802734375,18571.033203125,133.00221252441406,-0.4029915928840637,-1.58906888961792,-4726.79931640625,-123.22545623779297,28.638731002807617,28.496578216552734,69.1910400390625,69.25114440917969,18623.55078125,18608.169921875,136.01182556152344,142.1585235595703,-0.3833024203777313,-0.8467522859573364,-0.012131046503782272,0.897424578666687,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20240508141002,29.121807098388672,71.91963195800781,20329.693359375,170.0667909519646,-0.011570165865123272,-0.03295385092496872,-206.58323669433594,-1.3661258220672607,29.14890480041504,29.00213623046875,72.53666687011719,72.19670104980469,20524.662109375,20971.419921875,175.10740661621094,178.96055603027344,-0.3731876313686371,-0.8142359256744385,0.7746317386627197,0.4210256338119507,29.65833282470703,74.05502319335938,25836.529296875,275.28057861328125,1.0424284934997559,0.05290444567799568,0.3223642110824585,1.4044744968414307,3740.810791015625,82.45875549316406,29.667898178100586,29.633996963500977,74.01602172851562,74.42098236083984,25189.716796875,25684.15234375,273.91314697265625,285.1802978515625,-0.3715999722480774,-0.810002326965332,0.7788656949996948,0.4215230941772461,28.596879959106445,70.27761840820312,16842.681640625,102.94931030273438,-0.3833180367946625,-1.5170968770980835,-4614.90869140625,-111.73224639892578,28.536161422729492,28.34711456298828,70.0880355834961,70.11019134521484,17011.216796875,16751.34375,106.42211151123047,109.85602569580078,-0.3739643692970276,-0.8142378926277161,0.7722266912460327,0.423206090927124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20240508142002,28.963306427001953,73.21589660644531,19870.130859375,174.86352653189948,-0.03393352031707764,-0.06286441534757614,-217.16461181640625,-1.9903711080551147,28.987184524536133,28.83669662475586,73.65557861328125,73.24125671386719,20182.029296875,20633.048828125,179.8499298095703,180.88397216796875,-0.37783247232437134,-0.8104731440544128,0.7700176239013672,-0.4763832092285156,29.38985252380371,75.10928344726562,24988.853515625,273.85064697265625,1.0403996706008911,0.06197924166917801,0.29985877871513367,1.2883048057556152,3294.359619140625,73.64311981201172,29.449687957763672,29.469575881958008,75.04090881347656,75.20170593261719,24433.92578125,24736.30859375,271.7099609375,279.4624328613281,-0.37469860911369324,-0.8082778453826904,0.7720474600791931,-0.4748890995979309,28.39751625061035,71.55962371826172,16398.677734375,107.78849792480469,-0.38609805703163147,-1.5602542161941528,-4555.0869140625,-108.53839111328125,28.315101623535156,28.300647735595703,71.20697021484375,71.14295959472656,16576.521484375,16760.9921875,110.38458251953125,114.47686004638672,-0.37678372859954834,-0.811252772808075,0.7667104601860046,-0.47349077463150024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20240508143002,28.54593276977539,74.79953002929688,19062.87890625,165.43631468994695,-0.054375868290662766,-0.11612143367528915,-257.3306884765625,-2.589456081390381,28.588836669921875,28.561731338500977,75.09468841552734,74.84868621826172,19527.7578125,19580.94921875,170.5354461669922,171.84124755859375,-0.3831968605518341,-0.8300299644470215,-0.02078504115343094,-0.9198546409606934,29.01045036315918,76.47230529785156,23784.607421875,254.27166748046875,1.0359371900558472,0.06398779153823853,0.2679540514945984,1.2236559391021729,3196.876708984375,67.83300018310547,29.02992057800293,29.086322784423828,76.4923095703125,76.5869140625,23218.955078125,23478.69921875,246.531494140625,256.4292907714844,-0.3782443702220917,-0.8284768462181091,-0.017411651089787483,-0.9195842146873474,28.109371185302734,72.92475891113281,15721.6806640625,99.90338897705078,-0.4024401903152466,-1.8851909637451172,-4887.58984375,-108.7705078125,27.935348510742188,27.939279556274414,72.59446716308594,72.75420379638672,15874.8203125,15956.2646484375,105.3110122680664,108.3637466430664,-0.3834625780582428,-0.8313926458358765,-0.022227780893445015,-0.9211421608924866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
