SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240615151005,41.548213958740234,42.13413619995117,37394.671875,313.9400890057285,-0.07815705239772797,0.03512115776538849,-532.4617309570312,-5.475034236907959,41.48270797729492,41.503761291503906,41.88439178466797,41.703739166259766,37193.28125,38080.04296875,334.82440185546875,339.1043395996094,-0.6141167283058167,-0.7066702842712402,0.7432771325111389,0.48195767402648926,42.199581146240234,43.79240417480469,48958.2734375,521.7426147460938,1.2020207643508911,0.05315205827355385,0.21079419553279877,0.9269205927848816,9081.203125,181.59739685058594,42.30171585083008,42.39763641357422,43.34251403808594,43.144046783447266,50033.36328125,51204.6875,537.75830078125,549.742919921875,-0.6130149364471436,-0.7075917720794678,0.741560161113739,0.4884570837020874,40.77047348022461,40.21580123901367,27666.59765625,194.52542114257812,-0.32390400767326355,-0.6666301488876343,-10205.302734375,-180.81480407714844,40.799156188964844,40.839385986328125,40.565364837646484,40.28895950317383,28450.7890625,28565.123046875,199.52708435058594,203.52197265625,-0.6147549152374268,-0.7080322504043579,0.7451651096343994,0.4842466115951538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20240615152005,40.92240524291992,43.58982849121094,31506.67578125,243.20885625289338,-0.09137197583913803,0.029508108273148537,-559.4041748046875,-5.334380149841309,40.87228012084961,40.85243225097656,43.35843276977539,43.07184982299805,31433.138671875,32319.158203125,261.8324279785156,264.037109375,-0.6245852708816528,-0.7063215374946594,0.7458063364028931,-0.4203195571899414,41.531185150146484,45.224395751953125,41735.37109375,426.6325378417969,1.2084165811538696,0.052991293370723724,0.19163945317268372,0.9193505644798279,8059.3466796875,155.67971801757812,41.63185119628906,41.695655822753906,44.79498291015625,44.55756378173828,42541.125,43728.0703125,441.2024230957031,447.23577880859375,-0.6260216236114502,-0.708946943283081,0.7441865801811218,-0.41428929567337036,40.14082336425781,42.07170486450195,23561.142578125,147.8809814453125,-0.35301730036735535,-0.7863922715187073,-9606.5048828125,-180.227294921875,40.197601318359375,40.26704025268555,41.767921447753906,41.68403625488281,23980.025390625,24471.74609375,153.3740234375,151.6531524658203,-0.6228950023651123,-0.7085590362548828,0.7470901608467102,-0.4159611463546753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20240615153005,39.93490982055664,45.87483215332031,26902.71484375,183.5625583851786,-0.11968258023262024,-0.058799974620342255,-462.1690368652344,-4.422627925872803,39.949668884277344,39.95954132080078,45.66582489013672,45.33087921142578,26560.421875,27398.21875,204.87660217285156,204.12252807617188,-0.6149564981460571,-0.7268577814102173,0.03794586658477783,-0.8920875191688538,40.547664642333984,47.497032165527344,34924.79296875,332.781005859375,1.2129038572311401,0.05548263341188431,0.16276764869689941,0.8904200792312622,6253.833984375,120.0761947631836,40.684814453125,40.70466232299805,47.055885314941406,46.69632339477539,35383.20703125,36501.20703125,341.7198791503906,353.7172546386719,-0.619137167930603,-0.7296963930130005,0.03568214178085327,-0.8875671029090881,39.31235885620117,44.376686096191406,20549.447265625,122.32966613769531,-0.4918813407421112,-1.0332096815109253,-8690.7236328125,-178.20460510253906,39.304534912109375,39.41768264770508,43.9218635559082,43.82466506958008,20869.150390625,21352.056640625,126.56139373779297,124.09928894042969,-0.6194241642951965,-0.7282151579856873,0.042741719633340836,-0.8844158053398132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20240615154005,39.0120849609375,48.98704147338867,24075.88671875,148.7378404813029,-0.1280476450920105,-0.10232347995042801,-444.9703063964844,-5.280819416046143,39.04774856567383,39.118492126464844,48.65850830078125,48.45863723754883,23598.96484375,23898.8203125,173.37550354003906,169.1654510498047,-0.6058424711227417,-0.7225807905197144,-0.7708927392959595,-0.46761566400527954,39.602413177490234,50.51823425292969,30795.01953125,287.54827880859375,1.2092411518096924,0.05540710687637329,0.15299783647060394,0.8290338516235352,5496.64697265625,106.20403289794922,39.74506759643555,39.81094741821289,50.10131072998047,49.86034393310547,31126.841796875,32185.91796875,293.9909362792969,307.36041259765625,-0.6106417775154114,-0.7259957790374756,-0.7694817781448364,-0.46220308542251587,38.44352340698242,47.28093719482422,18229.515625,102.40247344970703,-0.5831137299537659,-1.1123499870300293,-8167.5009765625,-166.4625244140625,38.44198226928711,38.53141784667969,46.8587646484375,46.76679611206055,18419.916015625,18782.58203125,103.6087875366211,104.73700714111328,-0.6045823693275452,-0.7231481075286865,-0.7658732533454895,-0.4600876569747925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20240615155005,38.29970169067383,51.33393859863281,21983.46875,133.89617208856384,-0.10308851301670074,-0.029328765347599983,-300.54144287109375,-3.8824479579925537,38.32415771484375,38.40095520019531,51.022911071777344,50.883853912353516,21486.8125,21793.869140625,154.51792907714844,146.3368377685547,-0.605233371257782,-0.6864109039306641,-0.7792903780937195,0.4588066339492798,38.8465690612793,52.90531921386719,28308.005859375,260.1415710449219,1.2450048923492432,0.05611236020922661,0.1524127572774887,0.8321608304977417,5161.78955078125,96.82401275634766,38.98891830444336,39.10763168334961,52.50351333618164,52.363922119140625,28861.38671875,29610.009765625,263.4555969238281,276.45184326171875,-0.6067656874656677,-0.6890268325805664,-0.777775764465332,0.46437597274780273,37.73982238769531,49.50431823730469,16537.6171875,85.95465850830078,-0.43632328510284424,-0.9375473260879517,-6845.47412109375,-136.997314453125,37.743690490722656,37.83336639404297,49.372920989990234,49.170406341552734,16484.482421875,16912.28125,84.15523529052734,89.38542175292969,-0.6013528108596802,-0.6871604919433594,-0.7708579897880554,0.4657551050186157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20240615160005,37.732154846191406,53.75482940673828,18909.267578125,98.060634268542,-0.06717351824045181,0.13430474698543549,-208.41334533691406,-1.8100405931472778,37.68763732910156,37.77596664428711,53.735050201416016,53.441123962402344,18638.716796875,18941.16796875,109.93111419677734,105.78951263427734,-0.7647628784179688,-0.5561089515686035,0.03941899165511131,0.8118432760238647,38.18675231933594,55.315277099609375,24447.912109375,198.2781219482422,1.227880835533142,0.058933891355991364,0.14712755382061005,0.8789329528808594,4653.5458984375,83.08992004394531,38.3690185546875,38.416324615478516,55.21507263183594,54.983402252197266,25188.916015625,26061.32421875,200.17532348632812,210.6272735595703,-0.7669439911842346,-0.5584292411804199,0.03946369141340256,0.814303994178772,37.11359786987305,51.7656135559082,14048.1123046875,55.3367805480957,-0.1778540462255478,-0.6110119819641113,-5054.95458984375,-100.01365661621094,37.176673889160156,37.253746032714844,52.26436996459961,51.74506378173828,14194.017578125,14556.01953125,57.40141677856445,59.039634704589844,-0.7629684805870056,-0.5567635297775269,0.04800925776362419,0.8145753145217896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20240615161005,37.27550506591797,54.56555938720703,16770.66796875,84.39227566418492,-0.06541956961154938,0.11187579482793808,-364.8747863769531,-2.3586342334747314,37.22464370727539,37.28421401977539,54.568580627441406,54.35130310058594,16857.111328125,17226.6875,92.59898376464844,88.14977264404297,-0.7920876741409302,-0.5122919082641602,0.7468023896217346,0.4684176445007324,37.77001190185547,56.17893600463867,22071.146484375,167.8105010986328,1.196808934211731,0.05825485289096832,0.14568626880645752,0.7752987742424011,4275.14404296875,71.0494155883789,37.854034423828125,37.93366241455078,55.940311431884766,55.75825500488281,22819.783203125,23787.478515625,174.25335693359375,180.35569763183594,-0.7945677042007446,-0.5130161643028259,0.7456601858139038,0.47333967685699463,36.66304016113281,52.9010124206543,12484.90234375,42.95280075073242,-0.16126370429992676,-0.5467718243598938,-5168.32421875,-91.19131469726562,36.763858795166016,36.80894470214844,53.01005554199219,52.879154205322266,12769.7685546875,13193.349609375,45.25642395019531,46.57360076904297,-0.7936694025993347,-0.5122178792953491,0.7478994727134705,0.47607946395874023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20240615162005,36.749794006347656,56.32497787475586,13330.2734375,49.33388842342629,-0.06848522275686264,0.12424490600824356,-410.05389404296875,-2.2083775997161865,36.745330810546875,36.757537841796875,56.240169525146484,55.924354553222656,13461.626953125,13991.7666015625,57.39486312866211,51.846466064453125,-0.8208497762680054,-0.5124824047088623,0.7433218955993652,-0.4115183353424072,37.24993896484375,57.84280776977539,17577.748046875,117.09844970703125,1.1862869262695312,0.05816003680229187,0.12940803170204163,0.7935142517089844,3586.8779296875,52.17679977416992,37.22352600097656,37.33495330810547,57.56851577758789,57.31378936767578,18056.494140625,18845.390625,121.19656372070312,123.20516967773438,-0.8247600793838501,-0.5152338743209839,0.7418656945228577,-0.40699875354766846,36.160526275634766,54.995384216308594,10444.904296875,24.013904571533203,-0.217112198472023,-0.6332994103431702,-4963.46826171875,-93.24198150634766,36.28722381591797,36.33558654785156,54.42424011230469,54.603797912597656,10393.16796875,10954.8935546875,24.11330795288086,24.076515197753906,-0.8199453353881836,-0.5136353373527527,0.7437546253204346,-0.39898180961608887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20240615163005,36.0718879699707,58.51457977294922,11202.58984375,24.940943929100968,-0.0951114073395729,0.03161165863275528,-336.10968017578125,-2.196183919906616,36.17353439331055,36.19218444824219,58.4100456237793,58.060359954833984,11159.1494140625,11753.341796875,35.10727310180664,30.780481338500977,-0.8193246722221375,-0.5342998504638672,0.038564302027225494,-0.8759896755218506,36.59465408325195,59.96567153930664,13939.490234375,71.19586944580078,1.1748830080032349,0.06091613322496414,0.1067054495215416,0.7716574668884277,2318.056640625,32.54670715332031,36.59558868408203,36.685813903808594,59.762298583984375,59.320613861083984,14046.197265625,14795.9423828125,74.4267807006836,81.40821075439453,-0.8267500996589661,-0.5371448993682861,0.03642357885837555,-0.8762787580490112,35.653038024902344,57.096099853515625,9391.92578125,23.61204719543457,-0.375911682844162,-0.861253023147583,-4703.77392578125,-98.70832061767578,35.680503845214844,35.754032135009766,56.43376922607422,56.63216781616211,9503.5234375,9684.349609375,22.173452377319336,22.172529220581055,-0.8238036036491394,-0.5339417457580566,0.04007341340184212,-0.8673179745674133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20240615164005,35.50956344604492,60.937042236328125,10113.9453125,11.615663140127026,-0.10533233731985092,-0.04391411319375038,-349.355224609375,-3.828704357147217,35.648223876953125,35.69860076904297,60.657508850097656,60.45854187011719,9994.5166015625,10094.7763671875,25.28658676147461,21.87225341796875,-0.8202701807022095,-0.5283680558204651,-0.753365159034729,-0.45141392946243286,36.013145446777344,62.26100540161133,12173.609375,59.412296295166016,1.144571304321289,0.06080913543701172,0.10231518745422363,0.7024717926979065,1968.729736328125,30.200586318969727,36.02350616455078,36.16468811035156,62.22563934326172,61.86061096191406,12117.048828125,12828.984375,64.78400421142578,69.23370361328125,-0.8266153335571289,-0.530765950679779,-0.7530563473701477,-0.45429056882858276,35.10762405395508,59.25543975830078,8424.99609375,19.433937072753906,-0.4798631966114044,-0.9274185299873352,-4713.79833984375,-97.00867462158203,35.12978744506836,35.167606353759766,58.733192443847656,58.84746551513672,8564.529296875,8398.1220703125,15.715486526489258,19.552730560302734,-0.8181978464126587,-0.5269132256507874,-0.753451943397522,-0.4499843716621399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20240615165005,35.075504302978516,62.95090103149414,9086.41796875,11.27623640828972,-0.08152784407138824,-0.010928045958280563,-229.4049530029297,-2.84665584564209,35.216365814208984,35.24985122680664,62.67391586303711,62.54175567626953,9019.578125,9037.7333984375,20.34191131591797,16.03173828125,-0.8194661736488342,-0.48624545335769653,-0.7598442435264587,0.46401798725128174,35.54187774658203,64.30342102050781,11265.9140625,55.52273941040039,1.1485525369644165,0.06170721352100372,0.10570904612541199,0.6788337230682373,1851.2791748046875,28.084867477416992,35.556941986083984,35.73692321777344,64.42193603515625,64.17486572265625,11336.107421875,11713.2666015625,60.17441940307617,60.68280029296875,-0.8177732825279236,-0.48669034242630005,-0.7609993815422058,0.4621109962463379,34.66501998901367,61.148651123046875,7441.271484375,11.60141658782959,-0.3315248191356659,-0.7414846420288086,-3794.26953125,-78.71143341064453,34.68716049194336,34.72962188720703,60.957157135009766,60.8508415222168,7389.0361328125,7253.96533203125,6.14280366897583,15.070661544799805,-0.813511312007904,-0.48478877544403076,-0.7586970925331116,0.4648779630661011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20240620090005,46.986019134521484,30.114456176757812,37144.96484375,535.5936742221676,0.06753796339035034,0.16807249188423157,847.0527954101562,12.530885696411133,47.16321563720703,47.056339263916016,30.181854248046875,30.04466438293457,36937.37890625,36146.87109375,509.63543701171875,506.84722900390625,0.7085742354393005,-0.6211100220680237,0.012185443192720413,0.8415391445159912,48.023433685302734,31.724143981933594,43653.265625,639.5447998046875,1.2729746103286743,0.03857142850756645,0.37609365582466125,1.2337126731872559,4634.10400390625,128.36764526367188,48.0257568359375,47.96688461303711,31.621057510375977,31.760190963745117,42828.67578125,42506.33984375,614.7939453125,609.0401000976562,0.707158625125885,-0.6230142116546631,0.015289857052266598,0.8438930511474609,46.245849609375,28.86602783203125,31528.4609375,397.65179443359375,0.07399333268404007,-0.610455334186554,-1566.56396484375,-93.5216293334961,46.12842559814453,46.15689468383789,28.612018585205078,28.731447219848633,31464.060546875,30880.587890625,387.6990661621094,385.6805725097656,0.7056146264076233,-0.6230955123901367,0.014547382481396198,0.8435318470001221,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20240620091005,47.17783737182617,30.897768020629883,44273.01953125,615.4440226015787,0.020006218925118446,-0.07496477663516998,405.904052734375,7.351589202880859,47.30059814453125,47.17599105834961,31.047779083251953,31.134050369262695,44163.38671875,43660.5390625,601.87060546875,605.1560668945312,0.7446224093437195,-0.6469656825065613,0.7460381388664246,0.42752230167388916,48.12544631958008,32.619117736816406,52060.04296875,742.353515625,1.2610453367233276,0.03806392848491669,0.41861534118652344,0.9571709632873535,5698.16796875,149.58297729492188,48.123172760009766,48.11284637451172,32.61138153076172,32.83893585205078,51270.4375,51015.6875,730.4826049804688,721.3212890625,0.7459801435470581,-0.6485816240310669,0.7457314729690552,0.43159568309783936,46.35903549194336,29.16546630859375,37613.57421875,462.5705871582031,-0.11880030483007431,-0.7807168364524841,-3186.829833984375,-107.93955993652344,46.259307861328125,46.23311233520508,29.499488830566406,29.46808433532715,37429.7109375,36834.33203125,453.47406005859375,456.81939697265625,0.7453597187995911,-0.6462855339050293,0.7463322877883911,0.43058252334594727,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20240620092005,47.479766845703125,29.78008270263672,48111.2421875,660.7985094107634,-0.008415755815804005,-0.07640470564365387,256.4313659667969,6.323844909667969,47.573265075683594,47.43626403808594,29.668344497680664,29.784616470336914,47966.7578125,47635.5859375,652.1207275390625,660.5374145507812,0.7210111021995544,-0.6709010601043701,0.7405183911323547,-0.45836275815963745,48.403953552246094,31.227571487426758,56814.34375,808.7199096679688,1.2842670679092407,0.03980598598718643,0.42040789127349854,0.9591044187545776,6744.80419921875,171.8269805908203,48.42879104614258,48.37144470214844,31.39647674560547,31.593158721923828,55962.41796875,55785.953125,800.1542358398438,788.6714477539062,0.7238889932632446,-0.6730988025665283,0.7399061322212219,-0.4545789957046509,46.60904312133789,28.085308074951172,40672.40234375,493.1371154785156,-0.22092412412166595,-0.8865854144096375,-4680.71875,-137.16612243652344,46.5603141784668,46.513702392578125,28.297361373901367,27.951168060302734,40365.33984375,40038.13671875,488.00628662109375,490.6253356933594,0.72362220287323,-0.6703295111656189,0.7399682998657227,-0.45296353101730347,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20240620093005,47.366817474365234,29.584943771362305,51449.3359375,697.9380025095558,-0.0429111085832119,-0.17635565996170044,184.18951416015625,5.328718662261963,47.46413803100586,47.354862213134766,29.421398162841797,29.453388214111328,51099.37890625,51046.84375,696.08642578125,705.4401245117188,0.6952833533287048,-0.665845513343811,-0.0035677992273122072,-0.8806899785995483,48.323272705078125,30.920639038085938,60053.0078125,838.0216064453125,1.2686442136764526,0.04415759816765785,0.3953179121017456,0.9396025538444519,6206.12841796875,164.5129852294922,48.37959289550781,48.264793395996094,31.12519073486328,31.227447509765625,59130.72265625,58993.56640625,830.4050903320312,825.9170532226562,0.6979875564575195,-0.6661220192909241,-0.005395206157118082,-0.8773057460784912,46.57280349731445,27.813467025756836,43392.18359375,529.272216796875,-0.4215560257434845,-1.037811517715454,-5485.51171875,-157.39950561523438,46.49776077270508,46.476287841796875,28.128225326538086,27.7440185546875,43430.37109375,43183.1796875,532.0227661132812,535.65576171875,0.6957937479019165,-0.6639134883880615,-0.010206150822341442,-0.8671411871910095,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20240620094005,47.513118743896484,29.46084976196289,56590.8671875,772.7848616956854,-0.031223544850945473,-0.16238383948802948,154.57215881347656,4.600268363952637,47.61967468261719,47.53150939941406,29.309728622436523,29.384000778198242,56321.49609375,56055.0625,770.5919189453125,779.9649047851562,0.7058561444282532,-0.6625375151634216,-0.7969227433204651,-0.4375513195991516,48.5316276550293,30.732372283935547,65895.75,924.136474609375,1.2685253620147705,0.04421045258641243,0.4060380756855011,0.9779217839241028,6804.7646484375,180.13311767578125,48.55491638183594,48.465843200683594,30.845746994018555,31.222211837768555,64893.79296875,64897.140625,917.2948608398438,916.2835693359375,0.706612229347229,-0.66251540184021,-0.7986733913421631,-0.43283921480178833,46.74785232543945,27.720766067504883,47166.87890625,580.0997314453125,-0.49498167634010315,-1.0158923864364624,-6103.4365234375,-164.16436767578125,46.651153564453125,46.641517639160156,27.814395904541016,27.74325180053711,47566.796875,47294.015625,585.0428466796875,591.0776977539062,0.7064884901046753,-0.6600539684295654,-0.8077902793884277,-0.4252183437347412,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240620095005,47.683189392089844,28.832494735717773,59713.23828125,832.8625099224251,0.01794241927564144,-0.024230869486927986,421.59027099609375,7.560619354248047,47.82236099243164,47.70046615600586,28.59581184387207,28.895347595214844,59658.734375,59362.4140625,817.58935546875,824.5923461914062,0.7207159399986267,-0.6945583820343018,-0.7994932532310486,0.4869048595428467,48.75111770629883,30.14723777770996,69533.546875,978.9229125976562,1.3329424858093262,0.04243825748562813,0.4166543185710907,1.0800182819366455,7275.9833984375,183.8762969970703,48.723365783691406,48.69365310668945,30.149415969848633,30.605966567993164,68581.84375,68350.8984375,963.8027954101562,965.0444946289062,0.7205265164375305,-0.6941503286361694,-0.801094114780426,0.48963654041290283,46.965599060058594,27.285940170288086,50071.765625,621.2855224609375,-0.29140302538871765,-0.8260597586631775,-5082.45947265625,-144.55783081054688,46.82716369628906,46.8189697265625,27.195964813232422,27.340190887451172,50407.44921875,50098.2578125,621.548828125,626.9153442382812,0.7201310396194458,-0.6926255226135254,-0.8071065545082092,0.4910329580307007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20240620100005,47.70262908935547,29.850650787353516,66196.0,908.4159869844799,0.02870730496942997,0.08431138098239899,456.5467834472656,7.252850532531738,47.876068115234375,47.74033737182617,29.495573043823242,29.793094635009766,66298.3046875,66045.6796875,889.4229736328125,896.2147827148438,0.5268102884292603,-0.835599422454834,0.05803883820772171,0.8545112609863281,48.74704360961914,30.995380401611328,76803.859375,1071.31787109375,1.3293626308441162,0.0441974475979805,0.3951069116592407,1.231837272644043,8332.6875,205.24307250976562,48.70216369628906,48.700439453125,30.947546005249023,31.05466079711914,76057.6875,75771.6640625,1060.6500244140625,1058.618408203125,0.5281444191932678,-0.8370468020439148,0.058763474225997925,0.8546657562255859,47.01365280151367,28.307113647460938,55771.79296875,683.011962890625,-0.12854528427124023,-0.6231518387794495,-5333.17578125,-150.95684814453125,46.88475036621094,46.84684753417969,28.11351776123047,28.125473022460938,56125.765625,55699.1171875,680.9817504882812,686.4329833984375,0.5239979028701782,-0.8353997468948364,0.05359435826539993,0.8539690971374512,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20240620101005,48.054649353027344,29.108341217041016,67978.3125,933.4491175302738,0.027032747864723206,0.06492864340543747,404.94635009765625,6.764981746673584,48.21509552001953,48.06781768798828,29.078384399414062,29.12171173095703,68036.7578125,68006.3359375,916.951904296875,928.1554565429688,0.5660325884819031,-0.8455942869186401,0.7596732378005981,0.447273850440979,49.090023040771484,30.32962417602539,79147.9765625,1110.0413818359375,1.374868631362915,0.0461135096848011,0.4257811903953552,1.1821404695510864,9343.9951171875,230.49502563476562,49.01298141479492,49.06795883178711,30.47008514404297,30.663114547729492,78479.2265625,78326.9609375,1108.656982421875,1101.4146728515625,0.567279577255249,-0.844837486743927,0.7593417167663574,0.4469338655471802,47.29967498779297,27.288976669311523,57315.375,703.0850219726562,-0.13133694231510162,-0.6397449970245361,-6300.6181640625,-158.63430786132812,47.158878326416016,47.114952087402344,27.5933895111084,27.511852264404297,57700.375,57039.35546875,700.3819580078125,702.2507934570312,0.5660359859466553,-0.8431024551391602,0.7593185901641846,0.44257450103759766,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20240620102005,48.37851333618164,28.0820369720459,72833.1171875,1008.1983167996942,0.008887710981070995,0.04605390876531601,208.66180419921875,3.7406444549560547,48.525394439697266,48.361854553222656,27.94081687927246,27.951269149780273,72965.6328125,72999.6796875,997.2904663085938,1011.3643798828125,0.5410399436950684,-0.8579127788543701,0.7474979758262634,-0.46043288707733154,49.36896896362305,29.121763229370117,84826.03125,1227.4517822265625,1.425367832183838,0.051499392837285995,0.44633689522743225,1.1926003694534302,11156.326171875,277.62957763671875,49.38985824584961,49.337364196777344,29.55888557434082,29.70582389831543,84307.875,84254.9375,1232.4722900390625,1223.8538818359375,0.5421922206878662,-0.8574528694152832,0.7470343708992004,-0.4626227021217346,47.56066131591797,26.493122100830078,60935.640625,749.896728515625,-0.2090899646282196,-0.6968678832054138,-8615.890625,-208.2826690673828,47.475067138671875,47.40476989746094,26.498870849609375,26.290002822875977,61250.45703125,60832.9453125,751.347900390625,753.2747192382812,0.542707085609436,-0.8550401926040649,0.7471023201942444,-0.46631890535354614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20240620103005,48.29593276977539,27.921613693237305,75211.6953125,1042.5334968900138,-0.016342220827937126,0.01421978510916233,211.84292602539062,4.19723653793335,48.443904876708984,48.31385803222656,27.773880004882812,27.7208309173584,75193.859375,75336.546875,1034.259765625,1047.0267333984375,0.5170767903327942,-0.8441346287727356,-0.013228683732450008,-0.8975245356559753,49.29966735839844,28.968032836914062,87030.90625,1263.5096435546875,1.41684091091156,0.05738402158021927,0.42798295617103577,1.198805332183838,10885.5966796875,278.8066101074219,49.38562774658203,49.244876861572266,29.481046676635742,29.595129013061523,86445.109375,86375.8515625,1267.4820556640625,1264.976318359375,0.5176892280578613,-0.8408154845237732,-0.013456746004521847,-0.9011829495429993,47.53032684326172,26.28258514404297,62757.359375,776.8707885742188,-0.33453696966171265,-0.7649502754211426,-9456.8701171875,-232.45706176757812,47.43888854980469,47.395198822021484,26.414203643798828,26.217296600341797,63264.80078125,62927.7890625,782.9736328125,788.0057983398438,0.5152192711830139,-0.8396545052528381,-0.017109589651226997,-0.8966037034988403,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20240620104005,48.51986312866211,27.652204513549805,79736.6796875,1119.3717649010468,-0.006672105751931667,0.0809449777007103,200.11410522460938,4.0667338371276855,48.67061996459961,48.57461929321289,27.477693557739258,27.4794864654541,79801.234375,79678.2421875,1109.745361328125,1119.709228515625,0.5249637365341187,-0.8442775011062622,-0.8257448077201843,-0.41851383447647095,49.5843505859375,28.660980224609375,91679.0234375,1364.2655029296875,1.4210869073867798,0.05841357633471489,0.4449552297592163,1.2298600673675537,12177.8125,312.66705322265625,49.652305603027344,49.51496505737305,29.073638916015625,29.47728157043457,91100.8046875,91108.015625,1367.78125,1368.9306640625,0.5237033367156982,-0.8409213423728943,-0.8249420523643494,-0.42142218351364136,47.75956344604492,26.00168228149414,66170.3671875,826.12353515625,-0.35395848751068115,-0.6876389980316162,-10709.880859375,-250.8211212158203,47.680206298828125,47.64668655395508,25.95658302307129,26.04986572265625,66891.7890625,66559.5390625,832.48291015625,841.832275390625,0.5240951776504517,-0.8397178649902344,-0.8326653242111206,-0.4199795722961426,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
