SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240526090003,31.6197566986084,89.43193817138672,17274.734375,69.42011260986328,0.055951207876205444,0.2749793827533722,688.6754150390625,12.065113067626953,31.595640182495117,31.503662109375,89.51071166992188,89.55343627929688,17006.279296875,16269.9404296875,65.00077819824219,48.24570846557617,0.706221342086792,-0.6176417469978333,0.015520098619163036,0.8338637351989746,32.10078430175781,91.0993423461914,20335.1484375,109.39474487304688,-0.10819006711244583,0.0674288421869278,0.26245707273483276,1.9439388513565063,2965.75634765625,32.182640075683594,32.16891860961914,32.11438751220703,91.2267837524414,91.06517791748047,19623.802734375,19406.017578125,93.42302703857422,98.32371520996094,0.7082746624946594,-0.6187795400619507,0.011397646740078926,0.8350476026535034,30.962772369384766,87.5699234008789,14994.78125,58.039306640625,-0.06270723789930344,-1.3553637266159058,-343.65289306640625,1.6708937883377075,30.966663360595703,31.05511474609375,87.7057876586914,87.6769027709961,14342.97265625,14394.1416015625,60.13283157348633,39.66424560546875,0.7045531272888184,-0.6122074127197266,0.01490881945937872,0.8355510234832764,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20240526091003,32.00093078613281,88.78397369384766,21664.453125,130.6509246826172,0.08230588585138321,0.34425023198127747,826.2493286132812,15.023418426513672,32.014671325683594,31.88007164001465,88.9286117553711,88.93769073486328,21298.044921875,20564.158203125,125.08797454833984,113.7634506225586,0.7488899827003479,-0.6342928409576416,0.7370426654815674,0.4206390380859375,32.53017044067383,90.65679931640625,25568.53125,193.50205993652344,-0.06305258721113205,0.06428215652704239,0.32029715180397034,2.0945873260498047,3778.939453125,63.67593002319336,32.58173370361328,32.5073127746582,90.70389556884766,90.57514953613281,25254.408203125,25082.51171875,182.62542724609375,181.4345703125,0.7508538365364075,-0.6352982521057129,0.7366997003555298,0.42140328884124756,31.26414680480957,86.87641143798828,18152.60546875,93.91392517089844,-0.06943102180957794,-1.404720664024353,-1067.8365478515625,-9.43585205078125,31.34212875366211,31.287601470947266,86.9365463256836,87.04753875732422,17648.70703125,17743.39453125,97.95032501220703,88.96826171875,0.7481166124343872,-0.630486786365509,0.739109218120575,0.4222332239151001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20240526092003,32.220882415771484,87.90563201904297,23867.197265625,175.9894561767578,0.06746304780244827,0.13612796366214752,572.9697265625,10.669790267944336,32.18555450439453,32.07157516479492,88.00125885009766,88.06490325927734,23608.943359375,23085.4921875,169.80564880371094,159.76296997070312,0.7293346524238586,-0.649516761302948,0.7235048413276672,-0.4432018995285034,32.73133850097656,89.80659484863281,28304.671875,243.83828735351562,-0.03150980919599533,0.0626680999994278,0.3145223557949066,2.0237019062042236,3883.419189453125,72.61959075927734,32.763641357421875,32.66255187988281,89.87641906738281,89.74526977539062,27956.6171875,27869.76171875,232.05763244628906,223.7714385986328,0.7289084196090698,-0.6482686996459961,0.7233160734176636,-0.44049543142318726,31.432649612426758,85.89207458496094,19958.53125,129.86370849609375,-0.14466942846775055,-1.7282053232192993,-1564.7728271484375,-28.683130264282227,31.46870994567871,31.435333251953125,85.86154174804688,86.1693115234375,19497.0546875,19602.83203125,127.93709564208984,124.65019226074219,0.7286896705627441,-0.6464174389839172,0.7260145545005798,-0.44110018014907837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20240526093003,32.46768569946289,86.53984832763672,26369.263671875,223.70664978027344,0.05168239399790764,0.017299039289355278,365.76397705078125,5.690545558929443,32.351680755615234,32.302494049072266,86.69669342041016,86.7764892578125,25995.751953125,25704.080078125,218.48397827148438,213.3986053466797,0.7134478092193604,-0.631353497505188,-0.018697163090109825,-0.8592858910560608,33.025211334228516,88.48814392089844,31552.0859375,304.20721435546875,-0.014044412411749363,0.060905955731868744,0.30688533186912537,1.8505115509033203,4500.7236328125,81.34037780761719,33.08851623535156,32.95879364013672,88.59036254882812,88.57759857177734,31518.67578125,31426.89453125,295.6659851074219,283.0737609863281,0.7108832001686096,-0.6309988498687744,-0.022664668038487434,-0.8578449487686157,31.707006454467773,84.44652557373047,21971.83203125,163.80996704101562,-0.2350310981273651,-1.8588104248046875,-2803.71875,-53.30501937866211,31.653478622436523,31.641799926757812,84.42922973632812,84.82775115966797,21408.517578125,21395.693359375,157.27313232421875,152.60826110839844,0.7135064005851746,-0.6302180290222168,-0.01674068532884121,-0.8607189059257507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20240526094003,33.06782150268555,85.19363403320312,29153.04296875,263.5537414550781,0.0266293752938509,-0.12834008038043976,168.25503540039062,1.7037593126296997,32.97269058227539,32.99225997924805,85.44354248046875,85.47554016113281,28931.646484375,28650.390625,258.8160095214844,254.76856994628906,0.7161951065063477,-0.6250813007354736,-0.8090527057647705,-0.42044496536254883,33.615455627441406,87.21871185302734,35013.4140625,353.4919128417969,-0.02269609645009041,0.05904421582818031,0.2999133765697479,1.6474027633666992,4799.88720703125,88.77056121826172,33.75312423706055,33.617156982421875,87.38645935058594,87.45745086669922,34885.3046875,34713.96875,346.82891845703125,339.97601318359375,0.7139371037483215,-0.6249697208404541,-0.8172585368156433,-0.4162754416465759,32.26069641113281,83.09003448486328,24134.693359375,191.68434143066406,-0.35304179787635803,-2.0099754333496094,-3864.913330078125,-76.30611419677734,32.19939422607422,32.173492431640625,83.0222396850586,83.46127319335938,23770.509765625,23533.90625,188.7490692138672,180.7835693359375,0.7151580452919006,-0.6255068182945251,-0.8132702708244324,-0.41902345418930054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240526095003,33.704734802246094,84.03024291992188,32037.220703125,300.4465026855469,0.026276109740138054,-0.09808182716369629,214.6977081298828,2.777134895324707,33.67781448364258,33.687442779541016,84.32743072509766,84.2593994140625,32038.9375,31451.04296875,296.9351806640625,287.42645263671875,0.7123021483421326,-0.6646588444709778,-0.8130155801773071,0.5005220174789429,34.332733154296875,86.1462631225586,38824.7265625,415.6148376464844,-0.08264770358800888,0.06273534148931503,0.31703630089759827,1.8042157888412476,5694.7275390625,112.72553253173828,34.431392669677734,34.32975769042969,86.3437271118164,86.466064453125,38668.5390625,38359.27734375,409.590576171875,402.4806823730469,0.711265504360199,-0.6663298606872559,-0.8206467628479004,0.5046162605285645,32.84717559814453,81.86421966552734,26040.62109375,206.08221435546875,-0.36347606778144836,-1.9238967895507812,-4628.46533203125,-94.79781341552734,32.8535270690918,32.82046890258789,81.81861877441406,82.0401382446289,25639.533203125,25518.52734375,211.19960021972656,197.5997314453125,0.7102175354957581,-0.6661561727523804,-0.8182792663574219,0.5038964748382568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20240526100003,34.189701080322266,82.37923431396484,34692.94921875,343.8009338378906,0.007839965634047985,-0.07568494230508804,111.97830200195312,1.3389042615890503,34.13908004760742,34.164241790771484,82.73279571533203,82.55419158935547,34412.76171875,34105.6640625,343.7162170410156,337.30633544921875,0.5490720272064209,-0.7880817651748657,0.057821352034807205,0.8639591932296753,34.90337371826172,84.66844177246094,41869.85546875,470.41937255859375,-0.1033487394452095,0.0662628635764122,0.3013482391834259,1.9036918878555298,6118.8369140625,113.18002319335938,34.997257232666016,34.89643859863281,84.84949493408203,84.8036117553711,41883.44140625,41720.984375,465.0107116699219,456.0561828613281,0.5463581085205078,-0.7904532551765442,0.049999386072158813,0.8648232221603394,33.36829376220703,80.04383850097656,27969.970703125,240.2067413330078,-0.3729234039783478,-1.9843627214431763,-4726.18212890625,-93.52241516113281,33.36629867553711,33.36131286621094,80.09261322021484,80.216796875,27751.65234375,27494.212890625,243.6858673095703,228.0758819580078,0.5454290509223938,-0.788921594619751,0.05063047632575035,0.8647570610046387,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20240526101003,34.81148910522461,80.88700103759766,35805.59765625,355.70941162109375,0.026401620358228683,-0.03692011162638664,139.55055236816406,2.5261728763580322,34.81638717651367,34.861202239990234,81.1629409790039,81.08164978027344,35790.86328125,35380.25,352.1327819824219,350.0223388671875,0.5848689079284668,-0.7867032289505005,0.7619003653526306,0.43332386016845703,35.57040786743164,83.43521881103516,43346.765625,493.22967529296875,-0.1150059700012207,0.060335736721754074,0.34476038813591003,2.140669584274292,6231.89697265625,123.16893005371094,35.669742584228516,35.597877502441406,83.52325439453125,83.44459533691406,43592.5546875,43462.87890625,487.6855163574219,483.5556335449219,0.5821720957756042,-0.7891584634780884,0.7612155675888062,0.4334653615951538,33.99607467651367,78.46952056884766,29028.841796875,244.45176696777344,-0.37656456232070923,-2.1000075340270996,-5190.982421875,-89.80099487304688,34.041343688964844,33.948089599609375,78.47746276855469,78.62337493896484,28900.3203125,28920.025390625,250.79666137695312,239.44837951660156,0.5808596014976501,-0.7859011292457581,0.7625064849853516,0.43060779571533203,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20240526102003,35.16132736206055,78.8153076171875,35539.3125,365.2814636230469,0.011044044978916645,-0.1566162109375,-68.65019226074219,-0.2562605142593384,35.134071350097656,35.16328811645508,78.94246673583984,79.00688171386719,35659.8203125,35391.36328125,360.1089782714844,356.7319641113281,0.5549969673156738,-0.7982195019721985,0.7371087074279785,-0.47701722383499146,35.902462005615234,81.41559600830078,43520.44921875,512.1962280273438,-0.08521618694067001,0.058556292206048965,0.3500896990299225,2.168348550796509,6313.783203125,137.8946075439453,35.9774169921875,35.880287170410156,81.57267761230469,81.38986206054688,43691.6953125,43572.1015625,506.469970703125,500.20086669921875,0.548906683921814,-0.7974957823753357,0.7367539405822754,-0.47778964042663574,34.293128967285156,76.24996185302734,28682.87109375,250.0540313720703,-0.43006718158721924,-2.390014886856079,-5799.689453125,-109.8946762084961,34.31749725341797,34.262447357177734,76.18262481689453,76.40648651123047,28630.486328125,28680.0546875,247.82704162597656,241.52606201171875,0.5514704585075378,-0.7962809801101685,0.7384340763092041,-0.4835289716720581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20240526103003,35.33942413330078,76.58197784423828,35929.3125,381.0718078613281,-0.0005249077221378684,-0.2034127563238144,-181.7912139892578,-2.152712106704712,35.235321044921875,35.24490737915039,76.80545043945312,76.90877532958984,35851.4609375,35792.80859375,375.70361328125,376.3425598144531,0.5368587374687195,-0.7852058410644531,-0.045173924416303635,-0.8935608863830566,36.11240005493164,79.26187896728516,44398.58984375,542.087158203125,-0.05090898647904396,0.05785580351948738,0.3530365228652954,2.07405686378479,6940.21337890625,154.19305419921875,36.18045425415039,36.04096221923828,79.41534423828125,79.34606170654297,44799.734375,44752.515625,541.1048583984375,531.1249389648438,0.5288969874382019,-0.784679114818573,-0.0513964407145977,-0.8971588015556335,34.46992492675781,74.01123046875,28794.130859375,257.7037353515625,-0.48949354887008667,-2.47369647026062,-6922.0947265625,-136.25967407226562,34.427371978759766,34.402767181396484,73.98351287841797,74.22245025634766,28699.916015625,28589.84765625,247.75051879882812,242.29541015625,0.5370966196060181,-0.7841946482658386,-0.04709560424089432,-0.9024144411087036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20240526104003,35.573936462402344,75.14952850341797,36825.7734375,393.6170654296875,-0.016209661960601807,-0.2493472695350647,-261.2142333984375,-3.354813575744629,35.49092102050781,35.51755905151367,75.47952270507812,75.52412414550781,36821.2421875,36803.00390625,389.10479736328125,390.4081115722656,0.5337991714477539,-0.7866649031639099,-0.8322932124137878,-0.4235999584197998,36.32820510864258,77.85335540771484,45601.66796875,562.416015625,-0.023127583786845207,0.057758577167987823,0.3494592308998108,1.9407516717910767,7083.85205078125,164.59024047851562,36.43243408203125,36.29495620727539,78.05061340332031,78.07349395751953,45884.6015625,45863.16015625,564.1259765625,560.15087890625,0.5287213325500488,-0.7858917713165283,-0.843777060508728,-0.4224967360496521,34.66851806640625,72.71480560302734,29336.76953125,264.2445373535156,-0.5591966509819031,-2.49881649017334,-7560.31982421875,-155.7262420654297,34.61692810058594,34.58393859863281,72.59050750732422,72.83112335205078,29529.630859375,29184.41015625,256.88299560546875,250.8170166015625,0.5346620082855225,-0.786660373210907,-0.8393141031265259,-0.4273817539215088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240526105003,35.77166748046875,74.23936462402344,37778.6640625,404.5437927246094,-0.009913619607686996,-0.15027756989002228,-153.77293395996094,-0.7755333185195923,35.74300003051758,35.740447998046875,74.62531280517578,74.55722045898438,37934.30078125,37737.640625,401.21136474609375,396.6493835449219,0.5264896154403687,-0.8204700946807861,-0.8134902119636536,0.49877262115478516,36.578182220458984,76.9932632446289,47122.91015625,592.5982666015625,-0.04209103062748909,0.06257797032594681,0.36287736892700195,2.1267776489257812,7722.4462890625,185.44862365722656,36.646202087402344,36.53230285644531,77.18148040771484,77.25822448730469,47310.57421875,47248.40625,595.6948852539062,592.8839111328125,0.5248178839683533,-0.8211731910705566,-0.8256604075431824,0.5020632743835449,34.8087043762207,71.79470825195312,29742.052734375,259.2641296386719,-0.5389770269393921,-2.3110618591308594,-7929.88818359375,-169.72157287597656,34.83008575439453,34.79466247558594,71.71231079101562,71.63965606689453,29909.482421875,29712.55859375,259.7479248046875,249.50926208496094,0.5271826386451721,-0.820573091506958,-0.8192294836044312,0.4988851547241211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240526110003,36.06045150756836,73.0010986328125,39949.375,452.07220458984375,-0.015306400135159492,-0.0029970097821205854,-123.46875,-0.35995614528656006,36.006378173828125,36.00046157836914,73.43021392822266,73.29326629638672,39856.46875,40061.609375,450.2266845703125,448.82232666015625,0.33603447675704956,-0.8972534537315369,0.04166435822844505,0.8557537794113159,36.937618255615234,75.84107971191406,49818.1484375,651.166259765625,-0.02265208587050438,0.06761562824249268,0.36346137523651123,2.2868645191192627,8245.9736328125,193.25205993652344,36.99842834472656,36.8802375793457,75.98482513427734,75.85635375976562,50082.53515625,50109.53125,657.0967407226562,651.8576049804688,0.33229178190231323,-0.8989032506942749,0.031684454530477524,0.8564935922622681,35.11267852783203,70.40620422363281,31296.517578125,293.1490783691406,-0.5255756378173828,-2.1288046836853027,-7832.22705078125,-166.68643188476562,35.11490249633789,35.12179946899414,70.44021606445312,70.27094268798828,31574.267578125,31313.98828125,291.81341552734375,281.5078430175781,0.33668053150177,-0.8960803747177124,0.03682079538702965,0.8553222417831421,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240526111003,36.78446960449219,70.58456420898438,42238.296875,489.1719055175781,-0.0010495191672816873,-0.01702667959034443,-142.420654296875,-0.21785472333431244,36.824546813964844,36.822105407714844,70.95452117919922,70.8282470703125,42321.15625,42467.64453125,484.5205078125,487.9048767089844,0.35833099484443665,-0.9080337882041931,0.7644459009170532,0.447456955909729,37.69672393798828,73.59203338623047,52570.30859375,698.5401000976562,-0.03918997570872307,0.06149549037218094,0.4097951650619507,2.3591065406799316,8656.3701171875,203.61349487304688,37.78209686279297,37.74629592895508,73.6131362915039,73.6762466430664,52981.5859375,52984.94140625,705.3929443359375,704.30126953125,0.3578493297100067,-0.9095519185066223,0.7640845775604248,0.449587345123291,35.88596725463867,67.86621856689453,33417.671875,314.9247741699219,-0.565349280834198,-2.135197401046753,-8593.8486328125,-169.2109832763672,35.9112663269043,35.83034896850586,67.86873626708984,67.83403015136719,33536.2734375,33618.109375,316.1037902832031,309.3729248046875,0.35694319009780884,-0.9064540863037109,0.7654742002487183,0.4431506395339966,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240526112003,36.95975875854492,68.8489990234375,40489.69140625,470.4021301269531,-0.005904290359467268,-0.06098940595984459,-145.5943145751953,-0.0015903741586953402,36.987327575683594,36.9936408996582,69.05219268798828,69.02481079101562,40599.640625,40743.69140625,466.22576904296875,466.3179931640625,0.3287266492843628,-0.9163491725921631,0.7436307668685913,-0.4628492593765259,37.833038330078125,71.74633026123047,50570.22265625,673.6692504882812,-0.027406878769397736,0.05928953364491463,0.4094260334968567,2.35715651512146,8336.6357421875,201.67141723632812,37.891517639160156,37.88558578491211,71.83564758300781,71.86416625976562,50782.5625,50737.89453125,679.12060546875,674.3771362304688,0.32339057326316833,-0.9147586226463318,0.7439277768135071,-0.45789873600006104,36.074825286865234,65.98339080810547,32065.57421875,304.2388000488281,-0.5589993000030518,-2.2688546180725098,-8215.2177734375,-170.617919921875,36.086299896240234,36.015933990478516,65.94896697998047,66.06441497802734,32169.2109375,32350.318359375,298.5223388671875,296.6301574707031,0.327450156211853,-0.9143633842468262,0.7452735900878906,-0.4686683416366577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240526113003,36.86331558227539,67.7092056274414,38907.58984375,452.1636962890625,-0.015211913734674454,-0.09161414206027985,-163.93722534179688,-1.5800684690475464,36.82562255859375,36.81631851196289,67.99553680419922,67.92884063720703,38843.59375,38925.6640625,448.9555358886719,451.3431091308594,0.3073730170726776,-0.909992516040802,-0.015697497874498367,-0.890771746635437,37.71446990966797,70.6017837524414,48340.72265625,645.5806884765625,-0.00798038486391306,0.057804711163043976,0.38295575976371765,2.197261333465576,7839.81005859375,187.09922790527344,37.77238845825195,37.742557525634766,70.62248992919922,70.76657104492188,48596.06640625,48634.8125,649.7973022460938,641.9691162109375,0.2996775805950165,-0.9086250066757202,-0.018318768590688705,-0.8908506035804749,36.000511169433594,64.9068832397461,30952.8359375,297.1356506347656,-0.574616014957428,-2.352193593978882,-8071.90966796875,-172.54014587402344,35.99089050292969,35.930877685546875,64.90988159179688,65.1331558227539,31037.37109375,31092.89453125,287.5498352050781,285.23138427734375,0.31094273924827576,-0.9084004163742065,-0.01609455980360508,-0.8968726992607117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240526114003,36.797481536865234,68.01469421386719,37775.56640625,433.66217041015625,-0.03069077432155609,-0.1293414682149887,-187.92408752441406,-3.221585273742676,36.773590087890625,36.79188537597656,68.36038970947266,68.1712417602539,37791.984375,37744.65625,433.0627136230469,434.79510498046875,0.2941751182079315,-0.9096043109893799,-0.8248104453086853,-0.4404186010360718,37.579402923583984,70.87762451171875,46531.64453125,614.5432739257812,0.003989662975072861,0.057561639696359634,0.3481881022453308,1.9937654733657837,7011.904296875,171.24208068847656,37.6837043762207,37.652748107910156,70.88371276855469,71.14030456542969,46572.15234375,46687.70703125,616.66455078125,615.2288818359375,0.29110196232795715,-0.9077368974685669,-0.8315368890762329,-0.438814640045166,35.909725189208984,65.4661636352539,30216.193359375,289.9329528808594,-0.6085898280143738,-2.3593432903289795,-7643.3720703125,-170.68612670898438,35.91524887084961,35.85817337036133,65.28227233886719,65.59276580810547,30578.17578125,30342.25,285.70965576171875,281.4939270019531,0.2977854609489441,-0.9089412093162537,-0.8311967253684998,-0.44031453132629395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240526115003,36.8393669128418,68.52874755859375,37313.171875,425.1670837402344,-0.0253459420055151,-0.022069722414016724,-40.554710388183594,-1.0698012113571167,36.86298751831055,36.86294174194336,68.90019226074219,68.54591369628906,37499.2265625,37214.90625,426.87152099609375,422.427001953125,0.28802308440208435,-0.9239139556884766,-0.8172618746757507,0.4875830411911011,37.6351318359375,71.4436264038086,46016.68359375,612.1187133789062,-0.03201216831803322,0.06175164878368378,0.34473124146461487,2.1040945053100586,7010.775390625,175.9505157470703,37.724365234375,37.69074630737305,71.3744125366211,71.70404815673828,45910.7578125,46006.81640625,613.47900390625,613.2453002929688,0.2900499999523163,-0.9230321645736694,-0.8248188495635986,0.48915135860443115,35.90212631225586,66.046875,29752.375,277.5594482421875,-0.5657482743263245,-2.110732078552246,-7333.2275390625,-170.7861785888672,35.99142074584961,35.93575668334961,65.87310028076172,65.85041809082031,30068.34375,29922.046875,282.24249267578125,273.43060302734375,0.2913197875022888,-0.9234846830368042,-0.8238295316696167,0.4895815849304199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240526120003,36.91407012939453,68.74623107910156,37819.05078125,455.2438049316406,-0.02675054594874382,0.17482054233551025,94.05140686035156,0.6183321475982666,36.91081619262695,36.919769287109375,69.14596557617188,68.74382019042969,37757.87109375,37912.33203125,457.5843200683594,456.5026550292969,0.07540472596883774,-0.9519708752632141,0.05874812230467796,0.852768063545227,37.74793243408203,71.7000732421875,46494.17578125,637.54150390625,-0.019870759919285774,0.066579170525074,0.3432987630367279,2.214897632598877,6984.4619140625,170.95606994628906,37.84514617919922,37.770286560058594,71.56621551513672,71.69813537597656,46446.70703125,46568.44140625,641.6522216796875,639.2463989257812,0.07532405853271484,-0.9513744115829468,0.053907569497823715,0.852523922920227,36.0045166015625,66.190185546875,30239.158203125,303.9054870605469,-0.5088585615158081,-1.7720648050308228,-6493.94482421875,-151.41226196289062,36.07464599609375,36.05405044555664,66.17098999023438,65.98373413085938,30576.076171875,30330.23046875,306.9881286621094,299.51434326171875,0.07949333637952805,-0.9501174688339233,0.05363459885120392,0.8528313636779785,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240526121003,36.8776741027832,68.6585464477539,37550.46484375,450.2768249511719,-0.025049084797501564,0.007068426813930273,-103.6419448852539,-1.6205931901931763,36.94142532348633,36.9717903137207,68.95482635498047,68.68589782714844,37586.2265625,37542.87109375,448.0213317871094,452.1666259765625,0.10321745276451111,-0.9568929672241211,0.763701319694519,0.43967103958129883,37.74513244628906,71.63448333740234,46356.984375,645.7783813476562,-0.053478486835956573,0.06147219240665436,0.3619675040245056,2.12212872505188,7198.57568359375,184.18756103515625,37.81938934326172,37.801090240478516,71.56150817871094,71.59449768066406,46580.01953125,46632.14453125,647.7461547851562,648.1743774414062,0.10336317121982574,-0.9581916332244873,0.7638493180274963,0.43848490715026855,36.038238525390625,66.09832000732422,29749.939453125,288.3088684082031,-0.571310818195343,-1.9951353073120117,-7525.4775390625,-167.0486602783203,36.103187561035156,36.01955795288086,66.03044128417969,65.88877868652344,30010.087890625,30017.33984375,292.8773498535156,289.605712890625,0.10343292355537415,-0.955322265625,0.7646322846412659,0.43645012378692627,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240526122003,36.72098159790039,68.50956726074219,35346.609375,432.368408203125,-0.03619284927845001,-0.12308540940284729,-324.71746826171875,-3.1051759719848633,36.79684066772461,36.81227111816406,68.60176849365234,68.54376220703125,35435.3359375,35462.4140625,428.48162841796875,431.093994140625,0.07815449684858322,-0.9686949253082275,0.7446231842041016,-0.4560657739639282,37.5861701965332,71.3066635131836,43976.015625,632.2615356445312,-0.029897762462496758,0.0609557218849659,0.35696089267730713,2.0414178371429443,7103.56005859375,195.40553283691406,37.6256217956543,37.59517288208008,71.40092468261719,71.22866821289062,44159.81640625,44151.7890625,630.9146728515625,629.60498046875,0.07096444815397263,-0.9679006338119507,0.745205819606781,-0.45516693592071533,35.89448165893555,65.8003158569336,27777.00390625,270.2651062011719,-0.6026220321655273,-2.2368311882019043,-7728.6201171875,-186.8385467529297,35.9239501953125,35.87913513183594,65.6835708618164,65.69099426269531,27982.025390625,28038.275390625,268.49554443359375,268.3746643066406,0.07575981318950653,-0.9672267436981201,0.7461304664611816,-0.4577978849411011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240526123003,36.5330696105957,68.15060424804688,33755.8046875,415.8849182128906,-0.04590873792767525,-0.20241136848926544,-485.0988464355469,-5.470972537994385,36.56519317626953,36.53404998779297,68.26437377929688,68.28794860839844,33667.29296875,33729.82421875,412.6451416015625,417.4595947265625,0.06697952747344971,-0.9631333351135254,-0.002886877628043294,-0.8927825093269348,37.4141845703125,70.92984008789062,42034.390625,618.1386108398438,0.003043233649805188,0.06088577210903168,0.3309794068336487,1.9041802883148193,7041.6328125,196.25314331054688,37.45405578613281,37.38615417480469,70.94190216064453,70.88048553466797,42405.78125,42493.0234375,618.187255859375,613.7394409179688,0.05651507154107094,-0.9631209969520569,-0.0041796485893428326,-0.892613410949707,35.71630859375,65.44981384277344,26477.806640625,257.0357360839844,-0.6383345127105713,-2.401796817779541,-8106.71875,-205.51553344726562,35.71589660644531,35.69511032104492,65.3569107055664,65.51487731933594,26563.193359375,26514.474609375,250.68931579589844,248.7257080078125,0.06749171763658524,-0.96302729845047,-0.0019714629743248224,-0.8931199312210083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240526124003,36.396785736083984,68.73281860351562,32207.318359375,388.08319091796875,-0.06039196252822876,-0.25521618127822876,-587.2135620117188,-7.295909881591797,36.455867767333984,36.43161392211914,68.8875503540039,68.84512329101562,32247.0078125,32208.58984375,388.036865234375,391.1077575683594,0.05085349455475807,-0.9606795310974121,-0.8146293759346008,-0.4488043785095215,37.22936248779297,71.490966796875,40091.21875,588.91357421875,0.033302877098321915,0.061636604368686676,0.29600709676742554,1.7421214580535889,6629.7802734375,193.1951141357422,37.3370475769043,37.269866943359375,71.49376678466797,71.53923797607422,40351.65234375,40532.41796875,589.6534423828125,591.751953125,0.04508494585752487,-0.9607813954353333,-0.8183262944221497,-0.44366562366485596,35.54698944091797,66.22940826416016,25279.47265625,236.9600372314453,-0.6783728003501892,-2.476027488708496,-8064.7880859375,-216.7272186279297,35.56410598754883,35.54404830932617,65.97210693359375,66.2467269897461,25572.9375,25265.734375,234.9043426513672,229.6786651611328,0.049495868384838104,-0.9617983102798462,-0.8155522346496582,-0.443697452545166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
