DateTime,SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Std_Avg_WindSpeed(m/s),Std_Avg_Pressure(hpa),Std_Avg_Temperature(°C),Std_Avg_Humidity(%),Std_Avg_Sunlight(Lux),Std_Avg_Power(mW),Std_Min_WindSpeed(m/s),Std_Min_Pressure(hpa),Std_Min_Temperature(°C),Std_Min_Humidity(%),Std_Min_Sunlight(Lux),Std_Min_Power(mW),Std_Max_WindSpeed(m/s),Std_Max_Pressure(hpa),Std_Max_Temperature(°C),Std_Max_Humidity(%),Std_Max_Sunlight(Lux),Std_Max_Power(mW)
2024-07-03 13:20:00,20240703132007,7.0,2024.0,7.0,3.0,13.0,20.0,0.0,1007.65,50.32,19.66,97018.49,1318.72,0.0,1007.63,49.62,19.1,92041.33,1270.49,0.0,1007.68,50.68,20.66,101088.59,1352.06,-0.0829726836457082,1.6123699259475657,1.4408740194288074,-1.2161957193798194,1.5378203979372358,1.494368890930688,0.0,1.624703883722702,1.4434306510284176,-1.1875858203600271,1.669776894696166,1.7642965091424772,-0.0961533882255983,1.6041236787115492,1.4020754525203352,-1.2281462613055203,1.3899029827551557,1.1761874955650395
2024-07-03 13:30:00,20240703133007,7.0,2024.0,7.0,3.0,13.0,30.0,0.0,1007.57,50.23,19.46,87880.48,1231.99,0.0,1007.52,49.91,19.03,83910.47,1197.39,0.0,1007.64,50.69,19.99,92044.92,1274.66,-0.0829726836457082,1.581552369851199,1.4312396122803672,-1.223418331397271,1.2973542078538265,1.3457936570463576,0.0,1.5824241395264316,1.4751266544481996,-1.1901078488259624,1.4374059802802823,1.6236354519102318,-0.0961533882255983,1.58868182417424,1.403123915218185,-1.252391130219885,1.1721451023277336,1.063352387428674
2024-07-03 13:40:00,20240703134007,7.0,2024.0,7.0,3.0,13.0,40.0,0.0,1007.46,49.67,20.46,77442.62,1152.13,0.0,1007.41,49.31,20.22,72723.13,1120.33,0.0,1007.5,49.98,20.83,82895.23,1194.23,-0.0829726836457082,1.5391782302186514,1.371292190023408,-1.1873052713100118,1.0226825422697428,1.2089872673541795,0.0,1.540144395330161,1.4095487163383065,-1.1472333649050606,1.1176842748664166,1.475354452316294,-0.0961533882255983,1.534635333293615,1.328683063670834,-1.2219945781481445,0.9518344208269734,0.9461000909505356
2024-07-03 13:50:00,20240703135007,7.0,2024.0,7.0,3.0,13.0,50.0,0.0,1007.41,50.14,20.1,66827.04,1074.93,0.0,1007.39,49.73,19.28,62405.46,1034.88,0.0,1007.45,50.56,20.66,71627.03,1112.64,-0.0829726836457082,1.5199172576583786,1.4216052051319277,-1.2003059729414252,0.7433341854474546,1.076737664496226,0.0,1.5324571691126654,1.4554532730152314,-1.1811006043047645,0.8228167685335899,1.310929180900489,-0.0961533882255983,1.5153330151219786,1.3894939001461353,-1.2281462613055203,0.6805132261977713,0.8271567256682865
2024-07-03 14:00:00,20240703140007,7.0,2024.0,7.0,3.0,14.0,0.0,0.0,1007.28,50.68,19.51,57959.28,980.56,0.0,1007.21,50.45,18.9,55228.75,943.6,0.0,1007.42,51.17,19.97,61462.11,1023.52,-0.0829726836457082,1.4698387290017392,1.4794116480225672,-1.221612678392908,0.5099796080532462,0.9150745165466782,0.0,1.4632721331551597,1.5341467987471047,-1.1947916159769856,0.6177143974193887,1.135285661007748,-0.0961533882255983,1.5037516242189528,1.453450124714986,-1.2531148576501645,0.4357573434737987,0.697235991338662
2024-07-03 14:10:00,20240703141007,7.0,2024.0,7.0,3.0,14.0,10.0,0.0,1007.19,50.88,19.3,52344.94,895.97,0.0,1007.15,50.51,18.79,50199.29,852.8,0.0,1007.22,51.15,20.21,54556.71,932.75,-0.0829726836457082,1.435168978393327,1.5008214416857673,-1.2291964210112327,0.3622385846101894,0.7701652690628144,0.0,1.4402104545026289,1.5407045925580936,-1.1987548035663125,0.4739780375241121,0.9605657704921818,-0.0961533882255983,1.426542351532364,1.4513531993192856,-1.2444301284868098,0.2694857670558709,0.5649098574169834
2024-07-03 14:20:00,20240703142007,7.0,2024.0,7.0,3.0,14.0,20.0,0.0,1007.19,50.33,20.11,47898.76,808.98,0.0,1007.16,49.91,19.64,46138.36,769.42,0.0,1007.23,50.54,20.72,49773.43,847.26,-0.0829726836457082,1.435168978393327,1.4419445091119674,-1.1999448423405528,0.2452376221440669,0.6211446349616048,0.0,1.444054067611377,1.4751266544481996,-1.1681301721942396,0.3579211852995144,0.8001236507654428,-0.0961533882255983,1.4304028151666912,1.3873969747504349,-1.2259750790146815,0.1543116271004238,0.4402810021898785
2024-07-03 14:30:00,20240703143007,7.0,2024.0,7.0,3.0,14.0,30.0,0.0,1007.15,50.6,20.11,43585.9,714.12,0.0,1007.08,50.16,19.82,41631.8,676.21,0.0,1007.18,50.8,20.29,45523.83,760.03,-0.0829726836457082,1.4197602003451,1.4708477305572871,-1.1999448423405528,0.1317449675548147,0.4586420789110157,0.0,1.4133051627413935,1.5024507953273218,-1.1616449561389772,0.2291287244687976,0.6207663710853117,-0.0961533882255983,1.4111004969950112,1.414657004894535,-1.2415352187656916,0.0519876934911288,0.3131155437566073
2024-07-03 14:40:00,20240703144007,7.0,2024.0,7.0,3.0,14.0,40.0,0.0,1007.14,50.51,20.5,39311.01,623.38,0.0,1007.11,50.26,19.89,37467.5,587.68,0.0,1007.17,50.75,21.01,41114.3,665.8,-0.0829726836457082,1.4159080058330542,1.4612133234088471,-1.1858607489065216,0.0192514912590277,0.3031974032202036,0.0,1.4248360020676374,1.513380451678971,-1.1591229276730417,0.1101176728823647,0.4504144778326346,-0.0961533882255983,1.407240033360684,1.4094146914052852,-1.2154810312756286,-0.054187112365468,0.1757453597812875
2024-07-03 14:50:00,20240703145007,7.0,2024.0,7.0,3.0,14.0,50.0,0.03,1007.08,49.59,22.1,26830.08,408.29,0.0,1007.05,49.11,21.27,7188.33,10.83,0.26,1007.11,50.19,22.81,37030.83,577.1,0.191234844758069,1.3927948387607794,1.3627282725581285,-1.1280798527669067,-0.3091834399566006,-0.0652684915818328,0.0,1.4017743234151063,1.3876894036350085,-1.1094029379160293,-0.7552272501213495,-0.6595763684658709,0.4723829404643631,1.3840772515547204,1.3507007803256843,-1.1503455625504708,-0.1525108871149851,0.0464369089841862
2024-07-03 15:00:00,20240703150007,7.0,2024.0,7.0,3.0,15.0,0.0,0.0,1007.12,48.99,22.68,31017.5,453.17,0.0,1007.09,48.83,22.32,29264.17,412.18,0.0,1007.14,49.15,23.11,32760.0,490.29,-0.0829726836457082,1.4082036168089624,1.2984988915685287,-1.1071342779162965,-0.1989917315125226,0.0116144381625317,0.0,1.4171487758501415,1.3570863658503909,-1.0715725109269982,-0.1243243533430589,0.1127124868030989,-0.0961533882255983,1.3956586424577022,1.2416606597492832,-1.1394896510962778,-0.2553460069795807,-0.080116265916562
2024-07-03 15:10:00,20240703151007,7.0,2024.0,7.0,3.0,15.0,10.0,0.0,1007.06,48.32,23.2,27595.17,373.7,0.0,1007.01,47.59,22.61,26355.0,339.35,0.0,1007.1,48.72,24.28,28974.17,406.85,-0.0829726836457082,1.385090449736644,1.226776082796809,-1.0883554866709215,-0.289050142075452,-0.1245238512043279,0.0,1.3863998709801149,1.2215586270899443,-1.0611241072824087,-0.2074651887640666,-0.0274290289044855,-0.0961533882255983,1.3802167879203933,1.1965767637417328,-1.097151596424925,-0.3465030611908188,-0.2017565943777811
2024-07-03 15:20:00,20240703152007,7.0,2024.0,7.0,3.0,15.0,20.0,0.0,1006.97,47.28,24.85,24908.5,303.22,0.0,1006.91,47.1,24.23,23662.5,273.6,0.0,1007.04,47.61,25.58,26065.83,334.19,-0.0829726836457082,1.3504206991282317,1.1154451557481695,-1.0287689375269438,-0.3597497034582249,-0.2452615715337133,0.0,1.3479637398925923,1.1680033109668642,-1.0027571627850462,-0.2844138371314921,-0.1539470112987419,-0.0961533882255983,1.357054006114386,1.0801974042803817,-1.0501093134567556,-0.4165314848243976,-0.3076816455042455
2024-07-03 15:30:00,20240703153007,7.0,2024.0,7.0,3.0,15.0,30.0,0.0,1006.85,46.34,26.52,22257.08,241.03,0.0,1006.78,45.53,25.61,21143.33,214.92,0.0,1006.91,47.16,27.57,23346.67,265.68,-0.0829726836457082,1.304194364983638,1.0148191255311307,-0.968460127181221,-0.4295216631858846,-0.351797877255684,0.0,1.297996769478826,0.9964077062459756,-0.953037173028034,-0.356408907329363,-0.2668607026583611,-0.0961533882255983,1.3068679788680877,1.0330165828771307,-0.9780984341439422,-0.4820047404985907,-0.4075567522022096
2024-07-03 15:40:00,20240703154007,7.0,2024.0,7.0,3.0,15.0,40.0,0.0,1006.72,44.61,29.8,18649.0,166.72,0.0,1006.65,43.58,28.18,6894.17,8.79,0.0,1006.78,45.44,31.36,20848.33,208.7,-0.0829726836457082,1.2541158363269989,0.8296244103444516,-0.8500092900950107,-0.5244680739598001,-0.4790966853952504,0.0,1.24802979906506,0.7832794073888204,-0.8604426993501195,-0.7636340149881136,-0.6635017933188636,-0.0961533882255983,1.2566819516217898,0.8526809988469289,-0.8409520861059709,-0.5421609849200529,-0.4906232181144851
2024-07-03 15:50:00,20240703155007,7.0,2024.0,7.0,3.0,15.0,50.0,0.0,1006.75,41.28,36.52,7575.17,14.27,0.0,1006.7,39.58,32.4,6305.0,6.88,0.0,1006.8,42.98,40.58,12241.67,46.07,-0.0829726836457082,1.2656724198631362,0.4731513458521741,-0.6073295263086286,-0.8158752522985587,-0.740255389484564,0.0,1.2672478646088432,0.3460931533228619,-0.7084004118322991,-0.7804718367740507,-0.6671770685488717,-0.0961533882255983,1.2644028788904442,0.594759175175826,-0.507313740747107,-0.7493963262316529,-0.7277081488149654
2024-07-03 16:00:00,20240703160007,7.0,2024.0,7.0,3.0,16.0,0.0,0.0,1006.9,38.81,42.48,10162.58,34.72,0.0,1006.85,38.52,40.64,6640.83,8.05,0.0,1006.94,39.43,43.38,12397.5,70.51,-0.0829726836457082,1.3234553375438671,0.2087403941116559,-0.3920956881885637,-0.7477877119168219,-0.7052229493492642,0.0,1.324902061240105,0.2302387959953834,-0.4115216324136164,-0.7708741897615223,-0.6649257219420082,-0.0961533882255983,1.3184493697711133,0.2225549174390722,-0.4059919005079723,-0.7456441757764719,-0.6920790784938701
2024-07-03 16:10:00,20240703161007,7.0,2024.0,7.0,3.0,16.0,10.0,0.0,1006.93,37.83,45.62,8218.33,12.52,0.0,1006.87,37.17,43.4,6990.83,7.99,0.0,1007.03,38.54,47.88,9814.17,20.16,-0.0829726836457082,1.3350119210800049,0.1038324051619762,-0.2787006795145697,-0.7989505351211813,-0.7432532755597119,0.0,1.3325892874576009,0.0826884352481223,-0.3120816528995917,-0.7608715799458867,-0.665041175614155,-0.0961533882255983,1.3531935424800583,0.1292417373304211,-0.2431532286950777,-0.8078468507131483,-0.765480211499891
2024-07-03 16:20:00,20240703162007,7.0,2024.0,7.0,3.0,16.0,20.0,0.0,1007.04,36.84,48.93,7439.92,9.5,0.0,1006.98,36.71,48.26,6218.33,6.51,0.0,1007.08,37.13,49.4,9156.67,12.41,-0.0829726836457082,1.3773860607125523,-0.0021460734708624,-0.1591664506257415,-0.8194343480107303,-0.7484267703865386,0.0,1.3748690316538712,0.0324120160305369,-0.1369808194075046,-0.7829487687532539,-0.667889032860444,-0.0961533882255983,1.3724958606517388,-0.01859150306643,-0.1881499439938335,-0.8236784551813598,-0.7767783004928733
2024-07-03 16:30:00,20240703163007,7.0,2024.0,7.0,3.0,16.0,30.0,0.0,1007.05,35.98,51.09,5595.5,4.8,0.0,1007.01,35.42,48.95,5480.0,4.3,0.0,1007.1,36.55,52.48,5780.0,5.37,-0.0829726836457082,1.381238255224598,-0.0942081862226225,-0.0811622408372615,-0.8679701506979282,-0.7564782358455072,0.0,1.3863998709801149,-0.1085805509057345,-0.1121208245289982,-0.8040494170537633,-0.6721415764511863,-0.0961533882255983,1.3802167879203933,-0.0794023395417313,-0.0766959197307857,-0.904983556108623,-0.787041338752305
2024-07-03 16:40:00,20240703164007,7.0,2024.0,7.0,3.0,16.0,40.0,0.0,1006.99,35.71,52.45,6690.08,7.83,0.0,1006.95,35.35,51.96,5927.5,5.75,0.0,1007.04,35.98,53.19,7124.17,9.43,-0.0829726836457082,1.3581250881523232,-0.1231114076679419,-0.0320484791185889,-0.8391663430481775,-0.7512876102411084,0.0,1.3633381923276275,-0.1162313103518888,-0.0036736004937756,-0.7912603659323435,-0.6693514460409707,-0.0961533882255983,1.357054006114386,-0.1391647133191819,-0.0510035959558623,-0.8726179777389869,-0.7811225979379169
2024-07-03 16:50:00,20240703165007,7.0,2024.0,7.0,3.0,16.0,50.0,0.0,1007.01,35.44,53.19,6563.58,7.23,0.0,1006.96,35.24,52.38,5290.0,4.65,0.0,1007.06,35.78,53.77,7584.17,10.08,-0.0829726836457082,1.3658294771764148,-0.152014629113262,-0.0053248146540173,-0.8424951830303564,-0.7523154568954447,0.0,1.3671818054363754,-0.1282539323387026,0.0114585703018368,-0.8094794052393941,-0.6714680966969964,-0.0961533882255983,1.3647749333830403,-0.1601339672761817,-0.0300155004777556,-0.8615418742327097,-0.7801750162804408
2024-07-03 17:00:00,20240703170007,7.0,2024.0,7.0,3.0,17.0,0.0,0.0,1007.02,35.18,54.42,5467.25,4.97,0.0,1006.96,35.08,53.79,5260.83,4.46,0.0,1007.07,35.29,55.15,5654.17,5.8,-0.0829726836457082,1.3696816716884606,-0.1798473608754217,0.0390942492533116,-0.8713450418261056,-0.7561870126267786,0.0,1.3671818054363754,-0.1457413825013413,0.0622594294013928,-0.8103130513203143,-0.671833699992128,-0.0961533882255983,1.3686353970174114,-0.2115086394708325,0.0199216922115318,-0.9080133519873076,-0.7864144770404364
2024-07-04 06:20:00,20240704062007,7.0,2024.0,7.0,4.0,6.0,20.0,0.0,1009.49,27.85,90.54,5483.33,3.65,0.0,1009.46,27.67,89.8,4904.17,3.42,0.0,1009.53,28.04,91.08,7581.67,3.94,-0.0829726836457082,2.321173716164651,-0.9645162986316964,1.3434979796051152,-0.8709218975817307,-0.7584482752663187,0.0,2.328085082624219,-0.9556289181585292,1.3596629302347376,-0.820505996511299,-0.6738348969760067,-0.0961533882255983,2.318309451062748,-0.9716440954120908,1.3200980207087103,-0.8616020704474178,-0.789126018398752
2024-07-04 06:30:00,20240704063007,7.0,2024.0,7.0,4.0,6.0,30.0,0.0,1009.54,30.03,81.15,18173.42,58.36,0.0,1009.51,28.12,70.73,8110.83,4.16,0.0,1009.58,32.25,89.39,23813.33,116.2,-0.0829726836457082,2.34043468872488,-0.7311495477028178,1.0043963453857512,-0.5369829333963588,-0.6647257911684089,0.0,2.347303148167959,-0.9064454645761088,0.6725903181577625,-0.7288632285358527,-0.6724109683528622,-0.0961533882255983,2.337611769234428,-0.5302412996172359,1.25894305285009,-0.4707682742763312,-0.6254713770629844
2024-07-04 06:40:00,20240704064007,7.0,2024.0,7.0,4.0,6.0,40.0,0.0,1009.56,34.43,61.71,26188.17,141.19,0.0,1009.54,32.72,55.8,24133.33,120.69,0.0,1009.6,35.76,69.08,28167.5,162.75,-0.0829726836457082,2.3481390777489715,-0.2601340871124211,0.3023584572894314,-0.3260752634582647,-0.5228315605372653,0.0,2.3588339874942026,-0.4036812724002568,0.1346776753518238,-0.2709580406186472,-0.4481806947649887,-0.0961533882255983,2.3453326965030827,-0.1622308926718821,0.5239978474012256,-0.3659264533982289,-0.5576099522083612
2024-07-04 06:50:00,20240704065007,7.0,2024.0,7.0,4.0,6.0,50.0,0.0,1009.63,36.9,51.98,30946.08,193.13,0.0,1009.61,36.03,48.41,28775.0,166.84,0.0,1009.66,37.78,54.97,33045.0,218.14,-0.0829726836457082,2.3751044393333363,0.0042768646280969,-0.049021617359601,-0.2008711445680737,-0.4338543018268753,0.0,2.385739279255481,-0.0419096471606759,-0.1315764726947859,-0.1383042866102431,-0.35937757860537,-0.0961533882255983,2.368495478309046,0.0495585722938205,0.013408145339016,-0.2484836385028655,-0.4768614168120653
2024-07-04 07:00:00,20240704070007,7.0,2024.0,7.0,4.0,7.0,0.0,0.0,1009.63,38.33,46.63,35370.08,253.45,0.0,1009.6,37.89,45.0,33415.83,225.77,0.0,1009.65,38.83,47.89,37517.5,283.22,-0.0829726836457082,2.3751044393333363,0.1573568893199759,-0.2422264888264377,-0.0844538474838068,-0.33052145151092,0.0,2.381895666146733,0.1613819609799947,-0.2544352879639251,-0.0056745388653964,-0.2459828302784723,-0.0961533882255983,2.3646350146747186,0.1596471555680714,-0.242791364979938,-0.1407926103902027,-0.381986625629705
2024-07-04 07:10:00,20240704071007,7.0,2024.0,7.0,4.0,7.0,10.0,0.0,1009.61,39.47,41.98,40221.24,322.06,0.0,1009.57,38.95,40.64,38095.83,290.95,0.0,1009.66,40.09,43.59,42417.03,354.65,-0.0829726836457082,2.3674000503092447,0.2793927132002151,-0.4101522182321933,0.0432041396145909,-0.2129871865875496,0.0,2.3703648268204898,0.277236318307474,-0.4115216324136164,0.1280746438122457,-0.1205616577696112,-0.0961533882255983,2.368495478309046,0.2917534554971734,-0.3983927624900372,-0.0228193464508322,-0.2778546905627721
2024-07-04 07:20:00,20240704072007,7.0,2024.0,7.0,4.0,7.0,20.0,0.0,1009.56,40.74,37.82,44515.96,396.13,0.0,1009.51,40.36,36.77,42877.03,362.46,0.0,1009.6,41.01,39.45,46391.72,433.8,-0.0829726836457082,2.3481390777489715,0.4153449029615346,-0.5603825481951916,0.1562194411818927,-0.0860995171097178,0.0,2.347303148167959,0.4313444728657239,-0.5509537776017598,0.2647160096708659,0.0170398771507426,-0.0961533882255983,2.3453326965030827,0.3882120236993739,-0.5482043405579003,0.0728851706043091,-0.1624684010408941
2024-07-04 07:30:00,20240704073007,7.0,2024.0,7.0,4.0,7.0,30.0,0.0,1009.51,41.22,36.13,48468.72,478.9,0.0,1009.49,41.15,35.23,46711.56,441.43,0.0,1009.54,41.31,36.98,50193.9,514.59,-0.0829726836457082,2.3288781051887426,0.4667284077532139,-0.6214136197426596,0.2602360856716774,0.0556919288559921,0.0,2.339615921950463,0.5176887580437507,-0.606438403852339,0.3743026022890067,0.1689961519746882,-0.0961533882255983,2.322169914697075,0.4196659046348747,-0.6375846781974227,0.1644359080597376,-0.0446912901063076
2024-07-04 07:40:00,20240704074007,7.0,2024.0,7.0,4.0,7.0,40.0,0.0,1009.51,41.95,34.51,52971.33,566.23,0.0,1009.5,41.34,33.22,50680.86,527.08,0.0,1009.54,42.47,35.41,55178.43,605.23,-0.0829726836457082,2.3288781051887426,0.5448741546238938,-0.6799167770840198,0.378722000234198,0.205295009394659,0.0,2.343459535059211,0.5384551051118842,-0.67885664980277,0.4877407712638711,0.3338062689643165,-0.0961533882255983,2.322169914697075,0.5412875775854756,-0.694397281474366,0.2844558432991811,0.0874453274838757
2024-07-04 07:50:00,20240704075007,7.0,2024.0,7.0,4.0,7.0,50.0,0.0,1009.49,43.01,32.05,58022.89,656.99,0.0,1009.4,42.59,31.01,55694.14,616.33,0.0,1009.56,43.36,33.18,60461.25,696.96,-0.0829726836457082,2.321173716164651,0.6583460610388525,-0.7687549048986775,0.5116535014229411,0.3607739466406157,0.0,2.3050234039716884,0.6750758095074962,-0.7584806913701593,0.6310147247968134,0.5055436062827556,-0.0961533882255983,2.32989084196573,0.6346007576941267,-0.7750928899505336,0.4116581500927277,0.2211709666227496
2024-07-04 08:00:00,20240704080007,7.0,2024.0,7.0,4.0,8.0,0.0,0.0,1009.38,43.86,29.58,62948.3,752.7,0.0,1009.31,43.6,29.19,61221.32,709.55,0.0,1009.45,44.45,30.39,64504.21,798.03,-0.0829726836457082,2.278799576532103,0.749337684107452,-0.8579541633142078,0.641265372858705,0.5247326187848481,0.0,2.270430885992914,0.7854653386591506,-0.82405343148448,0.7889753674276276,0.6849201282415778,-0.0961533882255983,2.28742574198813,0.7488831917597784,-0.8760528664745282,0.5090065053791158,0.3685126252705853
2024-07-04 08:10:00,20240704081007,7.0,2024.0,7.0,4.0,8.0,10.0,0.0,1009.32,45.3,27.92,66217.54,847.96,0.0,1009.28,44.56,26.92,64518.59,798.55,0.0,1009.36,45.88,28.89,67673.91,893.24,-0.0829726836457082,2.255686409459829,0.9034881984824908,-0.917901843059058,0.7272952291696833,0.6879204059383279,0.0,2.25890004666667,0.8903900396349806,-0.9058392117369568,0.8832076681899158,0.8561764085927384,-0.0961533882255983,2.2526815692791406,0.8988133575523299,-0.9303324237454932,0.585328082083131,0.507311470821792
2024-07-04 08:20:00,20240704082007,7.0,2024.0,7.0,4.0,8.0,20.0,0.02,1009.26,45.88,26.96,69840.94,944.99,0.0,1009.21,45.77,26.23,67833.83,901.45,0.17,1009.29,46.13,27.67,71742.03,988.42,0.0998323352901432,2.23257324238751,0.965576600105771,-0.9525703807428268,0.8226447848331402,0.8541403407221003,0.0,2.231994754905435,1.0226388814899332,-0.9306992066154632,0.9779535315190242,1.054179456324586,0.2755819036101457,2.225658323838806,0.9250249249985802,-0.9744797969925444,0.6832822520743407,0.6460665818349611
2024-07-04 08:30:00,20240704083007,7.0,2024.0,7.0,4.0,8.0,30.0,0.0,1009.15,46.51,25.88,73996.57,1040.8,0.0,1009.09,45.86,24.49,72056.48,997.63,0.0,1009.21,47.02,27.22,76083.28,1076.76,-0.0829726836457082,2.190199102754962,1.03301745014485,-0.9915724856370668,0.9319999413164796,1.0182703206420554,0.0,2.1858713976004167,1.032475572206417,-0.9933896284830004,1.0986321610561491,1.2392516927759862,-0.0961533882255983,2.194774614764188,1.018338105107231,-0.990763664173834,0.7878129789148319,0.7748502181756144
2024-07-04 08:40:00,20240704084007,7.0,2024.0,7.0,4.0,8.0,40.0,0.0,1009.04,47.57,23.84,78079.43,1128.58,0.0,1008.98,47.21,23.4,76289.92,1090.22,0.0,1009.08,48.14,24.62,80093.91,1171.62,-0.0829726836457082,2.1478249631224147,1.1464893565598095,-1.0652431282150756,1.0394401595744966,1.1686442861714743,0.0,2.143591653404146,1.180025932953678,-1.0326612145954233,1.219619156764448,1.4174159511772668,-0.0961533882255983,2.14458858751789,1.1357659272664322,-1.084848230110173,0.8843828767526161,0.9131388274497184
2024-07-04 08:50:00,20240704085007,7.0,2024.0,7.0,4.0,8.0,50.0,0.0,1008.95,48.54,22.45,82226.26,1215.09,0.0,1008.91,48.3,21.12,80519.77,1171.62,0.0,1008.99,48.84,23.54,83378.59,1255.18,-0.0829726836457082,2.1131552125140023,1.2503268558263287,-1.115440281736366,1.1485637445808148,1.3168426429492148,0.0,2.116686361642868,1.2991591871866512,-1.114807284628748,1.3405035542749235,1.5740480997231594,-0.0961533882255983,2.1098444148089013,1.2091583161159334,-1.123929511345268,0.9634729977634824,1.0349540940630872
2024-07-04 09:00:00,20240704090007,7.0,2024.0,7.0,4.0,9.0,0.0,0.0,1008.9,48.6,21.69,85486.51,1298.45,0.0,1008.82,48.38,21.02,84032.66,1264.64,0.0,1008.95,49.08,22.24,87394.61,1328.0,-0.0829726836457082,2.093894239953729,1.256749793925289,-1.142886207402683,1.2343570295760635,1.4596448047916892,0.0,2.0820938436641367,1.307902912267971,-1.1184101824372272,1.440898034261347,1.7530397761081593,-0.0961533882255983,2.094402560271592,1.2343214208643332,-1.1709717943134372,1.060172678640177,1.141112396059084
2024-07-04 09:10:00,20240704091007,7.0,2024.0,7.0,4.0,9.0,10.0,0.0,1008.84,50.38,19.37,89530.02,1369.29,0.0,1008.79,49.26,18.25,87937.27,1336.0,0.0,1008.88,51.1,21.17,91310.0,1401.24,-0.0829726836457082,2.0707810728814544,1.4472969575277677,-1.2266685068051244,1.340761754922629,1.5809992331136764,0.0,2.070563004337849,1.4040838881624815,-1.2182104517321,1.55248743515343,1.890352676848146,-0.0961533882255983,2.0673793148312574,1.4461108858300358,-1.2096912118333922,1.154449341482444,1.2478829815876038
2024-07-04 09:20:00,20240704092007,7.0,2024.0,7.0,4.0,9.0,20.0,0.0,1008.74,51.58,18.14,94657.04,1430.62,0.0,1008.7,51.02,17.22,91858.05,1399.87,0.0,1008.8,52.2,18.63,97338.52,1459.24,-0.0829726836457082,2.0322591277609527,1.5757557195069665,-1.2710875707124534,1.4756789815268283,1.6860622919644312,0.0,2.035970486359118,1.5964458399515038,-1.2553202991594354,1.6645389566189954,2.0132531108484675,-0.0961533882255983,2.0364956057565955,1.5614417825935372,-1.3016045954788926,1.2996069751991013,1.3324364217931493
2024-07-04 09:30:00,20240704093007,7.0,2024.0,7.0,4.0,9.0,30.0,0.0,1008.67,51.7,17.64,98743.67,1487.97,0.0,1008.59,51.24,17.19,97388.83,1460.91,0.0,1008.74,52.22,18.03,100283.59,1509.46,-0.0829726836457082,2.0052937661765884,1.588601595704887,-1.2891441007560829,1.583218407110797,1.7843073013414217,0.0,1.993690742162848,1.6204910839251314,-1.2564011685019791,1.8226024832364849,2.130707979979196,-0.0961533882255983,2.0133328239506323,1.5635387079892369,-1.3233164183872788,1.3705198016191704,1.405648038467675
2024-07-04 09:40:00,20240704094007,7.0,2024.0,7.0,4.0,9.0,40.0,0.0,1008.49,52.33,16.57,102191.87,1535.87,0.0,1008.37,51.96,15.54,100628.59,1519.41,0.0,1008.59,52.73,17.17,104409.21,1555.63,-0.0829726836457082,1.93595426495972,1.6560424457439658,-1.3277850750494502,1.6739575851862871,1.866363725912613,0.0,1.9091312537703071,1.6991846096570038,-1.315848982341885,1.915191212311638,2.243275310322375,-0.0961533882255983,1.95542586943568,1.6170103055795872,-1.3544366978892983,1.469858484548665,1.4729554925071584
2024-07-04 09:50:00,20240704095007,7.0,2024.0,7.0,4.0,9.0,50.0,0.0,1008.36,52.64,15.84,108298.55,1578.11,0.0,1008.33,52.38,15.08,105083.04,1563.56,0.0,1008.39,52.81,16.53,111323.59,1588.2,-0.0829726836457082,1.8858757363030807,1.689227625921926,-1.3541476089131494,1.834654506469866,1.938724130377897,0.0,1.893756801335316,1.7450891663339296,-1.3324223122608894,2.042494427435232,2.328229970743765,-0.0961533882255983,1.878216596749047,1.625398007162388,-1.3775959756582437,1.636346285769824,1.520436622636376
2024-07-04 10:00:00,20240704100007,7.0,2024.0,7.0,4.0,10.0,0.0,0.0,1008.29,52.45,15.81,113092.07,1609.32,0.0,1008.22,51.86,15.13,111593.12,1594.32,0.0,1008.4,52.89,16.36,114198.59,1625.82,-0.0829726836457082,1.858910374718716,1.6688883219418862,-1.3552310007157673,1.960795700393776,1.992189287180964,0.0,1.851477057139045,1.6882549533053546,-1.3306208633566496,2.2285452563168704,2.387419219997717,-0.0961533882255983,1.882077060383374,1.6337857087451877,-1.3837476588156197,1.7055719326840564,1.575279733335214
2024-07-04 10:10:00,20240704101007,7.0,2024.0,7.0,4.0,10.0,10.0,0.0,1008.18,52.87,15.59,115821.17,1635.9,0.0,1008.09,52.21,14.67,114595.7,1624.06,0.0,1008.23,53.52,16.22,117614.45,1641.76,-0.0829726836457082,1.8165362350861685,1.7138488886346053,-1.3631758739349642,2.032611804704958,2.037722893968068,0.0,1.8015100867252791,1.726508750536126,-1.3471941932756537,2.314355645403245,2.444645756825172,-0.0961533882255983,1.816449178599767,1.6998388587097388,-1.3888137508275764,1.7878206694730827,1.5985173512123934
