DateTime,SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_WindSpeed(m/s),Avg_Diff_Pressure(hpa),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_WindSpeed(m/s),Min_Diff_Pressure(hpa),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW)
2024-06-29 07:30:00,20240629073004,4,2024,6,29,7,30,0.0,1005.13,39.14,58.08,44642.82,481.39,0.0,0.0,0.09,-0.55,432.51,8.29,0.0,1005.09,38.75,55.29,42596.72,442.24,0.0,-0.03,-0.07,-3.32,341.41,5.4,0.0,1005.15,39.7,59.46,46567.81,516.93,0.0,0.05,0.31,1.97,548.04,12.81
2024-06-29 07:40:00,20240629074004,4,2024,6,29,7,40,0.0,1005.08,39.84,54.13,48883.62,557.2,0.0,-0.0,0.05,-0.26,480.12,8.28,0.0,1005.06,39.67,52.72,46905.63,524.94,0.0,-0.06,-0.09,-1.24,253.36,0.88,0.0,1005.12,40.17,55.62,51369.06,599.74,0.0,0.05,0.23,0.63,763.67,13.88
2024-06-29 07:50:00,20240629075004,4,2024,6,29,7,50,0.0,1005.06,40.35,51.35,54108.93,647.97,0.0,-0.01,0.05,-0.1,492.16,9.13,0.0,1005.0,40.05,50.2,51983.59,610.34,0.0,-0.06,-0.31,-1.6,359.37,5.54,0.0,1005.12,40.67,53.21,56290.7,691.0,0.0,0.03,0.34,2.98,614.53,12.09
2024-06-29 08:00:00,20240629080004,4,2024,6,29,8,0,0.0,1004.97,41.31,48.53,58200.96,740.86,0.0,-0.01,0.15,-0.6,363.15,9.3,0.0,1004.91,40.76,45.7,56623.12,702.58,0.0,-0.06,-0.08,-2.89,195.86,6.07,0.0,1005.01,42.19,49.9,59922.18,783.96,0.0,0.05,0.35,1.1,485.16,13.7
2024-06-29 08:10:00,20240629081004,4,2024,6,29,8,10,0.0,1004.91,43.15,43.14,62485.06,835.16,0.0,-0.01,0.16,-0.45,474.02,9.51,0.0,1004.88,42.5,41.13,60306.71,793.82,0.0,-0.03,-0.04,-2.17,384.53,5.04,0.0,1004.96,43.77,46.16,64662.34,879.05,0.0,0.04,0.31,1.86,566.02,12.32
2024-06-29 08:20:00,20240629082004,4,2024,6,29,8,20,0.0,1004.87,44.65,39.51,66817.16,923.61,0.0,0.0,0.16,-0.3,391.0,8.27,0.0,1004.84,43.72,36.2,64978.59,885.22,0.0,-0.03,-0.15,-3.37,188.67,1.16,0.0,1004.89,45.5,42.44,68572.34,961.7,0.0,0.03,0.39,2.06,652.27,12.08
2024-06-29 08:30:00,20240629083004,4,2024,6,29,8,30,0.0,1004.86,45.73,36.3,71355.16,1001.08,0.0,-0.01,0.11,-0.3,507.98,7.2,0.0,1004.81,45.27,35.25,69111.41,968.28,0.0,-0.03,-0.14,-2.06,300.08,1.46,0.0,1004.9,46.44,38.21,73652.11,1033.67,0.0,0.03,0.28,1.69,645.08,11.63
2024-06-29 08:40:00,20240629084004,4,2024,6,29,8,40,0.0,1004.78,47.06,33.7,76147.97,1069.25,0.0,-0.0,0.08,0.03,445.09,6.95,0.0,1004.73,46.56,32.0,73957.58,1033.67,0.0,-0.05,-0.35,-1.43,226.41,0.0,0.0,1004.85,47.41,35.55,78102.97,1103.22,0.0,0.02,0.26,3.55,681.01,12.44
2024-06-29 08:50:00,20240629085004,4,2024,6,29,8,50,0.0,1004.72,47.22,32.86,80092.83,1136.08,0.0,-0.0,0.04,-0.34,386.15,5.93,0.0,1004.68,46.98,31.65,78318.59,1106.0,0.0,-0.02,-0.18,-3.1,143.75,-0.64,0.0,1004.74,47.58,34.85,81964.45,1162.51,0.0,0.04,0.42,2.4,716.96,12.56
2024-06-29 09:00:00,20240629090004,4,2024,6,29,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 09:10:00,20240629091004,4,2024,6,29,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 09:20:00,20240629092004,4,2024,6,29,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 09:30:00,20240629093004,4,2024,6,29,9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 09:40:00,20240629094004,4,2024,6,29,9,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 09:50:00,20240629095004,4,2024,6,29,9,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 10:00:00,20240629100004,4,2024,6,29,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 10:10:00,20240629101004,4,2024,6,29,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 10:20:00,20240629102004,4,2024,6,29,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 10:30:00,20240629103004,4,2024,6,29,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 10:40:00,20240629104004,4,2024,6,29,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 10:50:00,20240629105004,4,2024,6,29,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 11:00:00,20240629110004,4,2024,6,29,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 11:10:00,20240629111004,4,2024,6,29,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 11:20:00,20240629112004,4,2024,6,29,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 11:30:00,20240629113004,4,2024,6,29,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 11:40:00,20240629114004,4,2024,6,29,11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 11:50:00,20240629115004,4,2024,6,29,11,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 12:00:00,20240629120004,4,2024,6,29,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 12:10:00,20240629121004,4,2024,6,29,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 12:20:00,20240629122004,4,2024,6,29,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 12:30:00,20240629123004,4,2024,6,29,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 12:40:00,20240629124004,4,2024,6,29,12,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 12:50:00,20240629125004,4,2024,6,29,12,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 13:00:00,20240629130004,4,2024,6,29,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 13:10:00,20240629131004,4,2024,6,29,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 13:20:00,20240629132004,4,2024,6,29,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 13:30:00,20240629133004,4,2024,6,29,13,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 13:40:00,20240629134004,4,2024,6,29,13,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 13:50:00,20240629135004,4,2024,6,29,13,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 14:00:00,20240629140004,4,2024,6,29,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 14:10:00,20240629141004,4,2024,6,29,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 14:20:00,20240629142004,4,2024,6,29,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 14:30:00,20240629143004,4,2024,6,29,14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 14:40:00,20240629144004,4,2024,6,29,14,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 14:50:00,20240629145004,4,2024,6,29,14,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 15:00:00,20240629150004,4,2024,6,29,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 15:10:00,20240629151004,4,2024,6,29,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 15:20:00,20240629152004,4,2024,6,29,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 15:30:00,20240629153004,4,2024,6,29,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 15:40:00,20240629154004,4,2024,6,29,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 15:50:00,20240629155004,4,2024,6,29,15,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 16:00:00,20240629160004,4,2024,6,29,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 16:10:00,20240629161004,4,2024,6,29,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 16:20:00,20240629162004,4,2024,6,29,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 16:30:00,20240629163004,4,2024,6,29,16,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 16:40:00,20240629164004,4,2024,6,29,16,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 16:50:00,20240629165004,4,2024,6,29,16,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-29 17:00:00,20240629170004,4,2024,6,29,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30 06:30:00,20240630063004,4,2024,6,30,6,30,0.0,1002.62,34.36,97.48,14533.58,95.92,0.0,0.0,0.36,-1.38,1039.92,2.86,0.0,1002.58,32.57,86.24,10310.0,81.29,0.0,-0.03,0.15,-9.45,149.17,0.3,0.0,1002.66,35.65,100.0,19959.17,105.76,0.0,0.07,0.55,6.19,2859.17,7.56
2024-06-30 06:40:00,20240630064004,4,2024,6,30,6,40,0.0,1002.72,36.63,84.45,22487.5,132.79,0.0,0.02,0.18,-0.96,456.75,5.05,0.0,1002.62,35.79,76.6,20346.67,110.32,0.0,-0.07,0.08,-13.13,270.84,2.78,0.0,1002.85,37.41,96.86,24526.67,156.27,0.0,0.1,0.32,5.6,686.66,8.2
2024-06-30 06:50:00,20240630065004,4,2024,6,30,6,50,0.0,1002.87,37.64,73.18,26506.5,179.81,0.0,0.01,0.02,-0.29,249.75,2.94,0.0,1002.83,37.58,71.58,25000.0,163.14,0.0,-0.03,-0.09,-2.73,-439.16,-7.83,0.0,1002.9,37.73,76.77,27857.5,197.41,0.0,0.04,0.18,1.29,848.33,11.7
2024-06-30 07:00:00,20240630070004,4,2024,6,30,7,0,0.0,1002.93,37.44,73.13,29963.83,236.58,0.0,0.01,0.01,-0.15,708.5,12.55,0.0,1002.89,37.32,72.16,25227.5,158.06,0.0,-0.01,-0.28,-2.4,-1796.67,-27.58,0.0,1002.97,37.76,74.8,34109.16,311.14,0.0,0.03,0.18,2.29,2592.5,39.46
2024-06-30 07:10:00,20240630071004,4,2024,6,30,7,10,0.0,1003.0,39.27,67.93,37255.5,368.74,0.0,0.01,0.31,-1.11,423.5,7.79,0.0,1002.93,37.83,61.12,34875.83,325.29,0.0,-0.04,0.07,-4.49,-286.67,-2.41,0.0,1003.08,40.86,71.9,38630.83,391.42,0.0,0.06,0.52,1.23,945.83,16.86
2024-06-30 07:20:00,20240630072004,4,2024,6,30,7,20,0.0,1003.07,41.19,56.48,41601.66,456.8,0.0,0.01,0.07,-0.69,476.47,10.26,0.0,1003.02,40.73,52.72,38685.83,394.86,0.0,-0.02,-0.13,-3.04,-238.99,-5.2,0.0,1003.09,41.56,59.61,43108.83,491.63,0.0,0.03,0.24,2.3,1050.0,21.85
2024-06-30 07:30:00,20240630073004,4,2024,6,30,7,30,0.0,1003.17,41.94,52.68,44312.28,512.92,0.0,0.01,0.08,-0.31,576.62,12.41,0.0,1003.1,41.49,51.06,34346.66,284.65,0.0,-0.01,-0.32,-3.46,-6776.02,-161.08,0.0,1003.24,42.41,54.9,48875.0,615.77,0.0,0.04,0.37,2.23,13830.84,314.91
2024-06-30 07:40:00,20240630074004,4,2024,6,30,7,40,0.0,1003.3,42.98,48.08,50841.86,637.97,0.0,0.01,0.02,-0.24,-336.02,-13.26,0.0,1003.24,42.58,46.04,45514.84,483.21,0.0,-0.04,-0.53,-1.66,-8172.19,-206.09,0.0,1003.34,43.39,50.88,55341.95,756.13,0.0,0.05,0.27,1.7,2991.8,78.77
2024-06-30 07:50:00,20240630075004,4,2024,6,30,7,50,0.0,1003.38,41.02,52.56,37178.62,316.11,0.0,0.01,-0.19,0.49,897.18,18.42,0.0,1003.34,40.02,47.84,28950.0,168.39,0.0,-0.04,-0.57,-1.49,-8075.15,-171.2,0.0,1003.45,42.54,56.25,54486.64,667.45,0.0,0.05,0.39,2.55,12526.66,249.56
2024-06-30 08:00:00,20240630080004,4,2024,6,30,8,0,0.0,1003.49,42.82,46.93,58048.4,754.79,0.0,0.02,0.3,-1.01,543.19,13.61,0.0,1003.38,41.32,43.32,55843.28,700.06,0.0,-0.02,0.02,-4.84,-319.85,-9.4,0.0,1003.56,43.75,52.69,59918.59,803.52,0.0,0.06,0.59,0.5,1356.64,32.61
2024-06-30 08:10:00,20240630081004,4,2024,6,30,8,10,0.0,1003.5,44.16,42.1,58919.18,790.14,0.0,-0.01,0.1,-0.34,441.31,9.08,0.0,1003.44,43.72,40.08,37389.37,281.6,0.0,-0.07,-0.15,-1.73,-24011.64,-552.53,0.0,1003.55,44.87,43.21,64331.71,894.33,0.0,0.02,0.43,0.84,17223.13,560.75
2024-06-30 08:20:00,20240630082004,4,2024,6,30,8,20,0.0,1003.44,45.34,38.65,66779.42,945.21,0.0,-0.0,0.11,-0.27,386.69,7.04,0.0,1003.42,44.8,36.86,63717.18,882.96,0.0,-0.04,-0.19,-3.03,-1239.85,-31.5,0.0,1003.46,45.89,40.11,68198.59,979.23,0.0,0.03,0.34,0.88,1996.34,44.23
2024-06-30 08:30:00,20240630083004,4,2024,6,30,8,30,0.0,1003.31,44.33,40.16,39236.72,394.84,0.0,-0.01,-0.46,1.05,-4464.86,-87.32,0.0,1003.23,41.29,35.7,16595.94,43.47,0.0,-0.09,-1.23,-1.25,-33344.6,-501.54,0.0,1003.39,46.27,47.96,69064.69,974.16,0.0,0.06,0.19,2.88,20045.72,192.17
2024-06-30 08:40:00,20240630084004,4,2024,6,30,8,40,0.0,1003.22,43.49,43.55,68028.26,977.26,0.0,-0.0,0.48,-1.15,5329.88,99.03,0.0,1003.18,40.56,36.47,19354.17,61.14,0.0,-0.07,-0.58,-3.45,-4195.83,-45.61,0.0,1003.26,46.04,49.86,76848.75,1108.61,0.0,0.05,1.1,1.23,35258.33,1012.14
2024-06-30 08:50:00,20240630085004,4,2024,6,30,8,50,0.0,1003.22,47.4,34.27,81128.73,1173.0,0.0,0.0,0.24,-0.61,716.06,16.21,0.0,1003.17,46.28,30.41,77310.55,1089.96,0.0,-0.05,0.04,-3.22,-16.18,0.4,0.0,1003.29,48.46,36.34,84009.3,1243.87,0.0,0.04,0.43,1.87,1514.77,28.63
2024-06-30 09:00:00,20240630090004,4,2024,6,30,9,0,0.0,1003.23,48.64,31.0,82767.84,1198.08,0.0,-0.0,0.04,0.0,-240.78,-9.27,0.0,1003.21,48.38,30.11,80845.0,1136.98,0.0,-0.03,-0.11,-2.01,-1928.05,-52.74,0.0,1003.24,48.91,32.63,83640.94,1230.86,0.0,0.03,0.31,2.51,1230.86,15.34
2024-06-30 09:10:00,20240630091004,4,2024,6,30,9,10,0.0,1003.18,48.64,30.57,85046.09,1197.23,0.0,-0.01,0.02,-0.12,734.92,11.74,0.0,1003.15,47.97,29.16,79921.41,1103.85,0.0,-0.05,-0.42,-1.31,-1989.14,-50.83,0.0,1003.21,49.17,32.12,88950.7,1268.54,0.0,0.06,0.39,2.07,4641.33,105.9
2024-06-30 09:20:00,20240630092004,4,2024,6,30,9,20,0.0,1003.16,50.05,28.52,91722.38,1299.66,0.0,-0.0,0.14,-0.13,608.6,7.34,0.0,1003.13,49.13,27.17,89703.59,1276.77,0.0,-0.06,-0.26,-1.1,-864.3,-13.98,0.0,1003.2,50.56,30.39,95036.72,1341.97,0.0,0.04,0.34,0.89,1946.02,29.79
2024-06-30 09:30:00,20240630093004,4,2024,6,30,9,30,0.0,1003.05,49.84,28.0,96722.72,1359.7,0.0,-0.01,-0.07,-0.0,605.19,7.11,0.0,1002.97,49.28,26.42,93435.7,1314.17,0.0,-0.06,-0.94,-0.77,-1295.55,-15.53,0.0,1003.15,50.76,28.86,101088.59,1413.1,0.0,0.03,0.28,1.27,3257.72,44.14
2024-06-30 09:40:00,20240630094004,4,2024,6,30,9,40,0.0,1002.95,49.24,28.48,91999.28,1228.76,0.0,-0.01,-0.23,0.39,-2011.24,-39.93,0.0,1002.86,47.6,26.82,66531.09,702.37,0.0,-0.07,-0.75,-1.36,-19064.84,-415.76,0.0,1003.01,49.85,31.81,102606.95,1437.5,0.0,0.07,0.19,2.31,14445.08,311.47
2024-06-30 09:50:00,20240630095004,4,2024,6,30,9,50,0.0,1002.86,48.65,29.81,91148.1,1202.62,0.0,-0.0,0.16,-0.36,2274.66,41.68,0.0,1002.82,48.0,28.22,81538.59,997.88,0.0,-0.06,-0.05,-1.11,-8740.0,-187.25,0.0,1002.93,49.25,31.04,103722.8,1430.64,0.0,0.04,0.4,0.51,22184.21,432.76
2024-06-30 10:00:00,20240630100004,4,2024,6,30,10,0,0.0,1002.86,50.1,27.14,111585.57,1513.06,0.0,-0.0,0.18,-0.26,1001.58,8.94,0.0,1002.82,49.44,25.66,107266.24,1476.15,0.0,-0.03,-0.09,-1.79,-2202.97,-16.99,0.0,1002.9,51.03,28.79,114850.85,1536.01,0.0,0.04,0.64,0.93,6224.38,70.16
2024-06-30 10:10:00,20240630101004,4,2024,6,30,10,10,0.0,1002.82,50.83,25.66,104968.94,1402.62,0.0,-0.01,-0.06,0.06,-494.5,-4.84,0.0,1002.75,50.25,24.52,93381.8,1217.11,0.0,-0.07,-0.47,-2.35,-10132.58,-165.33,0.0,1002.88,51.11,27.34,114040.46,1517.09,0.0,0.04,0.21,1.2,8657.35,131.88
2024-06-30 10:20:00,20240630102004,4,2024,6,30,10,20,0.0,1002.71,48.44,27.97,65632.32,912.36,0.0,-0.01,-0.37,0.43,-5418.11,-16.04,0.0,1002.66,46.77,26.33,24798.67,115.06,0.0,-0.1,-0.77,-0.84,-83994.92,-1356.62,0.0,1002.76,50.01,30.53,104538.59,1415.96,0.0,0.06,-0.08,1.52,27434.61,1210.2
2024-06-30 10:30:00,20240630103004,4,2024,6,30,10,30,0.0,1002.65,47.61,29.03,115441.13,1565.29,0.0,-0.0,0.12,-0.18,6314.57,24.91,0.0,1002.59,46.75,27.89,111630.85,1518.87,0.0,-0.09,-0.08,-1.5,-1214.69,-39.27,0.0,1002.69,48.12,30.21,117758.2,1599.44,0.0,0.05,0.28,1.05,57018.35,231.49
2024-06-30 10:40:00,20240630104004,4,2024,6,30,10,40,0.0,1002.52,48.39,27.64,117758.2,1565.63,0.0,-0.02,0.04,-0.13,0.0,0.08,0.0,1002.4,48.05,26.58,117758.2,1540.88,0.0,-0.1,-0.27,-1.65,0.0,-24.26,0.0,1002.61,48.63,29.09,117758.2,1589.16,0.0,0.05,0.3,0.79,0.0,15.07
2024-06-30 10:50:00,20240630105004,4,2024,6,30,10,50,0.0,1002.42,48.14,29.05,117758.2,1542.05,0.0,-0.01,0.03,0.09,0.0,-1.73,0.0,1002.38,47.71,27.89,117758.2,1522.97,0.0,-0.04,-0.19,-0.57,0.0,-19.85,0.0,1002.46,48.64,29.92,117758.2,1551.45,0.0,0.06,0.48,1.03,0.0,10.81
2024-06-30 11:00:00,20240630110004,4,2024,6,30,11,0,0.0,1002.38,49.18,27.39,117758.2,1535.25,0.0,-0.0,0.1,-0.12,0.0,0.53,0.0,1002.33,48.56,26.37,117758.2,1511.82,0.0,-0.03,-0.08,-1.39,0.0,-30.17,0.0,1002.44,49.63,28.85,117758.2,1551.0,0.0,0.04,0.34,0.67,0.0,36.93
2024-06-30 11:10:00,20240630111004,4,2024,6,30,11,10,0.0,1002.25,50.2,25.56,117758.2,1525.61,0.0,-0.01,0.09,-0.19,0.0,-2.47,0.0,1002.19,49.63,25.05,117758.2,1500.8,0.0,-0.09,-0.73,-1.07,0.0,-26.33,0.0,1002.33,50.52,26.21,117758.2,1543.57,0.0,0.04,0.46,0.75,0.0,12.94
2024-06-30 11:20:00,20240630112004,4,2024,6,30,11,20,0.0,1002.19,50.14,25.6,117758.2,1508.88,0.0,-0.01,-0.05,0.09,0.0,-12.25,0.0,1002.14,49.86,24.87,117758.2,1401.93,0.0,-0.05,-0.49,-1.01,0.0,-51.23,0.0,1002.23,50.5,26.04,117758.2,1560.1,0.0,0.06,0.43,1.17,0.0,19.97
2024-06-30 11:30:00,20240630113004,4,2024,6,30,11,30,0.0,1002.13,48.86,27.14,88447.04,1042.76,0.0,0.01,-0.24,0.34,-2257.77,-26.43,0.0,1002.09,47.61,25.79,36075.86,185.38,0.0,-0.05,-0.7,-0.27,-53563.05,-801.92,0.0,1002.19,49.8,29.4,110004.68,1293.85,0.0,0.05,-0.02,1.44,40567.97,889.77
2024-06-30 11:40:00,20240630114004,4,2024,6,30,11,40,0.0,1002.06,47.52,29.1,112239.81,1441.86,0.0,-0.03,0.01,-0.08,2257.77,41.16,0.0,1001.9,47.13,28.46,103719.21,1304.86,0.0,-0.06,-0.48,-0.63,-508.51,-14.93,0.0,1002.16,47.74,29.89,117758.2,1549.2,0.0,0.02,0.39,0.95,8538.74,167.24
2024-06-30 11:50:00,20240630115004,4,2024,6,30,11,50,0.0,1001.95,48.87,27.12,113475.53,1502.29,0.0,-0.0,0.19,-0.29,-566.38,-5.06,0.0,1001.85,47.84,25.72,91759.22,1141.55,0.0,-0.1,-0.19,-0.8,-25998.98,-430.17,0.0,1001.99,49.57,28.86,117758.2,1608.98,0.0,0.06,0.39,0.25,23501.32,395.21
2024-06-30 12:00:00,20240630120004,4,2024,6,30,12,0,0.0,1001.8,49.99,25.25,106312.46,1465.29,0.0,-0.01,0.07,-0.08,-820.99,-4.18,0.0,1001.76,49.61,24.9,103733.59,1437.21,0.0,-0.06,-0.47,-0.54,-3762.66,-51.59,0.0,1001.84,50.26,25.84,109221.24,1510.34,0.0,0.05,0.34,0.84,2220.94,34.92
2024-06-30 12:10:00,20240630121004,4,2024,6,30,12,10,0.0,1001.71,50.06,24.73,89086.01,1246.99,0.0,-0.01,-0.02,-0.02,-843.27,-1.2,0.0,1001.65,49.06,23.29,24563.28,110.6,0.0,-0.07,-0.96,-1.2,-77905.31,-1366.58,0.0,1001.78,51.15,26.03,105573.59,1495.55,0.0,0.03,0.51,1.33,40839.3,753.31
2024-06-30 12:20:00,20240630122004,4,2024,6,30,12,20,0.0,1001.62,50.08,24.61,75000.49,1165.09,0.0,-0.01,0.05,-0.05,-1368.32,-18.5,0.0,1001.58,49.54,24.07,24225.47,116.8,0.0,-0.07,-0.44,-0.67,-57764.14,-1033.47,0.0,1001.71,50.52,25.18,94804.92,1414.82,0.0,0.05,0.32,0.87,30422.81,1291.92
2024-06-30 12:30:00,20240630123004,4,2024,6,30,12,30,0.0,1001.48,50.08,24.42,82720.76,1344.18,0.0,-0.02,0.01,-0.03,424.6,16.33,0.0,1001.42,49.46,23.14,79213.44,1277.45,0.0,-0.07,-0.8,-1.45,-4116.64,-44.81,0.0,1001.62,51.02,25.62,86014.61,1423.08,0.0,0.03,0.5,0.97,4449.06,99.67
2024-06-30 12:40:00,20240630124004,4,2024,6,30,12,40,0.0,1001.36,50.84,23.65,82424.63,1417.14,0.0,-0.01,0.02,0.02,-812.55,-4.18,0.0,1001.32,50.51,23.22,77889.14,1381.31,0.0,-0.11,-0.24,-0.61,-2432.97,-31.58,0.0,1001.49,51.19,24.37,86109.84,1438.66,0.0,0.11,0.26,0.78,796.02,18.98
2024-06-30 12:50:00,20240630125004,4,2024,6,30,12,50,0.0,1001.27,50.08,25.77,65229.26,1238.43,0.0,-0.01,-0.04,0.16,-954.68,-5.3,0.0,1001.19,49.7,25.2,32834.3,267.38,0.0,-0.1,-0.36,-0.51,-45054.84,-1113.93,0.0,1001.32,50.41,26.25,73037.58,1400.93,0.0,0.08,0.45,1.13,21778.2,1133.55
2024-06-30 13:00:00,20240630130004,4,2024,6,30,13,0,0.0,1001.21,49.52,26.59,60599.97,1207.19,0.0,-0.01,-0.07,0.12,-885.14,-8.18,0.0,1001.16,49.24,25.55,58910.54,1096.58,0.0,-0.04,-0.6,-1.04,-5379.84,-123.82,0.0,1001.28,49.98,27.1,62962.5,1275.41,0.0,0.11,0.24,1.55,941.57,46.91
2024-06-30 13:10:00,20240630131004,4,2024,6,30,13,10,0.0,1001.15,50.1,25.84,53089.93,1122.31,0.0,-0.01,0.02,-0.03,-834.65,-9.43,0.0,1001.07,49.62,24.95,48531.8,980.78,0.0,-0.08,-0.23,-1.28,-2562.35,-79.56,0.0,1001.19,50.6,26.77,58556.56,1238.83,0.0,0.03,0.32,0.56,2612.65,118.32
2024-06-30 13:20:00,20240630132004,4,2024,6,30,13,20,0.0,1001.03,49.96,26.52,49202.75,1185.12,0.0,-0.01,0.03,-0.02,-257.31,6.4,0.0,1000.98,49.77,26.26,48237.11,1138.27,0.0,-0.05,-0.25,-0.73,-1534.53,-43.9,0.0,1001.09,50.14,27.0,51771.56,1245.89,0.0,0.02,0.3,0.62,1058.35,60.1
2024-06-30 13:30:00,20240630133004,4,2024,6,30,13,30,0.0,1001.01,50.48,25.72,48239.08,1262.33,0.0,0.01,0.06,-0.09,-234.85,2.3,0.0,1000.95,50.11,25.03,46222.81,1233.8,0.0,-0.08,-0.23,-1.13,-1079.93,-28.02,0.0,1001.07,50.9,26.23,49566.79,1292.08,0.0,0.08,0.21,0.59,569.61,36.77
