SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Std_Avg_WindSpeed(m/s),Std_Avg_Pressure(hpa),Std_Avg_Temperature(°C),Std_Avg_Humidity(%),Std_Avg_Sunlight(Lux),Std_Avg_Power(mW),Std_Min_WindSpeed(m/s),Std_Min_Pressure(hpa),Std_Min_Temperature(°C),Std_Min_Humidity(%),Std_Min_Sunlight(Lux),Std_Min_Power(mW),Std_Max_WindSpeed(m/s),Std_Max_Pressure(hpa),Std_Max_Temperature(°C),Std_Max_Humidity(%),Std_Max_Sunlight(Lux),Std_Max_Power(mW)
20240618170004,4,2024,6,18,17,00,0.0,1001.18,31.76,86.71,6199.25,8.73,0.0,1001.12,31.65,86.12,5739.17,7.44,0.0,1001.24,31.89,87.13,6368.33,9.43,-0.6167555649031445,-1.2408213802575896,-0.4551353457863744,0.954253019780845,-0.7508971948268163,-0.7310003811919928,-0.4788324524015088,-1.2371592865348995,-0.4246133696052685,0.9750330323298086,-0.6987218551939183,-0.6380746395117791,-0.6766670867880662,-1.2441689432075653,-0.4825319726369423,0.9267152258954957,-0.7916392457521558,-0.7682905443279002
20240618171004,4,2024,6,18,17,10,0.0,1001.25,31.71,86.9,5762.25,7.09,0.0,1001.22,31.67,86.66,5071.67,5.46,0.0,1001.3,31.77,87.12,5975.83,7.64,-0.6167555649031445,-1.2169572441379817,-0.4605269859408759,0.9609249797921061,-0.7636301252373201,-0.7343055676721298,-0.4788324524015088,-1.2031362108855888,-0.42240219971661136,0.9938332742341924,-0.7201391384143395,-0.6425823530145648,-0.6766670867880662,-1.2236769554389177,-0.49515719236859757,0.9263613207256197,-0.8019970575221131,-0.7713223031154544
20240618172004,4,2024,6,18,17,20,0.0,1001.33,31.59,87.61,3756.58,3.28,0.0,1001.24,31.51,87.04,2913.33,2.09,0.0,1001.41,31.66,88.19,4754.17,4.98,-0.6167555649031445,-1.1896839457155783,-0.47346692231167936,0.9858570408868171,-0.8220696138790485,-0.7419840801656188,-0.4788324524015088,-1.1963315957557343,-0.44009155882586576,1.0070630740928335,-0.7893912418839484,-0.6502545724612251,-0.6766670867880662,-1.1861083111963584,-0.5067303104559481,0.9642291739023848,-0.8342358456160905,-0.7758275982969591
20240618173004,4,2024,6,18,17,30,0.0,1001.53,31.43,88.67,2387.58,1.44,0.0,1001.41,31.39,87.86,2255.83,1.29,0.0,1001.59,31.49,89.69,2750.83,1.84,-0.6167555649031445,-1.1215006996596277,-0.4907201708060839,1.023079554633851,-0.8619583592611533,-0.7456923381677235,-0.4788324524015088,-1.138492367151933,-0.45335857815780667,1.0356115895772682,-0.8104876669287828,-0.6520758708461889,-0.6766670867880662,-1.1246323478903382,-0.5246160384091263,1.0173149493838314,-0.8871026446765397,-0.7811458790751267
20240618174004,4,2024,6,18,17,40,0.0,1001.74,31.42,89.66,3051.92,2.71,0.0,1001.62,31.35,89.1,2410.0,1.56,0.0,1001.89,31.54,90.44,3975.83,4.94,-0.6167555649031445,-1.049908291300843,-0.49179849883698395,1.05784397785042,-0.8426013913231345,-0.7431328340032273,-0.4788324524015088,-1.067043908288384,-0.45778091793512016,1.0787825154317796,-0.8055409964357606,-0.6514611826412636,-0.6766670867880662,-1.022172409047023,-0.5193555301876033,1.0438578371245548,-0.8547757162225327,-0.7758953470966811
20240618175004,4,2024,6,18,17,50,0.0,1001.91,31.73,88.48,4065.08,4.76,0.0,1001.87,31.6,87.76,3808.33,4.07,0.0,1001.96,31.82,89.29,4577.5,6.34,-0.6167555649031445,-0.9919525321532793,-0.4583703298790754,1.0164075946225903,-0.8130808060263244,-0.7390013509030561,-0.4788324524015088,-0.9819862191651264,-0.4301412943269102,1.0321300632986787,-0.7606744351689266,-0.6457468589584395,-0.6766670867880662,-0.9982650899835621,-0.4898966841470745,1.0031587425887794,-0.838898048432392,-0.7735241391064154
20240618180004,4,2024,6,18,18,00,0.0,1001.96,31.74,88.82,3552.67,3.95,0.0,1001.92,31.55,87.86,3470.0,3.66,0.0,1002.01,31.85,89.91,3747.5,4.32,-0.6167555649031445,-0.9749067206392625,-0.4572920018481753,1.028346891484846,-0.8280109682040045,-0.7406337905670262,-0.4788324524015088,-0.9649746813404902,-0.43566921904855227,1.0356115895772682,-0.7715300298235561,-0.6466802743807334,-0.6766670867880662,-0.9811884335096891,-0.4867403792141606,1.0251008631211103,-0.8608011917930661,-0.7769454534923702
20240618181004,4,2024,6,18,18,10,0.0,1001.97,31.36,90.36,2965.75,2.88,0.0,1001.95,31.21,89.86,2394.17,1.85,0.0,1002.01,31.53,90.6,3473.33,4.01,-0.6167555649031445,-0.971497558336467,-0.49826846702238586,1.082424883155065,-0.8451121387223866,-0.7427902232095546,-0.4788324524015088,-0.95476775864567,-0.47325910715571784,1.105242115149061,-0.8060489149277147,-0.6508009619767142,-0.6766670867880662,-0.9811884335096891,-0.5204076318319076,1.0495203198425758,-0.8680363542210131,-0.7774705066902148
20240618182004,4,2024,6,18,18,20,0.0,1002.24,30.95,91.47,1502.83,0.82,0.0,1002.02,30.78,90.45,1004.17,0.4,0.0,1002.35,31.18,93.26,2241.67,1.6,-0.6167555649031445,-0.8794501761609086,-0.5424799162892974,1.1214031758524303,-0.8877374443428312,-0.7469418598858241,-0.4788324524015088,-0.9309516056911794,-0.5207992597618389,1.1257831201927402,-0.8506482013342848,-0.6541020652994614,-0.6766670867880662,-0.8650671694872367,-0.5572311893825687,1.1436590950296748,-0.9005390356084926,-0.7815523718734578
20240618183004,4,2024,6,18,18,30,0.0,1002.29,30.54,93.72,586.17,0.16,0.0,1002.24,30.32,92.74,318.33,0.04,0.0,1002.31,30.73,94.55,941.67,0.34,-0.6167555649031445,-0.8624043646469307,-0.5866913655562089,1.2004132286173603,-0.9144462955787408,-0.7482719959083182,-0.4788324524015088,-0.8561008392627033,-0.5716561672009454,1.2055100719724425,-0.8726539384487322,-0.6549216495726949,-0.6766670867880662,-0.8787284946663739,-0.6045757633762754,1.1893128619437188,-0.9348451637637654,-0.7836864590646971
20240618184004,4,2024,6,18,18,40,0.0,1002.3,30.11,96.21,164.67,0.01,0.0,1002.27,29.94,95.32,75.83,0.0,0.0,1002.31,30.27,97.32,284.17,0.03,-0.6167555649031445,-0.8589952023441351,-0.633059470884921,1.2878510203438827,-0.9267276003110688,-0.7485742995497942,-0.4788324524015088,-0.8458939165679217,-0.6136683950854245,1.2953334499600553,-0.8804347492067128,-0.6550127144919432,-0.6766670867880662,-0.8787284946663739,-0.6529724390142868,1.2873445939994568,-0.9521961478115283,-0.7842115122625416
20240618185004,4,2024,6,18,18,50,0.0,1002.32,29.82,97.88,39.17,0.0,0.0,1002.29,29.73,96.62,20.0,0.0,0.0,1002.35,29.91,98.82,64.17,0.0,-0.6167555649031445,-0.8521768777385051,-0.6643309837810291,1.346494037284964,-0.9303843114472662,-0.7485944531258926,-0.4788324524015088,-0.8390893014380673,-0.636885678916321,1.3405932915817211,-0.8822261004010142,-0.6550127144919432,-0.6766670867880662,-0.8650671694872367,-0.6908480982092522,1.3404303694809034,-0.9580018002685744,-0.784262323862333
20240619045004,4,2024,6,19,4,50,0.0,1002.51,26.7,100.0,43.19,0.0,0.0,1002.49,26.67,100.0,23.33,0.0,0.0,1002.53,26.74,100.0,70.0,0.0,-0.6167555649031445,-0.7874027939853503,-1.0007693294219169,1.4209390647790316,-0.9302671801423458,-0.7485944531258926,-0.4788324524015088,-0.7710431501394456,-0.9751946718808109,1.4582688797980508,-0.8821192546285438,-0.6550127144919432,-0.6766670867880662,-0.8035912061812553,-1.024364319453809,1.3821911795263084,-0.9578479504784626,-0.784262323862333
20240619050004,4,2024,6,19,5,00,0.0,1002.6,26.78,100.0,199.67,0.01,0.0,1002.55,26.75,100.0,83.33,0.0,0.0,1002.63,26.79,100.0,369.17,0.04,-0.6167555649031445,-0.7567203332601513,-0.9921427051747144,1.4209390647790316,-0.9257078003926075,-0.7485742995497942,-0.4788324524015088,-0.7506293047498823,-0.9663499923261839,1.4582688797980508,-0.8801941055750228,-0.6550127144919432,-0.6766670867880662,-0.7694378932334707,-1.0191038112322859,1.3821911795263084,-0.9499530548167604,-0.7841945750626111
20240619051004,4,2024,6,19,5,10,0.0,1002.65,26.79,100.0,780.17,0.22,0.0,1002.62,26.74,100.0,424.17,0.06,0.0,1002.7,26.89,100.0,1214.17,0.53,-0.6167555649031445,-0.7396745217461733,-0.9910643771438142,1.4209390647790316,-0.9087936903164118,-0.7481510744517278,-0.4788324524015088,-0.7268131517953531,-0.9674555772705125,1.4582688797980508,-0.8692579755183212,-0.6548761171130709,-0.6766670867880662,-0.7455305741700097,-1.0085827947892398,1.3821911795263084,-0.9276540715158331,-0.7833646522660181
20240619052004,4,2024,6,19,5,20,0.0,1002.68,27.01,100.0,1327.0,0.58,0.0,1002.64,26.92,100.0,1197.5,0.47,0.0,1002.72,27.1,100.0,1470.83,0.68,-0.6167555649031445,-0.7294470348377866,-0.9673411604640079,1.4209390647790316,-0.892860627761776,-0.7474255457121857,-0.4788324524015088,-0.7200085366654987,-0.947555048272601,1.4582688797980508,-0.8444450502256644,-0.6539427016907768,-0.6766670867880662,-0.7386999115804606,-0.9864886602588432,1.3821911795263084,-0.9208809862448082,-0.7831105942670611
20240619053004,4,2024,6,19,5,30,0.0,1002.71,27.21,100.0,1466.0,0.56,0.0,1002.67,27.12,100.0,1163.33,0.36,0.0,1002.73,27.29,100.0,2146.67,1.03,-0.6167555649031445,-0.719219547929361,-0.9457745998460023,1.4209390647790316,-0.8888105652284578,-0.7474658528643824,-0.4788324524015088,-0.7098016139707171,-0.925443349386033,1.4582688797980508,-0.8455414226116446,-0.6541931302187094,-0.6766670867880662,-0.7352845802856859,-0.9664987290170561,1.3821911795263084,-0.9030460218967625,-0.7825177922694947
20240619054004,4,2024,6,19,5,40,0.0,1002.79,27.38,100.0,2829.08,1.83,0.0,1002.7,27.28,100.0,2376.67,1.29,0.0,1002.9,27.49,100.0,3445.0,2.78,-0.6167555649031445,-0.6919462495069963,-0.9274430233206977,1.4209390647790316,-0.8490943117182758,-0.7449063486998861,-0.4788324524015088,-0.6995946912758967,-0.9077539902767786,1.4582688797980508,-0.8066104167349916,-0.6520758708461889,-0.6766670867880662,-0.6772239482744792,-0.9454566961309643,1.3821911795263084,-0.8687839639215046,-0.7795537822816625
20240619055004,4,2024,6,19,5,50,0.0,1002.92,27.79,100.0,4814.25,5.44,0.0,1002.88,27.54,100.0,4025.83,3.97,0.0,1002.95,27.99,100.0,5108.33,6.27,-0.6167555649031445,-0.647627139570615,-0.8832315740537862,1.4209390647790316,-0.7912521344573605,-0.7376309077283651,-0.4788324524015088,-0.6383531551071682,-0.8790087817242405,1.4582688797980508,-0.7536957698499129,-0.6459745212565599,-0.6766670867880662,-0.6601472918005674,-0.8928516139157345,1.3821911795263084,-0.8248898007334201,-0.7736426995059287
20240619060004,4,2024,6,19,6,00,0.0,1002.92,28.06,100.0,5236.17,5.89,0.0,1002.89,28.01,100.0,5054.17,5.41,0.0,1002.94,28.13,100.0,5398.33,6.36,-0.6167555649031445,-0.647627139570615,-0.8541167172194787,1.4209390647790316,-0.7789585921260108,-0.7367239968039374,-0.4788324524015088,-0.634950847542241,-0.8270462893408054,1.4582688797980508,-0.7207006402216165,-0.642696184163625,-0.6766670867880662,-0.663562623095342,-0.8781221908954702,1.3821911795263084,-0.8172368952218593,-0.7734902647065544
20240619061004,4,2024,6,19,6,10,0.0,1002.97,28.34,100.0,6753.17,9.01,0.0,1002.93,28.1,100.0,5490.83,6.41,0.0,1003.01,28.6,100.0,7696.67,11.46,-0.6167555649031445,-0.6305813280565983,-0.8239235323542706,1.4209390647790316,-0.7347575499458407,-0.7304360810612378,-0.4788324524015088,-0.6213416172825321,-0.8170960248418498,1.4582688797980508,-0.7066900471264417,-0.64041956118242,-0.6766670867880662,-0.6396553040319198,-0.8286734136131539,1.3821911795263084,-0.7565852440030982,-0.764852292742015
20240619062004,4,2024,6,19,6,20,0.0,1003.02,28.88,100.0,8421.67,13.06,0.0,1002.97,28.64,100.0,7880.0,11.62,0.0,1003.05,29.21,100.0,8648.33,13.9,-0.6167555649031445,-0.6135355165426204,-0.7656938186856556,1.4209390647790316,-0.6861422309757591,-0.7222738827413875,-0.4788324524015088,-0.6077323870227845,-0.7573944378481164,1.4582688797980508,-0.6300315743897618,-0.6285583554503428,-0.6766670867880662,-0.6259939788528215,-0.7644952133105737,1.3821911795263084,-0.7314715748336774,-0.7607196159589805
20240619063004,4,2024,6,19,6,30,0.0,1003.06,29.73,100.0,9473.0,17.79,0.0,1003.03,29.32,100.0,8549.17,13.9,0.0,1003.11,30.28,100.0,10847.5,24.56,-0.6167555649031445,-0.599898867331438,-0.6740359360591316,1.4209390647790316,-0.6555094810250154,-0.7127412412468461,-0.4788324524015088,-0.5873185416332213,-0.6822146616337853,1.4582688797980508,-0.6085607078540176,-0.6233676550531958,-0.6766670867880662,-0.6055019910841352,-0.651920337369982,1.3821911795263084,-0.6734369534065766,-0.7426645608331
20240619064004,4,2024,6,19,6,40,0.0,1003.09,31.42,94.5,15671.33,60.56,0.0,1003.01,30.41,86.88,10335.0,20.38,0.0,1003.16,33.25,99.67,24983.33,158.32,-0.6167555649031445,-0.5896713804230125,-0.49179849883698395,1.227803380242536,-0.4749078687793899,-0.6265443962740069,-0.4788324524015088,-0.5941231567630757,-0.5617059027019898,1.0014926320470896,-0.5512608922831937,-0.6086151381349884,-0.6766670867880662,-0.5884253346102623,-0.33944614901151743,1.3705123089203903,-0.3004018798980006,-0.5161125745631401
20240619065004,4,2024,6,19,6,50,0.0,1003.14,34.99,75.02,24130.0,137.06,0.0,1003.1,33.9,71.41,18537.5,61.41,0.0,1003.19,35.7,81.86,29306.67,202.12,-0.6167555649031445,-0.5726255689090346,-0.10683539180558362,0.5437519011932755,-0.22844641231390564,-0.47236953912127816,-0.4788324524015088,-0.5635023886786921,-0.17585675713137874,0.4629005167492722,-0.2880769737580922,-0.5152052972161534,-0.6766670867880662,-0.5781793407258996,-0.08168124615689136,0.7402072013706799,-0.1863118367450647,-0.44192763886768377
20240619070004,4,2024,6,19,7,00,0.0,1003.01,36.83,65.29,31628.0,237.05,0.0,1002.95,36.17,59.95,29777.5,211.03,0.0,1003.08,37.98,68.85,34165.83,272.52,-0.6167555649031445,-0.6169446788454159,0.09157696588006767,0.20207731745871196,-0.00997613263894479,-0.27085393171341743,-0.4788324524015088,-0.614537002152639,0.0751110252311682,0.0639176052228995,0.07256761560151055,-0.1745769667682837,-0.6766670867880662,-0.615747984968459,0.15819792874455568,0.2797765753615987,-0.05808186313969922,-0.32268975135717864
20240619071004,4,2024,6,19,7,10,0.0,1003.04,39.44,55.52,36527.0,306.13,0.0,1002.98,38.36,51.96,34895.83,282.98,0.0,1003.09,40.03,60.52,38270.0,332.79,-0.6167555649031445,-0.6067171919370292,0.37302058194504095,-0.14100188943611747,0.13276671880512472,-0.1316330280256985,-0.4788324524015088,-0.6043300794578573,0.31723412803908735,-0.2142563444364129,0.2367934181866472,-0.010773943270594694,-0.6766670867880662,-0.6123326536736843,0.37387876582699814,-0.015026431145368242,0.05022443069955124,-0.22060924737623896
20240619072004,4,2024,6,19,7,20,0.0,1003.03,40.83,49.4,39761.51,366.63,0.0,1002.99,40.15,46.89,38417.5,336.26,0.0,1003.07,41.58,52.5,41631.8,403.25,-0.6167555649031445,-0.6101263542398248,0.52290817824018,-0.3559092329567272,0.2270110912126278,-0.009703892630403261,-0.4788324524015088,-0.6009277718929301,0.5151338330738706,-0.3907697267609077,0.34978907930853614,0.11052452916799965,-0.6766670867880662,-0.6191633162632335,0.53695452069421,-0.29885837738617,0.13894007810908657,-0.10126973666615101
20240619073004,4,2024,6,19,7,30,0.0,1003.08,42.07,45.36,43825.06,444.98,0.0,1003.04,41.78,44.44,42208.59,415.42,0.0,1003.11,42.7,46.37,45369.3,474.54,-0.6167555649031445,-0.5930805427258081,0.6566208540718151,-0.49777617214353476,0.3454113186030234,0.14819937610052875,-0.4788324524015088,-0.5839162340682941,0.6953441789994,-0.47606712058635403,0.47142930139708555,0.29074200436017567,-0.6766670867880662,-0.6055019910841352,0.6547899048563252,-0.5158022465203489,0.23757019655549566,0.019475561638165995
20240619074004,4,2024,6,19,7,40,0.0,1003.1,42.54,43.4,48988.74,540.08,0.0,1003.07,42.01,42.19,45399.84,466.8,0.0,1003.12,42.86,44.09,52982.65,615.94,-0.6167555649031445,-0.586262218120217,0.7073022715241282,-0.5666027069965405,0.49586618840190333,0.33985988479627394,-0.4788324524015088,-0.5737093113734737,0.7207726327189529,-0.5544014618546209,0.5738231666812343,0.40771489313448084,-0.6766670867880662,-0.6020866597893606,0.6716235311651984,-0.5964926252521476,0.4384813971639153,0.2589675686550046
20240619075004,4,2024,6,19,7,50,0.0,1003.12,43.59,41.22,57651.29,710.57,0.0,1003.07,42.89,39.51,54398.59,646.45,0.0,1003.17,44.33,42.6,60145.0,767.71,-0.6167555649031445,-0.5794438935146258,0.8205267147686581,-0.643154669231006,0.748268125078128,0.6834582036978258,-0.4788324524015088,-0.5737093113734737,0.8180641078198522,-0.6477063661208233,0.8625554174374376,0.8167102117079322,-0.6766670867880662,-0.5850100033154877,0.8262824728779736,-0.6492244955637181,0.6274910102353903,0.51602345199974
20240619080004,4,2024,6,19,8,00,0.0,1003.12,46.22,35.95,65266.09,875.07,0.0,1003.08,44.61,33.48,60022.81,739.87,0.0,1003.14,47.02,39.67,68768.2,960.3,-0.6167555649031445,-0.5794438935146258,1.1041269868954315,-0.8282137705959752,0.9701416227666972,1.0149845305164387,-0.4788324524015088,-0.5703070038085465,1.0082247182443367,-0.8576424007197787,1.0430131142673367,1.0293923306120891,-0.6766670867880662,-0.5952559971998114,1.1092978151959103,-0.7529187103374773,0.8550514750881193,0.8422169854606516
20240619081004,4,2024,6,19,8,10,0.0,1003.17,47.85,32.07,72348.3,1030.99,0.0,1003.09,46.9,29.72,71163.44,980.78,0.0,1003.24,48.68,33.7,74627.81,1090.34,-0.6167555649031445,-0.5623980820006478,1.2798944559321777,-0.9644622171417212,1.176496970781742,1.3292190890426274,-0.4788324524015088,-0.5669046962436193,1.26140367049554,-0.9885477887947491,1.400469335936133,1.5778535730141494,-0.6766670867880662,-0.5611026842520267,1.2839466881504726,-0.964200096753635,1.009682653241902,1.0624683333564768
20240619082004,4,2024,6,19,8,20,0.0,1003.2,46.74,32.88,56710.69,643.19,0.0,1003.16,45.61,30.22,37475.0,230.68,0.0,1003.23,48.33,34.87,78719.3,1202.21,-0.6167555649031445,-0.5521705950922223,1.1602000445022465,-0.9360185981463464,0.720861730697991,0.5476634079468342,-0.4788324524015088,-0.5430885432891288,1.1187832126771766,-0.9711401574018009,0.31954819625947695,-0.12984132518760838,-0.6766670867880662,-0.5645180155468013,1.2471231305998116,-0.9227931918781068,1.117654330384992,1.251944788978639
20240619083004,4,2024,6,19,8,30,0.0,1003.17,43.94,38.35,43038.05,334.6,0.0,1003.14,43.05,35.84,33650.83,189.85,0.0,1003.2,45.17,40.3,62937.34,703.36,-0.6167555649031445,-0.5623980820006478,0.8582681958501673,-0.7439363809800499,0.3224800976365003,-0.07425579687356532,-0.4788324524015088,-0.5498931584189832,0.8357534669291062,-0.775478380545063,0.19684657532608624,-0.22279584151020243,-0.6766670867880662,-0.574764009431125,0.91465901099956,-0.7306226846352698,0.701178990153155,0.40703257044716873
20240619084004,4,2024,6,19,8,40,0.0,1003.18,45.78,34.5,79620.61,1118.14,0.0,1003.14,44.28,31.31,71990.0,910.9,0.0,1003.21,47.28,37.93,90393.59,1384.55,-0.6167555649031445,-0.5589889196978522,1.0566805535358195,-0.8791313601555968,1.3883912892110584,1.504857504740148,-0.4788324524015088,-0.5498931584189832,0.9717404150814998,-0.9331915209651739,1.4269901892974386,1.4187631590875547,-0.6766670867880662,-0.5713486781363505,1.1366524579478294,-0.8144982098959554,1.4257310141248525,1.5607776925108197
20240619085004,4,2024,6,19,8,50,0.0,1003.19,47.38,31.11,66045.22,760.38,0.0,1003.14,46.69,30.41,50991.71,430.08,0.0,1003.24,47.79,31.98,85188.05,1230.84,-0.6167555649031445,-0.5555797573950179,1.2292130384798645,-0.9981731729880914,0.9928432430658641,0.7838431662439358,-0.4788324524015088,-0.5498931584189832,1.2381863866646434,-0.9645252574724806,0.75324288731311,0.32411729726463867,-0.6766670867880662,-0.5611026842520267,1.1903096418073635,-1.0250717859723606,1.2883603046191616,1.300435992379573
20240619090004,4,2024,6,19,9,00,0.0,1003.16,46.97,31.38,66295.16,774.42,0.0,1003.12,46.5,30.27,48725.86,393.76,0.0,1003.19,47.93,32.03,97868.59,1498.47,-0.6167555649031445,-0.5658072443034434,1.1850015892129526,-0.9886919666562998,1.0001257799692997,0.8121387870860836,-0.4788324524015088,-0.5566977735488376,1.2171802727224041,-0.9693993942625061,0.680541237597767,0.24143035058727852,-0.6766670867880662,-0.5781793407258996,1.2050390648276281,-1.023302260122979,1.6229912510176707,1.7537262741187283
20240619091004,4,2024,6,19,9,10,0.0,1003.17,48.66,28.32,86937.49,1178.34,0.0,1003.13,47.84,26.39,70548.91,811.85,0.0,1003.21,49.97,29.21,97807.5,1439.4,-0.6167555649031445,-0.5623980820006478,1.3672390264350998,-1.0961456384166046,1.601584249993684,1.6261820328524912,-0.4788324524015088,-0.5532954659839104,1.36532865526241,-1.1044826138717843,1.3807516384717955,1.1932636527992144,-0.6766670867880662,-0.5713486781363505,1.4196678002657652,-1.1231035180280988,1.6213791268876665,1.653678234129445
20240619092004,4,2024,6,19,9,20,0.0,1003.22,50.87,25.23,97661.23,940.96,0.0,1003.16,50.29,23.89,93877.73,671.04,0.0,1003.29,51.9,26.75,101284.45,1183.87,-0.6167555649031445,-0.5453522704866312,1.605549521264062,-1.2046527775471085,1.9140433693537218,1.1477764434287692,-0.4788324524015088,-0.5430885432891288,1.6361969666228673,-1.1915207708365252,2.1292759008511624,0.8726923708157593,-0.6766670867880662,-0.5440260277781538,1.6227234176165521,-1.2101641898176714,1.7131335055718784,1.2208819643061577
20240619093004,4,2024,6,19,9,30,0.0,1003.31,52.92,22.9,99167.37,642.25,0.0,1003.28,52.27,21.8,94208.36,583.12,0.0,1003.35,53.38,23.96,103063.35,691.38,-0.6167555649031445,-0.5146698097614709,1.82660676759862,-1.2864720766325692,1.9579279821877638,0.5457689717935849,-0.4788324524015088,-0.5022608525099636,1.8551027855998907,-1.2642846700590487,2.13988443471059,0.672531678308229,-0.6766670867880662,-0.5235340400094675,1.7784344609736327,-1.3089037322131623,1.7600774835529667,0.3867418049304663
20240619094004,4,2024,6,19,9,40,0.0,1003.21,52.28,23.45,97567.07,756.05,0.0,1003.17,51.12,22.44,77808.28,361.15,0.0,1003.26,52.96,25.04,103591.63,1213.58,-0.6167555649031445,-0.5487614327894267,1.757593773621002,-1.2671585081789198,1.9112998162016557,0.7751166677933302,-0.4788324524015088,-0.5396862357242016,1.7279605170021242,-1.2420029018760748,1.6136744598827757,0.16718967517018835,-0.6766670867880662,-0.5542720216624776,1.7342461919128394,-1.2706819738665207,1.7740184384620954,1.2712023852995826
20240619095004,4,2024,6,19,9,50,0.0,1003.14,51.96,24.39,106621.88,1054.5,0.0,1003.05,51.22,22.99,103658.12,776.89,0.0,1003.19,52.69,25.42,110915.7,1238.8,-0.6167555649031445,-0.5726255689090346,1.723087276632193,-1.2341498639126822,2.1751310876211853,1.3766001464499562,-0.4788324524015088,-0.5805139265033669,1.7390163664454084,-1.222854507343832,2.443087710043935,1.1136729133762928,-0.6766670867880662,-0.5781793407258996,1.705839447516615,-1.2572335774112207,1.9672957338760864,1.3139180035242268
20240619100004,4,2024,6,19,10,00,0.0,1003.02,52.81,23.05,110071.16,747.68,0.0,1002.95,51.77,21.07,107203.35,658.59,0.0,1003.1,53.82,24.34,113048.59,989.17,-0.6167555649031445,-0.6135355165426204,1.814745159258717,-1.2812047397815738,2.275633243699773,0.7582481245989728,-0.4788324524015088,-0.614537002152639,1.7998235383834709,-1.2896998118927532,2.556839313027507,0.8443484146997591,-0.6766670867880662,-0.6089173223789097,1.8247269333230345,-1.2954553357578624,2.0235812705538554,0.891114681659917
20240619101004,4,2024,6,19,10,10,0.0,1002.89,52.87,22.28,111814.31,706.72,0.0,1002.82,52.59,21.73,107183.59,641.44,0.0,1002.96,53.51,22.64,115995.46,742.39,-0.6167555649031445,-0.6578546264790017,1.8212151274441182,-1.3082437356166832,2.32642365021023,0.6756990768999434,-0.4788324524015088,-0.6587670004967314,1.8904815038183995,-1.2667217384540617,2.5562052972725473,0.8053043305720959,-0.6766670867880662,-0.6567319605057927,1.7921117823495918,-1.3556192146368353,2.101347193536108,0.4731384617757911
20240619102004,4,2024,6,19,10,20,0.0,1002.72,52.79,22.46,117758.2,817.08,0.0,1002.65,52.48,21.82,117758.2,754.68,0.0,1002.85,53.08,22.9,117758.2,993.73,-0.6167555649031445,-0.7158103856265655,1.8125885031969162,-1.3019229313954888,2.499611608420046,0.8981139427218406,-0.4788324524015088,-0.7166062291005715,1.8783200694307864,-1.2635883648033308,2.8955003044867773,1.063109116963733,-0.6766670867880662,-0.6943006047483521,1.7468714116444943,-1.3464176802200514,2.147864719954897,0.8988380448282112
20240619103004,4,2024,6,19,10,30,0.0,1002.56,52.12,23.16,93979.69,889.67,0.0,1002.5,50.64,21.66,34449.69,185.47,0.0,1002.64,53.56,24.7,117758.2,1526.19,-0.6167555649031445,-0.7703569824713724,1.740340525126597,-1.277342026090844,1.8067738210162247,1.0444087516200964,-0.4788324524015088,-0.7676408425745184,1.6748924396743614,-1.269158806849074,0.22247865154101618,-0.23276745016787967,-0.6766670867880662,-0.766022561938696,1.7973722905711154,-1.282714749642315,2.147864719954897,1.8006761923259893
20240619104004,4,2024,6,19,10,40,0.0,1002.49,52.39,22.61,67285.08,565.88,0.0,1002.45,51.5,21.58,29265.0,145.6,0.0,1002.54,53.11,23.66,117758.2,1494.72,-0.6167555649031445,-0.7942211185909415,1.7694553819609051,-1.2966555945444935,1.0289692181202514,0.39185611113013524,-0.4788324524015088,-0.7846523803991545,1.7699727448866036,-1.271944027871946,0.05612363410268525,-0.32353640842851705,-0.6766670867880662,-0.8001758748864808,1.7500277165774083,-1.3195208873094517,2.147864719954897,1.7473748241448022
20240619105004,4,2024,6,19,10,50,0.0,1002.39,52.12,23.17,103226.73,1086.22,0.0,1002.32,50.51,21.49,35589.16,200.43,0.0,1002.46,53.09,25.5,117758.2,1404.66,-0.6167555649031445,-0.8283127416189361,1.740340525126597,-1.2769908703007775,2.0762061249593495,1.4405272898340682,-0.4788324524015088,-0.828882378743247,1.660519835398092,-1.2750774015226765,0.2590394780746093,-0.19870917036905508,-0.6766670867880662,-0.8274985252446775,1.7479235132887994,-1.2544023360522103,2.147864719954897,1.594838401570994
20240619110004,4,2024,6,19,11,00,0.0,1002.39,53.46,21.33,114539.82,785.1,0.0,1002.35,52.4,19.74,85574.38,378.72,0.0,1002.43,54.8,22.35,117758.2,884.95,-0.6167555649031445,-0.8283127416189361,1.8848364812672351,-1.341603535672987,2.405837218089251,0.8336628063591704,-0.4788324524015088,-0.8186754560484654,1.8694753898761596,-1.3360041113979952,1.862856127625268,0.20718994094995766,-0.6766670867880662,-0.83774451912904,1.9278328944648846,-1.3658824645632484,2.147864719954897,0.7145951839845642
