SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW)
20240425152002,2,2024,4,25,15,20,0.18,1002.18,27.97,96.15,3069.92,1.78,0.0,1002.01,27.8,93.23,2741.67,1.6,1.31,1002.34,28.19,98.16,3515.83,2.08
20240425153002,2,2024,4,25,15,30,0.05,1002.48,27.27,99.45,3604.5,2.24,0.0,1002.39,26.75,96.9,3515.83,2.04,0.35,1002.54,27.8,100.0,3747.5,2.35
20240425154002,2,2024,4,25,15,40,0.0,1002.46,26.33,100.0,2772.33,1.33,0.0,1002.43,25.92,100.0,1904.17,0.6,0.0,1002.5,26.64,100.0,3441.67,1.99
20240425155002,2,2024,4,25,15,50,0.1,1002.43,25.08,100.0,2137.92,0.82,0.0,1002.27,24.63,100.0,1635.0,0.44,0.44,1002.56,25.74,100.0,3104.17,1.73
20240425160002,2,2024,4,25,16,00,0.08,1002.32,24.43,100.0,3660.42,2.7,0.0,1002.22,24.31,100.0,3295.83,2.02,0.26,1002.5,24.54,100.0,3833.33,3.04
20240425161002,2,2024,4,25,16,10,0.0,1002.59,24.68,100.0,3214.42,2.17,0.0,1002.5,24.36,100.0,2563.33,1.39,0.0,1002.66,24.95,100.0,3762.5,2.93
20240425162002,2,2024,4,25,16,20,0.0,1002.43,24.76,100.0,2479.0,1.22,0.0,1002.3,24.68,100.0,2393.33,1.19,0.0,1002.57,24.94,100.0,2516.67,1.27
20240425163002,2,2024,4,25,16,30,0.0,1002.32,24.78,100.0,2611.92,1.45,0.0,1002.26,24.62,100.0,2282.5,1.14,0.0,1002.4,24.97,100.0,2737.5,1.65
20240425164002,2,2024,4,25,16,40,0.04,1002.57,24.77,100.0,2294.84,1.14,0.0,1002.5,24.64,100.0,2044.17,0.82,0.26,1002.62,24.97,100.0,2710.0,1.69
20240425165002,2,2024,4,25,16,50,0.89,1002.4,24.16,100.0,3169.0,2.4,0.0,1002.35,23.9,100.0,2795.83,1.73,1.65,1002.48,24.5,100.0,3500.83,2.98
20240425170002,2,2024,4,25,17,00,0.89,1002.27,23.86,100.0,2860.83,2.05,0.17,1002.22,23.79,100.0,2200.83,1.15,1.74,1002.36,23.93,100.0,3455.0,2.93
20240425171002,2,2024,4,25,17,10,0.51,1002.2,23.9,100.0,2374.66,1.41,0.0,1002.16,23.8,100.0,2104.17,1.15,1.22,1002.22,23.96,100.0,2643.33,1.7
20240425172002,2,2024,4,25,17,20,0.06,1002.36,24.16,100.0,1994.75,0.99,0.0,1002.29,23.98,100.0,1827.5,0.79,0.44,1002.4,24.32,100.0,2424.17,1.42
20240425173002,2,2024,4,25,17,30,0.02,1002.53,24.29,100.0,1368.08,0.5,0.0,1002.41,24.22,100.0,1026.67,0.28,0.17,1002.59,24.39,100.0,1725.0,0.77
20240425174002,2,2024,4,25,17,40,0.03,1002.67,24.21,100.0,678.0,0.12,0.0,1002.61,24.13,100.0,440.83,0.05,0.26,1002.75,24.28,100.0,963.33,0.21
20240425175002,2,2024,4,25,17,50,0.03,1002.82,24.12,100.0,257.67,0.02,0.0,1002.73,23.99,100.0,194.17,0.01,0.26,1002.94,24.25,100.0,397.5,0.04
20240425180002,2,2024,4,25,18,00,0.0,1002.92,23.92,100.0,150.25,0.0,0.0,1002.87,23.83,100.0,107.5,0.0,0.0,1002.96,23.99,100.0,194.17,0.01
20240425181002,2,2024,4,25,18,10,0.0,1003.0,23.92,100.0,68.0,0.0,0.0,1002.93,23.87,100.0,39.17,0.0,0.0,1003.04,23.96,100.0,104.17,0.0
20240425182002,2,2024,4,25,18,20,0.0,1003.11,23.89,100.0,27.17,0.0,0.0,1003.11,23.8,100.0,20.0,0.0,0.0,1003.12,23.95,100.0,35.0,0.0
20240426051002,2,2024,4,26,5,10,0.32,1000.1,20.68,100.0,83.42,0.0,0.0,1000.01,20.66,100.0,29.17,0.0,0.78,1000.23,20.7,100.0,180.0,0.01
20240426052002,2,2024,4,26,5,20,0.41,1000.29,20.72,100.0,396.33,0.09,0.0,1000.21,20.68,100.0,201.67,0.01,1.22,1000.35,20.76,100.0,624.17,0.18
20240426053002,2,2024,4,26,5,30,0.2,1000.44,20.86,100.0,1272.08,0.71,0.0,1000.37,20.76,100.0,692.5,0.2,0.96,1000.5,20.99,100.0,1966.67,1.47
20240426054002,2,2024,4,26,5,40,0.17,1000.53,21.31,100.0,2409.33,2.0,0.0,1000.49,20.99,100.0,2037.5,1.62,0.96,1000.56,21.47,100.0,2944.17,2.67
20240426055002,2,2024,4,26,5,50,0.0,1000.51,21.9,100.0,3338.5,3.65,0.0,1000.42,21.51,100.0,3109.17,3.0,0.0,1000.56,22.15,100.0,3510.0,3.91
20240426060002,2,2024,4,26,6,00,0.0,1000.43,21.92,100.0,3990.17,4.54,0.0,1000.33,21.68,100.0,3605.83,3.74,0.0,1000.51,22.13,100.0,4260.0,5.12
20240426061002,2,2024,4,26,6,10,0.0,1000.47,22.31,100.0,5185.0,7.46,0.0,1000.43,22.19,100.0,4326.67,5.19,0.0,1000.54,22.52,100.0,6675.0,11.94
20240426062002,2,2024,4,26,6,20,0.17,1000.58,22.79,100.0,8747.42,20.36,0.0,1000.48,22.42,100.0,7217.5,13.64,0.61,1000.65,23.73,100.0,10190.83,26.88
20240426063002,2,2024,4,26,6,30,0.07,1000.54,24.1,100.0,9519.67,23.16,0.0,1000.49,23.83,100.0,8853.33,19.57,0.35,1000.57,24.49,100.0,10004.17,25.85
20240426064002,2,2024,4,26,6,40,0.43,1000.4,23.85,100.0,9411.58,21.15,0.0,1000.33,23.26,100.0,9170.83,20.38,1.74,1000.48,24.31,100.0,9621.67,22.26
20240426065002,2,2024,4,26,6,50,0.56,1000.61,25.26,100.0,17620.75,86.27,0.0,1000.46,23.16,100.0,9695.83,22.14,1.92,1000.69,28.86,100.0,25487.5,166.94
20240426070002,2,2024,4,26,7,00,0.05,1000.51,31.4,100.0,24405.33,157.38,0.0,1000.39,29.6,100.0,18436.67,81.92,0.26,1000.68,32.87,100.0,27338.33,196.56
20240426071002,2,2024,4,26,7,10,0.17,1000.42,33.19,97.86,23664.58,148.05,0.0,1000.38,32.38,89.33,20990.83,111.84,0.78,1000.48,33.74,100.0,28257.5,215.97
20240426072002,2,2024,4,26,7,20,0.13,1000.44,36.17,76.23,32392.58,292.1,0.0,1000.4,33.5,54.77,30265.83,251.37,0.52,1000.49,38.04,100.0,34828.33,343.31
20240426073002,2,2024,4,26,7,30,0.1,1000.35,37.4,58.48,36099.91,371.3,0.0,1000.33,36.44,52.87,35137.5,348.28,0.44,1000.39,38.85,65.79,37430.83,406.39
20240426074002,2,2024,4,26,7,40,0.16,1000.43,39.45,49.91,38968.87,445.75,0.0,1000.32,37.33,43.4,25918.12,156.6,0.52,1000.52,40.59,58.92,42436.8,526.11
20240426075002,2,2024,4,26,7,50,0.02,1000.24,38.48,50.25,42970.47,535.24,0.0,1000.15,37.23,44.15,41333.52,497.88,0.17,1000.41,39.97,57.14,44483.44,577.12
20240426080002,2,2024,4,26,8,00,0.0,1000.34,37.14,52.06,30357.07,246.71,0.0,1000.26,35.81,46.33,22820.31,122.98,0.0,1000.4,39.56,56.53,40741.66,456.03
20240426081002,2,2024,4,26,8,10,0.06,1000.41,33.66,62.63,29843.5,223.23,0.0,1000.32,32.45,52.95,25607.5,162.98,0.26,1000.57,35.39,70.7,37705.83,361.5
20240426082002,2,2024,4,26,8,20,0.05,1000.57,31.26,74.22,24867.5,156.66,0.0,1000.54,29.83,67.21,23467.5,138.56,0.35,1000.62,32.17,81.01,27935.83,199.54
20240426083002,2,2024,4,26,8,30,0.0,1000.55,33.86,69.18,34209.3,314.7,0.0,1000.51,31.16,58.5,29790.0,230.68,0.0,1000.59,35.74,79.66,44124.16,524.06
20240426084002,2,2024,4,26,8,40,0.07,1000.62,37.24,51.96,43247.57,517.51,0.0,1000.5,36.41,48.71,34420.0,302.36,0.44,1000.7,37.79,61.05,55893.59,871.65
20240426085002,2,2024,4,26,8,50,0.02,1000.57,35.87,56.3,32413.0,268.65,0.0,1000.51,34.83,52.33,30941.67,241.06,0.17,1000.63,36.92,61.77,34500.83,308.92
20240426090002,2,2024,4,26,9,00,0.0,1000.58,34.7,59.39,28883.92,211.7,0.0,1000.53,34.11,56.39,26763.33,182.25,0.0,1000.62,35.12,64.25,30856.67,240.65
20240426091002,2,2024,4,26,9,10,0.34,1000.58,32.19,68.49,24931.25,156.66,0.0,1000.5,31.05,58.9,24383.33,150.71,0.87,1000.62,33.89,76.67,25963.33,165.41
20240426092002,2,2024,4,26,9,20,0.1,1000.55,31.66,72.0,24989.5,157.11,0.0,1000.51,31.03,69.26,24370.83,150.48,0.44,1000.58,31.99,76.46,26003.33,171.09
20240426093002,2,2024,4,26,9,30,0.0,1000.54,32.33,69.33,28878.17,211.92,0.0,1000.48,31.66,65.92,26381.67,176.14,0.0,1000.6,33.48,71.73,31025.0,247.62
20240426094002,2,2024,4,26,9,40,0.43,1000.47,33.72,61.12,34682.08,299.55,0.0,1000.32,32.45,57.31,29936.67,212.49,1.83,1000.57,34.37,63.81,41667.5,448.06
20240426095002,2,2024,4,26,9,50,0.29,1000.3,36.17,53.03,50472.06,651.36,0.0,1000.23,32.83,46.96,43169.92,479.89,0.78,1000.36,38.42,62.0,58076.79,851.81
20240426100002,2,2024,4,26,10,00,0.43,1000.27,37.85,44.96,47545.67,562.76,0.0,1000.15,37.49,43.05,42911.17,452.71,0.96,1000.37,38.58,46.57,53243.2,698.54
20240426101002,2,2024,4,26,10,10,0.19,1000.16,36.08,48.31,34024.31,289.8,0.0,1000.1,35.05,44.73,31218.33,245.8,0.87,1000.2,37.16,52.89,39211.41,382.13
20240426102002,2,2024,4,26,10,20,0.02,1000.19,34.99,53.23,31968.25,254.49,0.0,1000.12,34.6,51.89,31146.67,227.81,0.17,1000.27,35.33,56.04,33215.0,275.97
20240426103002,2,2024,4,26,10,30,0.03,1000.24,35.44,54.1,35725.41,317.16,0.0,1000.2,34.09,51.48,33394.16,279.62,0.26,1000.29,36.71,57.12,37273.33,344.0
20240426104002,2,2024,4,26,10,40,0.07,1000.13,36.69,51.82,27731.33,192.65,0.0,1000.06,36.07,47.85,26150.83,168.14,0.26,1000.18,37.4,53.8,31810.83,255.15
20240426105002,2,2024,4,26,10,50,0.07,1000.22,34.5,55.13,25996.39,164.81,0.0,1000.08,33.79,50.57,24156.67,142.97,0.61,1000.31,35.55,59.74,26675.83,173.14
20240426110002,2,2024,4,26,11,00,0.0,1000.27,33.6,59.1,20808.17,104.8,0.0,1000.24,33.04,55.66,18805.83,83.09,0.0,1000.31,33.96,62.77,23271.67,131.44
20240426111002,2,2024,4,26,11,10,0.05,1000.31,32.49,63.31,16292.58,62.21,0.0,1000.25,31.76,60.46,14708.33,50.56,0.35,1000.37,33.16,66.44,18338.33,78.56
20240426112002,2,2024,4,26,11,20,0.0,1000.4,31.78,69.09,13977.33,45.78,0.0,1000.26,31.64,67.19,13554.17,44.71,0.0,1000.54,31.83,70.39,14464.17,48.2
20240426113002,2,2024,4,26,11,30,0.0,1000.67,31.16,74.2,14551.5,48.89,0.0,1000.6,30.56,68.69,13905.0,45.01,0.0,1000.72,31.41,78.07,14885.0,51.03
20240426114002,2,2024,4,26,11,40,0.0,1000.48,29.47,91.8,14256.95,47.43,0.0,1000.35,29.12,82.44,13011.67,39.32,0.0,1000.69,30.08,100.0,14806.67,51.08
20240426115002,2,2024,4,26,11,50,0.1,999.87,28.01,97.45,12153.75,34.49,0.0,999.64,26.37,91.36,11660.0,31.51,0.35,1000.24,29.51,100.0,12951.67,40.47
20240426120002,2,2024,4,26,12,00,0.14,999.96,26.42,100.0,13818.83,46.42,0.0,999.76,26.22,100.0,13281.67,41.83,0.7,1000.27,26.7,100.0,15011.67,55.75
20240426121002,2,2024,4,26,12,10,0.0,1000.25,27.38,100.0,16300.0,65.71,0.0,1000.19,26.94,100.0,15542.5,58.87,0.0,1000.31,27.62,100.0,16916.67,72.52
20240426122002,2,2024,4,26,12,20,0.02,1000.35,27.33,100.0,15103.08,54.56,0.0,1000.26,27.17,100.0,14873.33,53.45,0.17,1000.45,27.48,100.0,15520.83,58.36
20240426123002,2,2024,4,26,12,30,0.02,1000.3,27.68,100.0,15506.58,56.85,0.0,1000.04,27.48,100.0,14790.83,52.13,0.17,1000.39,27.87,100.0,16566.67,63.73
20240426124002,2,2024,4,26,12,40,0.02,999.98,27.53,100.0,14365.42,48.79,0.0,999.91,27.12,100.0,13793.33,44.89,0.17,1000.03,27.81,100.0,15992.5,60.13
20240426125002,2,2024,4,26,12,50,0.04,999.89,27.39,100.0,13982.08,46.3,0.0,999.85,27.23,100.0,13855.83,44.89,0.26,999.95,27.67,100.0,14202.5,47.74
20240426130002,2,2024,4,26,13,00,0.0,999.72,26.88,100.0,14818.92,52.57,0.0,999.65,26.55,100.0,13964.17,46.62,0.0,999.82,27.34,100.0,15565.0,57.34
20240426131002,2,2024,4,26,13,10,0.04,999.49,27.41,100.0,15540.16,57.77,0.0,999.35,27.14,100.0,15228.33,54.48,0.26,999.71,27.53,100.0,15880.83,60.62
20240426132002,2,2024,4,26,13,20,0.0,999.59,27.81,100.0,13910.84,50.56,0.0,999.52,27.61,100.0,13129.17,46.24,0.0,999.63,27.96,100.0,15311.67,57.12
20240426133002,2,2024,4,26,13,30,0.09,999.44,27.84,100.0,15698.17,59.57,0.0,999.35,27.75,100.0,14355.0,51.35,0.7,999.54,27.91,100.0,16567.5,65.79
20240426134002,2,2024,4,26,13,40,0.0,999.47,27.87,100.0,13168.67,41.52,0.0,999.37,27.61,100.0,11566.67,31.41,0.0,999.56,28.15,100.0,15828.33,58.5
20240426135002,2,2024,4,26,13,50,0.0,999.64,27.8,100.0,10549.58,25.31,0.0,999.52,27.66,100.0,9384.17,19.6,0.0,999.75,28.05,100.0,11439.17,30.25
20240426140002,2,2024,4,26,14,00,0.2,999.88,28.11,100.0,8606.58,16.4,0.0,999.77,27.7,100.0,8264.17,15.16,0.61,1000.03,28.28,100.0,9159.17,18.64
20240426141002,2,2024,4,26,14,10,0.89,1000.43,26.77,100.0,9252.75,19.08,0.0,1000.22,26.32,100.0,8751.67,16.87,1.65,1000.58,27.51,100.0,9644.17,20.63
20240426142002,2,2024,4,26,14,20,1.34,1000.33,25.61,100.0,7714.75,13.64,0.17,1000.2,25.07,100.0,6745.83,11.14,2.09,1000.4,26.26,100.0,8678.33,16.1
20240426143002,2,2024,4,26,14,30,0.2,1000.06,25.34,100.0,7317.5,13.29,0.0,999.77,25.1,100.0,6720.0,11.1,0.7,1000.26,25.47,100.0,8112.5,16.61
20240426144002,2,2024,4,26,14,40,0.45,999.71,25.66,100.0,9249.84,21.63,0.0,999.22,25.37,100.0,8452.5,17.1,1.48,1000.0,26.01,100.0,10102.5,26.69
20240426145002,2,2024,4,26,14,50,0.31,999.13,26.52,100.0,12868.25,42.15,0.0,999.08,26.11,100.0,10480.0,28.22,0.87,999.21,26.83,100.0,14701.67,53.58
20240426150002,2,2024,4,26,15,00,0.0,998.75,27.0,100.0,10358.08,28.07,0.0,998.58,26.83,100.0,9409.17,23.54,0.0,998.98,27.36,100.0,12431.67,39.32
20240426151002,2,2024,4,26,15,10,0.26,998.66,27.5,100.0,11195.25,31.05,0.0,998.55,27.31,100.0,10094.17,24.93,0.7,998.76,27.64,100.0,11788.33,34.13
20240426152002,2,2024,4,26,15,20,0.46,998.12,26.95,100.0,7497.67,13.95,0.0,997.89,26.53,100.0,6139.17,9.11,1.05,998.48,27.29,100.0,9618.33,22.58
20240426153002,2,2024,4,26,15,30,0.32,998.3,26.34,100.0,5550.83,7.33,0.0,997.99,26.12,100.0,4953.33,5.76,0.87,998.7,26.49,100.0,6056.67,8.94
20240426154002,2,2024,4,26,15,40,2.32,998.85,25.69,100.0,5842.33,8.5,0.87,998.72,25.44,100.0,4972.5,6.07,3.83,999.05,26.01,100.0,7042.5,12.13
20240426155002,2,2024,4,26,15,50,1.8,998.76,25.56,100.0,7639.83,14.69,0.7,998.6,25.37,100.0,7268.33,13.33,3.05,998.85,25.96,100.0,7905.83,15.84
20240426160002,2,2024,4,26,16,00,1.6,998.45,26.03,100.0,7029.33,12.63,0.61,997.96,25.98,100.0,6550.83,11.22,2.7,998.79,26.12,100.0,7685.0,14.76
20240426161002,2,2024,4,26,16,10,1.59,997.85,25.93,100.0,5866.75,9.58,0.61,997.69,25.8,100.0,5677.5,8.67,2.87,997.99,26.11,100.0,6282.5,10.56
20240426162002,2,2024,4,26,16,20,0.22,998.32,26.51,100.0,5260.0,9.33,0.0,998.06,26.2,100.0,5016.67,8.53,1.31,998.46,26.69,100.0,5544.17,9.84
20240426163002,2,2024,4,26,16,30,0.0,998.41,26.94,100.0,4843.67,9.67,0.0,998.35,26.75,100.0,4632.5,7.75,0.0,998.5,27.09,100.0,5175.83,10.66
20240426164002,2,2024,4,26,16,40,0.03,998.25,27.13,100.0,5107.33,9.25,0.0,998.15,27.0,100.0,4747.5,7.3,0.35,998.35,27.26,100.0,5659.17,12.1
20240426165002,2,2024,4,26,16,50,0.0,998.33,27.41,100.0,4989.08,8.9,0.0,998.2,26.85,100.0,4310.83,6.12,0.0,998.45,27.76,100.0,5595.0,12.51
20240426170002,2,2024,4,26,17,00,0.16,998.18,26.25,100.0,3690.08,3.98,0.0,998.02,25.82,100.0,3521.67,3.32,0.52,998.4,26.62,100.0,4201.67,6.1
20240426171002,2,2024,4,26,17,10,0.0,998.51,25.66,100.0,3191.92,2.82,0.0,998.44,25.6,100.0,2652.5,2.18,0.0,998.56,25.73,100.0,3605.0,3.39
20240426172002,2,2024,4,26,17,20,0.0,998.65,25.61,100.0,2212.67,1.51,0.0,998.41,25.53,100.0,1894.17,1.14,0.0,998.79,25.64,100.0,2600.83,2.0
20240426173002,2,2024,4,26,17,30,0.14,998.9,25.53,100.0,1813.58,1.0,0.0,998.72,25.33,100.0,1609.17,0.75,1.05,999.23,25.61,100.0,1886.67,1.15
20240426174002,2,2024,4,26,17,40,0.05,999.27,25.18,100.0,1394.92,0.61,0.0,999.18,25.12,100.0,1338.33,0.57,0.35,999.33,25.28,100.0,1525.83,0.71
20240426175002,2,2024,4,26,17,50,0.02,999.25,24.98,100.0,1229.25,0.48,0.0,999.08,24.88,100.0,938.33,0.31,0.17,999.36,25.12,100.0,1383.33,0.6
20240426180002,2,2024,4,26,18,00,0.0,999.06,24.74,100.0,544.92,0.14,0.0,998.97,24.61,100.0,299.17,0.03,0.0,999.18,24.87,100.0,858.33,0.29
20240426181002,2,2024,4,26,18,10,0.03,999.11,24.45,100.0,179.83,0.01,0.0,999.05,24.33,100.0,104.17,0.0,0.26,999.19,24.58,100.0,272.5,0.03
20240426182002,2,2024,4,26,18,20,0.02,998.9,24.3,100.0,101.17,0.04,0.0,998.73,24.29,100.0,23.33,0.0,0.17,999.04,24.31,100.0,180.0,0.11
20240427051002,2,2024,4,27,5,10,0.0,1001.72,22.0,100.0,37.67,0.0,0.0,1001.7,21.99,100.0,25.0,0.0,0.0,1001.73,22.01,100.0,52.5,0.0
20240427052002,2,2024,4,27,5,20,0.27,1001.67,22.01,100.0,112.83,0.0,0.0,1001.38,21.98,100.0,60.83,0.0,1.31,1001.82,22.03,100.0,173.33,0.0
20240427053002,2,2024,4,27,5,30,0.16,1001.28,21.93,100.0,314.5,0.02,0.0,1001.16,21.9,100.0,190.0,0.0,0.87,1001.34,22.0,100.0,468.33,0.05
20240427054002,2,2024,4,27,5,40,1.11,1001.29,22.0,100.0,811.17,0.17,0.35,1001.13,21.9,100.0,527.5,0.06,2.09,1001.53,22.13,100.0,1066.67,0.31
20240427055002,2,2024,4,27,5,50,0.3,1001.65,22.44,100.0,1636.92,0.76,0.0,1001.56,22.19,100.0,1128.33,0.41,0.78,1001.73,22.65,100.0,2124.17,1.21
20240427060002,2,2024,4,27,6,00,0.32,1002.02,22.77,100.0,2136.67,1.21,0.0,1001.77,22.66,100.0,2047.5,1.14,1.13,1002.24,22.85,100.0,2290.0,1.39
20240427061002,2,2024,4,27,6,10,1.21,1002.39,22.84,100.0,3120.67,2.56,0.0,1002.3,22.82,100.0,2442.5,1.5,1.92,1002.48,22.85,100.0,3665.83,3.45
20240427062002,2,2024,4,27,6,20,1.99,1002.4,22.96,100.0,4434.0,5.22,1.22,1002.31,22.86,100.0,3804.17,3.82,2.87,1002.54,23.05,100.0,4798.33,6.12
20240427063002,2,2024,4,27,6,30,1.82,1002.6,23.2,100.0,3678.83,3.69,1.13,1002.41,23.1,100.0,3451.67,3.14,2.53,1002.74,23.29,100.0,4109.17,4.54
20240427064002,2,2024,4,27,6,40,1.16,1002.42,23.44,100.0,4476.58,5.27,0.0,1002.29,23.31,100.0,4202.5,4.66,2.26,1002.57,23.6,100.0,4803.33,6.12
20240427065002,2,2024,4,27,6,50,1.06,1002.82,23.46,100.0,2798.42,2.2,0.52,1002.55,23.34,100.0,2354.17,1.6,1.65,1002.92,23.59,100.0,4195.83,4.66
20240427070002,2,2024,4,27,7,00,1.09,1002.43,23.38,100.0,2937.42,2.31,0.0,1002.12,23.34,100.0,2605.0,1.74,2.09,1002.82,23.43,100.0,3372.5,2.98
20240427071002,2,2024,4,27,7,10,0.54,1003.06,23.43,100.0,2348.75,1.32,0.0,1002.72,23.34,100.0,2103.33,1.14,1.13,1003.36,23.53,100.0,2624.17,1.62
20240427072002,2,2024,4,27,7,20,0.09,1003.26,23.6,100.0,3409.33,2.72,0.0,1003.04,23.52,100.0,2747.5,1.72,0.35,1003.48,23.7,100.0,4075.0,3.85
20240427073002,2,2024,4,27,7,30,0.0,1003.33,23.82,100.0,3843.75,3.89,0.0,1003.11,23.57,100.0,3204.17,2.58,0.0,1003.46,24.1,100.0,5235.0,7.18
20240427074002,2,2024,4,27,7,40,0.54,1002.93,24.41,100.0,6935.33,12.42,0.0,1002.81,24.18,100.0,5795.83,8.59,0.78,1003.02,24.62,100.0,7816.67,15.31
20240427075002,2,2024,4,27,7,50,0.43,1003.22,24.69,100.0,6818.83,12.63,0.0,1003.02,24.54,100.0,5697.5,8.67,0.87,1003.34,24.99,100.0,8814.17,20.38
20240427080002,2,2024,4,27,8,00,0.44,1003.45,25.49,100.0,11551.08,34.64,0.0,1003.26,25.13,100.0,9464.17,22.88,1.39,1003.55,25.88,100.0,13603.33,47.87
20240427081002,2,2024,4,27,8,10,0.43,1003.36,26.53,100.0,14959.33,57.5,0.0,1003.31,26.03,100.0,13951.67,50.56,1.57,1003.45,27.14,100.0,15380.0,60.34
20240427082002,2,2024,4,27,8,20,0.11,1003.4,28.13,99.94,16233.42,67.59,0.0,1003.31,27.32,99.38,15273.33,60.34,0.7,1003.49,28.65,100.0,17660.0,78.72
20240427083002,2,2024,4,27,8,30,0.3,1003.41,28.42,99.6,17964.83,81.87,0.0,1003.33,27.83,97.95,17422.5,77.74,1.05,1003.51,28.71,100.0,18262.5,84.25
20240427084002,2,2024,4,27,8,40,0.44,1003.45,28.25,99.99,18284.08,85.21,0.0,1003.39,27.94,99.93,17350.83,76.72,1.48,1003.54,28.5,100.0,19675.83,98.07
20240427085002,2,2024,4,27,8,50,0.55,1003.22,28.86,99.55,21612.58,117.8,0.0,1002.93,28.62,98.25,20097.5,101.3,1.39,1003.5,29.06,100.0,22311.67,125.76
20240428051002,2,2024,4,28,5,10,2.29,1003.91,23.47,100.0,39.72,0.0,0.87,1003.88,23.44,100.0,25.83,0.0,4.01,1003.94,23.49,100.0,56.67,0.0
20240428052002,2,2024,4,28,5,20,2.24,1004.1,23.44,100.0,102.5,0.0,1.65,1003.92,23.43,100.0,65.0,0.0,2.96,1004.22,23.46,100.0,153.33,0.0
20240428053002,2,2024,4,28,5,30,2.45,1004.25,23.44,100.0,293.89,0.01,1.74,1004.18,23.43,100.0,175.0,0.0,3.22,1004.32,23.45,100.0,415.83,0.04
20240428054002,2,2024,4,28,5,40,2.45,1004.33,23.45,100.0,657.67,0.09,1.83,1004.3,23.43,100.0,470.0,0.04,3.4,1004.4,23.48,100.0,965.83,0.2
20240428055002,2,2024,4,28,5,50,1.94,1004.43,23.56,100.0,1608.33,0.69,1.05,1004.39,23.49,100.0,1079.17,0.29,3.22,1004.49,23.63,100.0,2103.33,1.16
20240428060002,2,2024,4,28,6,00,2.3,1004.47,23.64,100.0,2282.08,1.23,1.39,1004.39,23.6,100.0,2186.67,1.17,2.7,1004.59,23.67,100.0,2369.17,1.39
20240428061002,2,2024,4,28,6,10,2.06,1004.58,23.71,100.0,2235.58,1.28,1.22,1004.51,23.67,100.0,2075.83,1.13,2.7,1004.66,23.75,100.0,2704.17,1.74
20240428062002,2,2024,4,28,6,20,2.01,1004.49,23.83,100.0,3867.33,4.0,0.7,1004.44,23.75,100.0,2928.33,2.24,2.87,1004.58,23.91,100.0,5037.5,6.72
20240428063002,2,2024,4,28,6,30,1.78,1004.53,24.1,100.0,5470.5,7.69,1.13,1004.4,23.95,100.0,5232.5,7.3,3.05,1004.6,24.17,100.0,5861.67,8.51
20240428064002,2,2024,4,28,6,40,1.92,1004.39,24.18,100.0,5623.92,7.7,1.05,1004.35,24.12,100.0,4868.33,5.72,2.96,1004.42,24.3,100.0,5919.17,8.59
20240428065002,2,2024,4,28,6,50,1.92,1004.51,24.26,100.0,3718.42,3.4,0.96,1004.43,24.15,100.0,3312.5,2.67,3.31,1004.58,24.31,100.0,4501.67,4.84
20240428070002,2,2024,4,28,7,00,3.0,1004.55,24.11,100.0,5529.42,7.77,2.09,1004.52,24.04,100.0,4162.5,4.24,3.66,1004.58,24.2,100.0,6545.83,10.62
20240428071002,2,2024,4,28,7,10,2.33,1004.56,24.49,100.0,6775.67,11.42,1.31,1004.52,24.22,100.0,6167.5,9.24,3.92,1004.62,24.76,100.0,7952.5,15.31
20240428072002,2,2024,4,28,7,20,2.05,1004.52,25.12,100.0,9293.75,21.51,1.05,1004.5,24.83,100.0,8155.0,16.49,2.96,1004.56,25.33,100.0,9920.0,24.56
20240428073002,2,2024,4,28,7,30,2.54,1004.55,25.37,100.0,9358.25,21.89,1.39,1004.5,25.3,100.0,8588.33,18.53,4.18,1004.64,25.45,100.0,10415.0,26.65
20240428074002,2,2024,4,28,7,40,2.46,1004.55,25.42,100.0,9963.92,24.41,1.48,1004.5,25.37,100.0,9441.67,22.18,4.18,1004.61,25.51,100.0,10767.5,28.03
20240428075002,2,2024,4,28,7,50,1.61,1004.43,26.21,100.0,13538.5,45.43,0.35,1004.38,25.57,100.0,10910.83,29.26,3.48,1004.5,27.19,100.0,16643.33,64.08
20240428080002,2,2024,4,28,8,00,1.1,1004.54,28.07,100.0,15559.67,60.19,0.17,1004.46,27.37,100.0,13092.5,43.55,3.22,1004.62,28.35,100.0,17485.0,74.82
20240428081002,2,2024,4,28,8,10,1.72,1004.63,28.58,100.0,19947.67,101.52,0.78,1004.53,27.95,100.0,16295.83,66.82,2.18,1004.79,29.08,100.0,24878.33,162.04
20240428082002,2,2024,4,28,8,20,2.2,1004.74,28.17,100.0,17452.58,78.23,0.17,1004.7,27.78,100.0,15177.5,59.85,3.22,1004.79,28.96,100.0,20462.5,106.68
20240428083002,2,2024,4,28,8,30,1.52,1004.75,28.63,100.0,19932.67,101.28,0.0,1004.72,28.09,100.0,19200.0,92.38,2.96,1004.83,29.05,100.0,20598.33,107.64
